,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
11,0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,Ms. Lauryn Hill,74,1996-02-13,0.765,0.29,4,-17.117,0,0.0279,0.0,0.571,0.506,92.409,298773,4
12,6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,71,2002-01-01,0.665,0.695,0,-5.763,1,0.347,0.0,0.106,0.707,90.119,227387,4
13,6uRH1qMz30ZBwwUG0IYE5s,Dance With Me,112,61,2001,0.912,0.511,9,-6.365,1,0.0259,0.0,0.0442,0.611,101.628,231800,4
14,60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,79,2009-11-20,0.563,0.75,11,-4.496,1,0.113,0.0,0.0788,0.812,173.906,222920,4
15,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,64,2001-07-07,0.794,0.662,6,-4.913,0,0.0789,0.0,0.0937,0.683,93.053,284640,4
16,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Sisqo,67,1999-01-01,0.706,0.888,2,-6.959,1,0.119,9.64e-05,0.07,0.714,121.549,253733,4
17,5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Nelly,64,2001-07-03,0.596,0.661,5,-6.239,0,0.31,0.0,0.0847,0.86,129.491,232573,5
18,5GorFaKkP2mLREQvhSblIg,All My Life,K-Ci & JoJo,68,1997-01-01,0.629,0.511,1,-8.651,1,0.114,3.91e-06,0.0588,0.181,128.038,331240,4
19,2lLbW1PLYdcg7pWK8vRVIu,They Don't Know,Aaradhna,54,2005-01-01,0.741,0.478,9,-7.06,1,0.0779,0.0,0.15,0.479,97.037,239987,4
20,0jsANwwkkHyyeNyuTFq2XO,Heartbreaker (feat. Jay-Z),JAY-Z,62,1999-11-02,0.524,0.816,1,-5.872,1,0.383,0.0,0.349,0.789,200.031,285707,4
21,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,Monica,70,1998-05-29,0.704,0.707,1,-6.537,0,0.539,0.00106,0.318,0.761,93.145,294787,4
22,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,72,2002-11-04,0.624,0.654,8,-6.582,0,0.577,0.0,0.104,0.564,73.898,288333,4
23,0YGQ3hZcRLC5YX7o0hdmHg,Naughty Girl,Beyoncé,63,2003-06-24,0.588,0.461,6,-8.686,0,0.237,1.54e-05,0.0913,0.659,200.053,208573,4
24,7K4AUODt2GjZdizNkJkJ1c,Let's Groove,CDB,32,1995-11-15,0.833,0.698,4,-5.23,0,0.134,0.000231,0.0871,0.92,126.159,257267,4
25,60NvAO9lx0KmBNAVHIlWN6,How Deep Is Your Love,Dru Hill,58,1998-01-01,0.729,0.434,3,-9.111,0,0.0473,1.23e-05,0.314,0.743,94.411,243360,4
26,10aWGOqSDBqvNzJ9NeKDbK,Sexy Love,Ne-Yo,67,2006-01-01,0.693,0.516,8,-6.446,1,0.297,0.000127,0.0604,0.494,94.02,220853,4
27,1PWnjvzT5Jhpfnh96DRNDh,Best I Ever Had,Drake,46,2009-01-01,0.441,0.904,1,-2.636,1,0.102,0.0,0.196,0.529,161.74,258800,4
28,3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Rik Rok,76,2000-08-08,0.853,0.606,0,-4.596,1,0.0561,0.0,0.313,0.654,94.759,227600,4
29,5PG3h38oiQLEJlOuOvIs80,Still Not a Player (feat. Joe),Joe,58,2008-10-14,0.902,0.614,4,-6.529,0,0.184,0.000742,0.0867,0.862,94.069,236907,4
30,6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Wino,64,1995-01-01,0.799,0.623,0,-9.374,1,0.0141,0.0,0.43,0.773,103.649,238800,4
31,6B5vBKtJPOPrS2kMOZPKey,Rich Girl,Selwyn,41,2002-08-30,0.74,0.567,8,-5.283,0,0.0327,0.0,0.402,0.916,90.094,238933,4
32,5IFCyWplye09HytIP80RCF,Too Close,Next,64,1997-09-30,0.847,0.402,7,-9.952,1,0.0118,0.0,0.283,0.752,99.693,259440,4
33,7Jc0l11j0Ehx6smWHqDXtX,Phenomenon,LL COOL J,51,1997-01-01,0.862,0.606,7,-8.136,1,0.000331,4.87e-06,0.0706,0.485,105.972,244733,4
34,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Diddy,51,2002-12-10,0.834,0.685,1,-5.862,0,0.0998,0.0,0.0514,0.877,95.507,278573,4
35,0WccCTWCY2Jtlh1ddAUZxT,Tha Crossroads,Bone Thugs-N-Harmony,48,1995-07-25,0.679,0.509,4,-7.31,1,0.0856,0.0,0.438,0.534,144.29,223547,4
36,5ahFyKndeg1hqfmNumL3WF,Ain't It Funny (feat. Ja Rule & Cadillac Tah) - Murder Remix,Cadillac Tah,58,2002-02-05,0.781,0.746,8,-2.686,1,0.364,0.0,0.098,0.786,89.43,229800,4
37,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,Diddy,72,1997-03-04,0.845,0.884,6,-4.506,0,0.0128,2.1e-06,0.203,0.904,104.536,257400,4
38,0sZvsIxF71s6FCtWUFBim5,Stop Callin' Me - Radio Edit,Shakaya,33,2002-01-18,0.789,0.71,0,-5.728,0,0.39,0.0,0.119,0.945,88.974,217987,4
39,46q5BtHso0ECuTKeq70ZhW,How Bizarre,OMC,62,1996,0.772,0.705,0,-6.255,1,0.247,0.0,0.23,0.834,124.908,225700,4
40,4zYTZvtcww7OWKie7fxA9E,Hit 'Em Up Style (Oops!),Blu Cantrell,66,2001-01-18,0.667,0.773,5,-4.983,0,0.201,0.0,0.404,0.667,89.976,250707,4
41,7sJN693sYKEIEMu7fc5VnJ,Whatta Man,En Vogue,62,1993-10-12,0.757,0.544,5,-10.722,1,0.154,6.07e-05,0.226,0.921,173.208,308360,4
42,41bIQPBE1lFN0mmw6Lmssz,21 Questions,Nate Dogg,71,2003-02-06,0.576,0.807,6,-3.908,0,0.353,0.000363,0.0512,0.908,90.012,224427,4
43,29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,63,1993-05-18,0.703,0.7,5,-6.789,1,0.302,0.471,0.0718,0.582,97.675,265107,4
44,5Y0E3dOeynKuLDAXu0t0Bg,Oops (Oh My) [feat. Missy Elliott],Missy Elliott,59,2002-04-02,0.66,0.536,10,-8.786,0,0.233,0.00669,0.111,0.775,159.963,237800,4
45,4KKS2W54dyq5flTmdLpF7z,Miss California,Dante Thomas,0,1997-06-11,0.743,0.59,6,-12.662,0,0.000877,0.0,0.342,0.726,100.015,228075,4
46,2yPoXCs7BSIUrucMdK5PzV,Umbrella,JAY-Z,71,2007-01-01,0.583,0.829,1,-4.603,1,0.00864,0.0,0.0426,0.575,174.028,275987,4
47,7nYvUtkQMx1v80S2FH2s9J,Regulate,Nate Dogg,72,1994-06-07,0.849,0.521,11,-12.999,0,0.304,1.65e-06,0.115,0.763,95.265,248867,4
48,47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher,65,1997-09-16,0.761,0.639,5,-7.577,0,0.0359,0.0,0.0945,0.922,164.088,219120,4
49,2kQuhkFX7uSVepCD3h29g5,Smack That,Eminem,78,2006-01-01,0.939,0.742,5,-5.171,0,0.321,0.0,0.107,0.924,118.978,212360,4
50,4TqAoRSW8kOKfO4y5R0GLy,All I Ever Wanted,Mase,56,1999,0.717,0.386,9,-7.052,0,0.0554,5.16e-06,0.0353,0.863,205.006,242507,4
51,6IwTZB5S5s2nAlfd8WpLFx,Fade Away,Ché-Fu,46,2001-08-31,0.817,0.664,6,-7.612,0,0.124,0.00378,0.173,0.729,107.805,246173,4
52,3dhvQUA0NyrAea4vQ7X6Gn,She Ain't You,Chris Brown,59,2011-03-22,0.634,0.716,2,-6.502,1,0.0341,0.0,0.0877,0.619,91.039,248107,4
53,7JKEA8xYDoFp4q0QBW2PGg,Shackles (Praise You),Mary Mary,63,2000,0.779,0.834,7,-2.773,1,0.0343,0.0,0.0886,0.8,100.46,198347,4
54,1ak0S3NhwWrUgNlQhJ1412,Case Of The Ex (Whatcha Gonna Do),Mýa,55,2000-01-01,0.774,0.684,1,-4.721,0,0.0687,9.34e-05,0.0765,0.354,98.001,236827,4
55,2HAk4odx3V0xWcGsfnNZlX,Running Back (feat. Flo Rida),Flo Rida,43,2009-08-24,0.483,0.914,8,-3.735,1,0.0202,0.0,0.124,0.362,172.024,224973,4
56,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,74,2001-08-28,0.911,0.551,8,-3.75,0,0.132,4.12e-05,0.0863,0.969,92.887,265867,4
57,1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,Busta Rhymes,65,2005-01-01,0.877,0.637,1,-3.493,0,0.00516,2.5e-06,0.0959,0.569,119.988,272080,4
58,0iFOG4Ki9aDmJUYUFHQlPG,Frontin' (feat. Jay-Z) - Club Mix,JAY-Z,65,2003-08-19,0.894,0.404,9,-5.913,0,0.453,1.57e-06,0.0801,0.759,102.009,236507,4
59,3oOLUDZhHEb6VcxgvWZ0bO,"Don't Mess with My Man (feat. Brian Casey, Brandon Casey & Mystikal) - Bryan-Michael Cox Remix",Bryan-Michael Cox,35,2002-12-10,0.651,0.814,11,-4.108,0,0.151,0.0,0.368,0.924,199.97,232853,4
60,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,D.O.E.,79,2007-01-01,0.731,0.807,3,-6.492,0,0.181,0.751,0.319,0.765,114.759,179120,4
61,5u5MpBnvJejW9dHPrfWEXZ,Superstar,Jamelia,67,2003-06-30,0.801,0.645,1,-6.93,1,0.046,0.0,0.0357,0.824,110.011,215480,4
62,5WphWTUIfRe7x8NZss79cY,Let Me Love You,Mario,65,2004-12-06,0.622,0.593,7,-8.352,0,0.163,0.0,0.0979,0.607,94.364,249093,4
63,6eB35pgMXdfhz5Z0WjwF1O,Hey Mr. D.J.,Zhané,59,1994-01-01,0.865,0.557,2,-8.018,1,0.0221,0.00353,0.0973,0.859,101.295,252400,4
64,1AM1o0mKbgAK5oMpY8B3Z7,Angel of Mine,Monica,63,1998-07-13,0.592,0.562,10,-6.869,0,0.00373,3.23e-05,0.223,0.208,90.16,250173,4
65,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,75,2007-07-23,0.762,0.661,1,-6.075,0,0.15,0.0,0.256,0.769,130.009,225373,4
66,5AQ5px3n4yZHwtCyoo5kQD,Step Up,Samantha Jade,48,2006-08-08,0.457,0.915,6,-2.232,1,0.117,2.65e-06,0.339,0.551,101.654,205613,4
67,2s0ouHqJebHfiQ6C1GUFJd,Milkshake - Radio Mix,Kelis,54,2003-12-05,0.891,0.77,1,-6.124,1,0.00862,0.0315,0.155,0.819,112.997,182627,4
68,6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,Frankie J,72,2003-01-01,0.662,0.748,5,-3.041,0,0.688,8.43e-06,0.0841,0.535,82.331,239027,4
69,67T6l4q3zVjC5nZZPXByU8,Whatcha Say,Jason Derulo,64,2010-02-24,0.615,0.711,11,-5.507,1,0.0444,0.0,0.145,0.711,144.036,221253,4
70,2i8s0XiKcSNBkGfiSns6wc,Down Time,Aaradhna,46,2006-01-01,0.487,0.4,1,-6.2,0,0.0676,0.0,0.181,0.538,84.801,214693,4
71,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,81,2016-11-17,0.853,0.56,1,-4.961,1,0.013,0.0,0.0944,0.86,134.066,206693,4
72,3jlbL2OTD5YmIunYzgQTAN,Live Your Life,Rihanna,74,2008-09-07,0.375,0.862,11,-3.363,0,0.071,0.0,0.211,0.478,159.841,338853,4
73,4TvugnXc76DHnzKzZoTDkP,Nesian Style,Nesian Mystik,42,2002-01-01,0.814,0.713,11,-5.06,0,0.327,0.0,0.104,0.731,98.527,210173,4
74,7rBzAkopTL4baeJGCFU7M4,Another Day in Paradise - R&B-Version,Ray J,46,2002-02-25,0.7,0.787,6,-5.176,0,0.00666,3.68e-05,0.0724,0.556,102.043,271627,4
75,6etwirSInfuJrSOlogS6Sh,American Boy,Kanye West,75,2008-03-28,0.693,0.729,0,-2.99,1,0.171,0.0,0.07,0.521,117.848,284733,4
76,1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),Yung Joc,73,2007-06-05,0.693,0.549,1,-8.141,1,0.0109,0.0,0.0677,0.605,80.028,227960,4
77,1mnqraQ8oV8MX92rdOFLWW,1 Thing,Amerie,60,2005,0.612,0.961,10,-3.078,0,0.107,4.17e-05,0.0413,0.867,129.873,238760,5
78,3QHONiXGMGU3z68mQInncF,I'll Be Missing You (feat. 112),112,68,2004-03-09,0.862,0.479,7,-9.199,1,0.0523,0.00126,0.589,0.924,109.877,301520,4
79,5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,70,2009-08-11,0.706,0.751,9,-6.323,1,0.173,0.0,0.168,0.195,91.031,182307,4
80,1kPBHRXyXdrtYfUfeRwBko,I Wanna Sex You Up - Single Mix,Color Me Badd,59,1991-07-23,0.551,0.591,6,-8.404,0,0.00549,6.55e-06,0.0416,0.474,201.81,236947,4
81,2J2hVpwVV25EK8Bvd3OgCK,Don't Mess With My Man,Lucy Pearl,61,2000-05-23,0.904,0.655,6,-5.102,0,0.111,0.000167,0.0779,0.83,106.005,217667,4
82,1foEfzZaWdicH22pCxx52P,Work - Freemasons Radio Edit,Kelly Rowland,35,2011-10-11,0.754,0.86,3,-6.73,0,0.0521,0.000945,0.372,0.848,102.808,191027,4
83,1DPMqbabMHKm8bN04arwK8,Screems from Da Old Plantation,King Kapisi,41,2000,0.842,0.703,8,-8.043,1,0.229,0.0,0.112,0.811,95.019,286533,4
84,0UNTBB02C1aB55Fu4H63qd,One Call Away,Jason Weaver,60,2003-01-01,0.765,0.821,4,-5.926,0,0.0918,0.0,0.217,0.962,162.519,276800,4
85,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),Bruno Mars,73,2010-04-27,0.688,0.853,10,-5.814,1,0.386,0.0,0.0862,0.743,103.993,268320,4
86,2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,Sammie,74,2008-01-01,0.758,0.712,7,-3.781,1,0.0185,0.0,0.0677,0.795,149.998,193387,4
87,450vazRH94IB21mom5FkN9,Into You (feat. Ashanti),Ashanti,42,2003-01-14,0.726,0.568,7,-8.358,0,0.179,0.0,0.0488,0.631,91.906,274333,4
88,58FUwmyGUqkt53YPUcm7cJ,Knock You Down,Ne-Yo,64,2009-01-01,0.588,0.877,8,-4.78,1,0.00952,0.0,0.171,0.645,155.165,326187,4
89,25cUhiAod71TIQSNicOaW3,Adorn,Miguel,67,2012-09-28,0.625,0.576,11,-5.693,0,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
90,3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,Diana King,58,1995-04-14,0.714,0.825,11,-5.447,0,0.0128,0.000569,0.049,0.751,94.074,258560,4
91,1w6kG4Rc29m5EherbvpkF5,Your Love,Nicki Minaj,60,2010-01-01,0.422,0.52,11,-10.231,1,0.00204,0.00413,0.411,0.184,189.63,245253,4
92,487Dyzs7Xbbk4hIWYyYT80,Don't Think I'm Not,Kandi,54,2000-09-12,0.859,0.622,11,-8.196,1,0.0661,0.0,0.0394,0.433,134.007,243533,4
93,1pm7lQGl6mvKWDxesZTVFp,Lollipop,Static Major,64,2008-01-01,0.832,0.43,0,-9.39,1,0.0606,0.00323,0.124,0.462,148.074,299333,4
94,2lp8xjq0WTm3HZKHuDEweg,Tell Me,Groove Theory,63,1995-07-25,0.8,0.362,6,-10.849,0,0.035,3.99e-06,0.0667,0.888,93.059,236067,4
95,5u3FywQOPJ5O7ZAjm31cnq,Right Here - Human Nature Radio Mix,SWV,55,1992,0.601,0.74,9,-5.043,0,0.0299,0.332,0.0937,0.672,94.013,226800,4
96,5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),3LW,54,2000-11-06,0.721,0.723,2,-7.08,0,0.102,4.4e-06,0.0651,0.761,88.933,263440,4
97,4oX4WNqPhgKQrl5W4tdt7V,Its Alright,Deni Hines,39,2002,0.66,0.88,11,-5.338,1,0.0808,3.48e-06,0.15,0.862,103.395,213360,4
98,3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,69,1991-04-30,0.64,0.427,5,-9.29,0,0.0664,0.0,0.0579,0.529,149.703,351467,3
99,7kWhdmRYv8CqbWNqfojqVd,Let's Stay Together,Al Green,0,1972-01-31,0.746,0.273,5,-16.63,1,0.606,0.0168,0.0526,0.502,101.952,199400,4
100,7jmHyHMEqm9MJWiMAneF05,Stand by Me,Ben E. King,66,1962,0.632,0.232,9,-12.326,1,0.428,4.95e-06,0.215,0.673,119.136,175493,4
101,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,77,1971-05-01,0.527,0.415,4,-11.451,0,0.457,1.72e-05,0.117,0.515,78.169,125093,4
102,2JdM4xPoCuHrMzOGQrMUBj,Sunny,Bobby Hebb,0,1966-01-01,0.714,0.338,4,-10.994,0,0.93,0.00644,0.389,0.667,128.386,165067,4
103,5VETCvX0BpeIEG9cxdqS5E,"The Makings of You - Live at The Bitter End, NYC",Curtis Mayfield,31,1971,0.639,0.491,6,-12.051,0,0.422,0.000414,0.894,0.604,71.533,208240,4
104,5hLYFkl1CEKay2hKRbZSsG,Who's Lovin' You,The Jackson 5,0,1969-12-18,0.25,0.312,7,-13.117,1,0.674,2.41e-05,0.244,0.45,160.262,235640,3
105,51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,Percy Sledge,65,1966,0.516,0.15,1,-20.41,1,0.13,0.0755,0.122,0.205,97.398,173867,3
106,1du8zXd6f3hz8cifaPL1t0,Wonderful World,Sam Cooke,0,1998,0.686,0.49,11,-10.385,1,0.748,0.0,0.444,0.916,128.293,125840,4
107,0DcrhZ12WcCqruCs8ibXSf,I Can See Clearly Now - Edit,Johnny Nash,68,1972,0.681,0.373,2,-13.2,1,0.633,0.00113,0.0751,0.623,123.423,164733,4
108,2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,Tammi Terrell,0,1967-08-29,0.669,0.616,11,-10.776,0,0.482,0.0,0.179,0.818,130.037,151667,4
109,6Ro2z4RtAUew9Kz2HZWZUi,Me and Mrs. Jones,Billy Paul,64,1972-10-25,0.294,0.528,8,-10.01,1,0.234,0.0,0.147,0.452,200.813,284907,3
110,2ZEF3IgHptUpsfllXcq14U,Chain of Fools - Mono,Aretha Franklin,20,1968,0.718,0.331,0,-17.438,0,0.106,2.71e-06,0.428,0.96,116.973,164773,4
111,0scrtPmtlIVwwk9s4LXJ8n,Son Of A Preacher Man,Dusty Springfield,56,1988-01-01,0.367,0.472,9,-11.902,1,0.195,0.0,0.0874,0.761,179.686,146627,4
112,2q8eudK0r9ImgCB1XhFfxG,Get Up Offa That Thing,James Brown,0,2002-01-01,0.817,0.72,1,-8.769,0,0.133,0.0,0.752,0.733,118.095,249200,4
113,4Eu72fnGSK2wqAabrI7Wvb,Rock Your Baby,George McCrae,0,2014-05-13,0.612,0.659,5,-13.387,0,0.277,0.145,0.143,0.95,104.161,199293,4
114,1CUK0k5Xoy7Bwb019Nokbs,I Need You,The Temptations,0,1973-01-01,0.545,0.548,9,-8.678,0,0.556,0.000279,0.267,0.655,91.865,184160,4
115,5RBXWPMvp08idnjbHbADRW,Superstition - Single Version,Stevie Wonder,0,2002-01-01,0.614,0.651,10,-11.342,0,0.0263,0.00171,0.0442,0.854,99.857,266173,4
116,0P1vbxFtzQTuNZpZTvOoHL,Fantasy,"Earth, Wind & Fire",0,1998-11-03,0.632,0.694,4,-9.289,0,0.386,0.0261,0.17,0.688,89.062,276600,4
117,28NBmftocOzTPEb6OYA9fW,Le Freak,CHIC,0,1978-08-11,0.867,0.746,7,-7.445,1,0.0453,0.0,0.123,0.933,118.616,327573,4
118,28285KFbyCq8sJofn58qlD,Love Train,The O'Jays,67,1972-01-01,0.743,0.572,0,-9.627,1,0.186,1.44e-05,0.163,0.675,122.658,178400,4
119,6iEFcZI1KxxPaAGlnOVn3y,Got to Be Real,Cheryl Lynn,0,1978,0.837,0.455,5,-15.326,1,0.0296,0.589,0.0398,0.922,114.762,307293,4
120,0ew27xRdxSexrWbODuLfeE,I'm Coming Out,Diana Ross,0,1980-05-22,0.739,0.917,5,-4.459,1,0.177,0.119,0.0834,0.749,110.163,325267,4
121,0jIA3DQGOF7rY6Z0py3XOw,"You're The First, The Last, My Everything",Barry White,0,2000-01-01,0.639,0.597,5,-10.574,1,0.000706,0.0298,0.0777,0.879,130.214,206760,4
122,7nPc4tfJCRvcxxt9Xz3ugx,Theme From Shaft,Isaac Hayes,0,1971,0.484,0.439,9,-20.487,0,0.0356,4.74e-06,0.163,0.618,120.778,276067,4
123,5uM9zdUz8PpYJME9wZCM4W,Baby Love - Juke Box Single Version,The Supremes,0,1964-08-31,0.594,0.698,2,-6.524,0,0.776,0.0,0.237,0.649,135.821,156333,4
124,65yMeJGbTNv71usNpOM2NX,Shout,The Trammps,39,1975,0.75,0.836,5,-6.704,0,0.219,0.0,0.149,0.859,127.62,210933,4
125,5wiu4PUC6CLNNbC48vqGOb,Celebration,Kool & The Gang,0,1980-01-01,0.902,0.655,1,-11.862,1,0.139,0.0303,0.0672,0.911,121.647,298867,4
126,2a1MrtxYybqFV1Ow8VJ1dW,I Will Survive - Rerecorded,Gloria Gaynor,53,1982,0.673,0.752,9,-7.978,0,0.00309,0.0,0.112,0.576,120.041,265027,4
127,5IKLwqBQG6KU6MP2zP80Nu,We Are Family - 1995 Remaster,Sister Sledge,68,1979-02-15,0.784,0.893,7,-5.153,0,0.3,1.57e-05,0.272,0.819,118.738,216733,4
128,55OjNE2lCUX19YsiwjmtYX,Super Freak,Rick James,0,1981-04-07,0.835,0.796,7,-8.313,1,0.206,0.0,0.0407,0.962,132.448,204413,4
129,4M1tFaupigR42VpMwG0nZq,Last Dance - Single Version,Donna Summer,0,1980-01-01,0.53,0.717,3,-10.304,1,0.13,0.000266,0.218,0.231,126.281,199800,4
130,5uuJruktM9fMdN9Va0DUMl,Play That Funky Music,Wild Cherry,68,1976,0.814,0.672,9,-12.068,1,0.0435,0.0,0.061,0.933,109.394,300000,4
131,7sm3orGGwNFqmWFSPRl8eT,Give It Up,KC & The Sunshine Band,48,1990-09-10,0.84,0.654,3,-12.135,1,0.08,0.000259,0.063,0.841,125.68,245800,4
132,20VuO95A8RxUPlShnfYArW,I Got The... - 2006 Remaster,Labi Siffre,53,1975,0.476,0.604,0,-10.85,0,0.11,4.15e-05,0.134,0.583,87.304,395373,4
133,1MQWtVcs0PKsY4PA6ZvLiy,Dance to the Music,Sly & The Family Stone,57,1968-04-27,0.703,0.529,7,-11.112,1,0.0168,0.00057,0.911,0.772,128.059,179427,4
134,5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",Ray Charles,58,1959,0.54,0.681,4,-5.44,1,0.808,0.0,0.162,0.794,88.385,307053,4
135,2aIOTkgPOLwCQgTfzdE82d,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,0,1997-01-01,0.703,0.807,0,-2.988,1,0.112,0.0,0.0804,0.967,127.666,165867,4
136,4YoFsFgkRtEGnFsZm56qzV,"Ain't Got No - I Got Life (From the Musical Production ""Hair"") - Live",Nina Simone,30,1998-07-28,0.576,0.526,7,-10.052,1,0.518,0.0,0.169,0.779,114.133,137067,4
137,57DKmLJBRI5ZtiCgLUQMZY,War,Edwin Starr,0,1970-01-01,0.589,0.671,1,-12.457,1,0.0973,0.0,0.249,0.739,109.195,200267,4
138,66HseVoGa3e7D9O7MCTSfI,"I Got The Feelin' - Live At Memorial Auditorium, Dallas/1968",James Brown,0,2014-07-25,0.672,0.864,3,-4.799,1,0.137,0.00312,0.111,0.689,155.907,161013,4
139,3aELL8nk3reB2qtvSkAjgA,"Footsteps in the Dark, Pts. 1 & 2",The Isley Brothers,27,2004,0.69,0.36,11,-11.286,0,0.244,5.64e-06,0.0428,0.851,80.823,304600,4
140,2sCf9tz6LHByczuVT7rqIx,Cry to Me,Solomon Burke,56,1998,0.733,0.624,4,-9.849,1,0.623,0.0,0.407,0.912,114.586,154907,4
141,2u8MGAiS2hBVE7GZzTZLQI,I'm So Excited,The Pointer Sisters,62,1989-10-21,0.685,0.858,8,-6.496,1,0.104,0.000119,0.147,0.692,92.305,229467,4
142,6UjlpJhUqOQqv0hrb38IDI,Best of My Love,The Emotions,51,1996,0.764,0.57,0,-11.361,1,0.45,0.362,0.0812,0.972,115.376,219933,4
143,4bEtg70srLrCqQp3Nm2T5R,You'll Never Find Another Love Like Mine,Lou Rawls,0,2006-06-06,0.698,0.675,2,-10.585,1,0.285,8.52e-05,0.0777,0.888,110.429,267000,4
144,6Zkq3yk1qrNovJr7YwycAA,Sweet Soul Music,Arthur Conley,60,2007-03-19,0.59,0.659,5,-9.669,1,0.104,6.56e-06,0.356,0.965,80.201,141067,4
145,6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'",Sam & Dave,66,1966,0.803,0.338,6,-14.029,1,0.196,0.038,0.097,0.912,106.841,155707,4
146,6gQZKkphKIMxZgca5r7ImA,Express Yourself - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,45,2007-10-22,0.461,0.818,8,-8.482,1,0.305,0.0,0.266,0.721,92.305,229653,4
