,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
20,64LTn5fTsPR0QLy7bVYl9w,"Nocturne No. 19 in E Minor, Op. 72, No. 1",Benjamin Grosvenor,57,2011-01-01,0.334,0.00732,4,-30.908,0,0.991,0.952,0.0968,0.0964,60.171,241987,4
21,0U69ZvJfshKs1OVIyW1E7B,"12 Violin Concertos, Op.8 ""Il cimento dell'armonia e dell' invenzione"" / Concerto No. 3 in F Major for solo violin, ""L'Autunno"" - RV293: 1. Allegro",Jan Jansen,0,2004-08-01,0.463,0.155,5,-17.164,1,0.877,0.261,0.105,0.222,122.437,301720,4
22,41g83Usxjh9TRoxNGGqTTU,"Orfeo ed Euridice, Wq. 30 - Arranged Sgambati / Act 2: Melodie dell'Orfeo",Yuja Wang,0,2012-03-01,0.279,0.00461,2,-36.886,0,0.989,0.982,0.0638,0.039,69.813,181547,5
23,4zdyJk5NEGXiWIZ87zfRVQ,"Come, Sweet Death, BWV 478 (Arr. for 5 Cellos)",Max Ruisi,53,2022-07-01,0.103,0.0931,0,-20.732,0,0.968,0.871,0.149,0.0355,85.638,197200,4
24,0kckvKwPBjQuVLgwGnICAv,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": I. Adagio sostenuto",Daniel Barenboim,43,2012-01-01,0.267,0.0024,1,-42.261,0,0.995,0.897,0.0942,0.267,71.428,397773,4
25,7i9cdG6l1lg0xAraTublsw,"Waltz No. 19 in A Minor, KK IVb (Version for Harp in A Flat Minor)",Magdalena Hoffmann,52,2021-05-07,0.391,0.0939,8,-25.725,0,0.982,0.933,0.107,0.101,127.162,142638,4
26,1mlLOJXeUrwviYpUHYeZE8,"Le Carnaval des Animaux, R. 125: 7. Aquarium",Charles Dutoit,42,1995-01-01,0.191,0.0317,9,-35.616,0,0.984,0.888,0.0974,0.142,135.974,150733,3
27,0OrZXWjGgGUuoIoqnLvtJN,Sometimes I Feel Like a Motherless Child,Isata Kanneh-Mason,45,2021-05-21,0.379,0.075,0,-20.328,1,0.992,0.913,0.106,0.0353,68.232,241187,3
28,1BncfTJAWxrsxyT9culBrj,Experience,I Virtuosi Italiani,76,2013-01-01,0.447,0.449,2,-10.634,1,0.934,0.961,0.0697,0.036,92.468,315427,4
29,65a1ng2xAbaRbYWsq9H2MH,Lionheart,Stephan Moccio,53,2021-10-15,0.329,0.0232,2,-24.632,0,0.993,0.922,0.0965,0.112,111.377,209693,4
30,5zIJsFst05gsrUdr9ghEpG,"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",György Kurtág,49,1997-08-11,0.457,0.0252,3,-35.116,1,0.996,0.875,0.0975,0.168,74.137,138840,4
31,58vWVeAtv2LKwlYyRLPWV5,On the Nature of Daylight,Chris Worsey,46,2019-10-04,0.0958,0.322,10,-13.753,0,0.159,0.855,0.105,0.0332,87.339,374400,3
32,5qVqMPQdfFywNQIOP7Ncdz,Canon and Gigue in D major - arr. Max Seiffert: 1. Canon,Frank Maus,0,1994-01-01,0.28,0.104,2,-19.802,1,0.935,0.866,0.362,0.176,92.628,310000,4
33,1GCpKbwGqAwleD1GK31zT0,"Nocturne No.2 In E Flat, Op.9 No.2",Maurizio Pollini,0,2005-01-01,0.33,0.00922,10,-30.88,1,0.993,0.953,0.102,0.0715,133.121,242587,3
34,7rIWt3zlh2ntF1XDzj3wee,"Suite No.3 In D, BWV 1068: 2. Air",Herbert von Karajan,0,1994-01-01,0.124,0.0802,2,-25.99,1,0.923,0.932,0.16,0.0577,96.644,365000,4
35,2XRnbXXt4vdrPdI3QL8Lym,"Swan Lake (Suite), Op.20a, TH 219: 1. Scene - Swan Theme",Mstislav Rostropovich,0,1996-01-01,0.0786,0.227,4,-16.041,0,0.919,0.924,0.138,0.056,69.884,185440,4
36,7lY6qt63y0Ag5lpHMVglLo,"Symphony No. 3 in F, Op. 90: 3. Poco allegretto",Lorin Maazel,41,1976-01-01,0.0746,0.0327,0,-27.191,0,0.959,0.886,0.087,0.0504,75.083,403333,3
37,687dYpD7d1LTkxSA4H1Qzd,"Pavane, Op.50",Jean Fournet,0,2008-01-01,0.175,0.0385,6,-27.916,0,0.931,0.919,0.116,0.0761,81.177,314893,4
38,5xVcnhVL0AwcOgbpuxTu6W,"Widerstehe doch der Sünde, BWV 54 (Transcr. by Víkingur Ólafsson)",Víkingur Ólafsson,47,2018-09-07,0.42,0.0876,3,-28.052,1,0.995,0.9,0.102,0.278,82.496,266213,4
39,1hX3yoGAJypm6dMMWLoyKo,"Goldberg Variations, BWV 988: Aria - Edit",Lang Lang,43,2020-07-10,0.393,0.0152,4,-30.793,0,0.995,0.906,0.075,0.164,75.084,161293,4
40,0DMTFPtUOkBgfM4U0Ih8LR,"Vesperae solennes de confessore in C Major, K. 339: V. Laudate Dominum omnes gentes (Arr. Víkingur Ólafsson) - Grand Piano",Víkingur Ólafsson,43,2022-10-07,0.222,0.00847,5,-29.725,1,0.992,0.883,0.0912,0.147,67.386,296773,4
41,7elLKWtTEMCbOmYZ37ci9r,Temple White,Ludovico Einaudi,58,2022-01-21,0.303,0.00958,8,-28.556,1,0.991,0.953,0.109,0.212,72.204,264845,5
42,47kA4ykK0Rlwjf8oV2HMo7,amour,Jean-Michel Blais,52,2022-02-04,0.175,0.212,6,-14.073,1,0.85,0.86,0.0979,0.128,132.026,277853,3
43,3NrOSg735np3PW8OEvt5F8,"Variations on an Original Theme, Op. 36 ""Enigma"": 9. Nimrod (Adagio)",Zubin Mehta,39,2001-01-01,0.0869,0.0587,3,-22.846,1,0.929,0.762,0.113,0.0372,86.027,225133,4
44,4XJXYvjW0CB2MLMk8l7Vdi,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto",Hilary Hahn,42,2018-06-22,0.456,0.456,11,-16.055,0,0.973,0.353,0.186,0.974,144.489,210680,3
45,5CBzaWVsJgl4DD1oNInz9b,"Vocalise, Op.34, No.14",Lorin Maazel,0,1984-01-01,0.07,0.0724,4,-25.949,0,0.946,0.896,0.286,0.0369,75.52,327600,4
46,1BpKbG3NkHgK5AypMtdUv9,Bachianas brasileiras No. 5: I. Aria (Cantilena): Adagio,Sheku Kanneh-Mason,43,2022-05-27,0.217,0.159,4,-19.013,0,0.961,0.943,0.101,0.0395,104.533,317781,4
47,7zv2BCCUu8bwd9fo9BA8IK,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Präludium f-Moll, BWV 881",András Schiff,42,2012-08-24,0.326,0.0436,5,-30.607,0,0.995,0.908,0.0997,0.458,70.121,248293,4
48,7cp3lHAPGcUbb7tJP0kuxl,Infra 5 - Orchestra Version,Kristjan Järvi,44,2021-08-06,0.274,0.167,9,-15.996,1,0.634,0.939,0.104,0.0408,113.631,334553,4
49,7KrdT8Zk0WGeyNtaCwQR08,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyres",Sir Georg Solti,0,1983-01-01,0.235,0.365,7,-13.864,1,0.927,0.907,0.17,0.126,91.187,183667,3
50,4Lpe7VxL34rcMnpfOwoqOI,"Requiem in D Minor, K.626: III. Sequentia: f. Lacrimosa",Wiener Singverein,42,2007-01-01,0.149,0.101,2,-19.935,0,0.984,0.917,0.184,0.0486,79.567,202000,4
51,3vSOD8Ng5m8eLH4EhoJcTL,"Préludes / Book 1, L. 117: VIII. La fille aux cheveux de lin",Víkingur Ólafsson,45,2020-02-21,0.377,0.0105,6,-32.994,1,0.994,0.895,0.0638,0.0996,76.055,143806,3
52,5Gm2tHCFTzb0vHZfReSr5f,Opus 18 - Silfur Version,Dustin O'Halloran,43,2021-06-11,0.307,0.036,2,-28.755,0,0.995,0.801,0.0941,0.171,138.26,211440,3
53,4sh6V9AnglIBepfD5mTyqn,For Mark,Joep Beving,44,2022-04-08,0.277,0.0148,9,-33.992,1,0.994,0.917,0.103,0.153,138.564,309600,4
54,02xd7yuAEiLOF7rt4zlPep,River Flows in You - Orchestra Version,Yiruma,53,2021-03-26,0.0863,0.201,4,-14.365,0,0.915,0.943,0.113,0.0398,74.351,285251,3
55,3QPPP2YozZ5xmMmpDB3c9n,Hallelujah (Arr. Cello & Strings),Yong Jun Lee,0,2017-02-10,0.166,0.0551,9,-19.494,0,0.976,0.635,0.119,0.143,176.616,206520,3
56,67XXdBK80hV7APXgWwb3jg,"Preghiera (Arr. By Fritz Kreisler From Piano Concerto No. 2 In C Minor, Op. 18, 2nd Movement)",Daniil Trifonov,0,2017-02-24,0.221,0.0612,0,-21.344,1,0.97,0.491,0.0661,0.0692,104.181,329653,3
57,0EnEULk14Oso59QtQHVUoC,"Violin Concerto No. 2 in E, BWV 1042: 1. Allegro",Jan Jansen,39,2013-01-01,0.447,0.327,4,-16.489,1,0.864,0.0224,0.085,0.565,100.439,445624,4
58,5wDBBKEIiDYwPQj4SpbBPI,"24 Préludes, Op. 28: No. 15 in D-Flat Major: Sostenuto",Martha Argerich,41,2002-01-01,0.335,0.0118,1,-23.89,1,0.992,0.933,0.085,0.0805,91.146,290933,4
59,3FtVBG9AY9KEIXcMhCUrAG,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Yannick Nézet-Séguin,40,2022-06-24,0.404,0.182,0,-18.564,0,0.871,0.789,0.3,0.206,98.539,418000,4
60,1gK2cDl2dY7DFUEXvoMms6,"Variations and Fugue on a Theme by Handel, Op.24: Aria - Live",Alfred Brendel,0,2018-03-09,0.491,0.0759,10,-25.558,1,0.988,0.943,0.128,0.549,98.595,52929,5
61,4nd6FMCfNFWkbi2dnsf5I3,"3 Gymnopédies: No. 1, Lent et douloureux",Pascal Rogé,52,1984-01-01,0.425,0.00472,7,-37.89,1,0.996,0.953,0.0985,0.484,81.93,190560,3
62,595G0No6FI82sWWsbsQEoX,Eternity And A Day: 2. By The Sea,Eleni Karaindrou,57,1998-12-01,0.361,0.0437,10,-27.32,0,0.994,0.756,0.118,0.18,162.158,107000,4
63,1ypvFPpRdI7bV38hctvL2Z,"Suite bergamasque, L. 75: III. Clair de lune (Arr. Roelens for Violin and Piano)",Stanislav Soloviev,41,2023-01-20,0.159,0.054,1,-23.234,1,0.977,0.0148,0.0961,0.062,174.394,278547,3
64,4u2Kn8DaYBEuB19AjWcMDn,The Drifter,Gabríel Ólafs,42,2022-04-29,0.192,0.0626,11,-26.368,0,0.953,0.9,0.147,0.0395,77.698,168085,5
65,6mfmrVSe5Cm7cvsNwW6uJk,"Ave Maria, S. 558 (after Schubert, D. 839)",Benjamin Grosvenor,44,2021-01-08,0.335,0.0287,10,-27.4,1,0.991,0.888,0.0874,0.0371,67.446,328000,4
66,5EGQC8qSbx5xQD8dlat1R3,Myfanwy (Arr. for Solo Cello),Sheku Kanneh-Mason,45,2022-06-10,0.218,0.0363,7,-23.891,1,0.96,0.886,0.124,0.078,121.017,219693,4
67,6kFy7huUv9xoGw52pZgh6H,Nocturne (Arr. for Solo Violin and Piano),Julien Quentin,41,2022-05-20,0.244,0.0739,1,-22.008,0,0.986,0.0152,0.0832,0.0931,86.218,226028,4
68,63ow4jM1Yg5qpILxh9vtkO,"Kinderszenen, Op. 15: No. 7, Träumerei - Upright Piano",Víkingur Ólafsson,39,2022-10-07,0.498,0.00875,5,-34.43,1,0.994,0.957,0.0836,0.289,78.711,161373,3
69,31BLOz0XDJPPDKI94Gd14v,"Main Title - From ""Star Wars: A New Hope""",Wiener Philharmoniker,39,2020-08-14,0.197,0.422,0,-13.065,1,0.513,0.555,0.284,0.0948,94.018,385070,4
70,33DWEcHqtj1w5rnghLE77x,Schindler's List: Main Theme,Barry Wordsworth,42,2003-01-01,0.0875,0.112,2,-22.576,0,0.966,0.39,0.0931,0.0394,68.218,223173,3
71,4CBIdJ5o1XyMlkUg4jOHWg,"Andante spianato et Grande polonaise brillante, Op. 22: I. Andante spianato",Benjamin Grosvenor,36,2012-01-01,0.203,0.00733,7,-36.605,1,0.959,0.877,0.104,0.0806,62.017,241800,4
72,4JXppv83zXXt1tNs4MsXd6,White Flowers Take Their Bath,Jonathan Stockhammer,43,2022-03-25,0.202,0.174,4,-12.877,0,0.903,0.868,0.184,0.0386,126.118,186469,4
73,7IHEJdJhju1F2rhIiwgawx,"Fantasia in D Minor, K. 397",Alfred Brendel,58,2003-01-01,0.382,0.0499,2,-25.262,1,0.994,0.906,0.109,0.0779,125.903,316653,4
74,65J9Ep6oWjSgyJ8MFChjWl,"Nulla in mundo pax, R.630: 1. Nulla in mundo pax sincera",Christopher Hogwood,39,2002-01-01,0.302,0.183,3,-14.139,1,0.808,0.0198,0.17,0.111,99.064,168013,4
75,6Ntsj2X8cjYHoG9ykImLsT,"Solomon, HWV 67 / Act III: Sinfonia ""The Arrival of the Queen of Sheba""",Trevor Pinnock,43,1995-01-01,0.607,0.323,9,-17.426,1,0.938,0.933,0.274,0.891,117.574,188000,4
76,5RWA30VaTsYkFrkzxKL3aK,Luminous,Ludovico Einaudi,59,2021-10-15,0.307,0.00229,1,-34.977,1,0.992,0.931,0.098,0.281,67.775,283280,5
77,3uzaVkdNuUZOn3KtsQjwDy,Le Jardin de Monsieur Monet,Stephan Moccio,48,2021-10-15,0.357,0.0431,2,-25.461,1,0.992,0.948,0.13,0.0698,131.976,313973,4
78,1YluEbLfaWBfV2GpQQLOcZ,"Nocturne No. 6 in G Minor, Op. 15 No. 3",Daniel Barenboim,50,1982-01-01,0.447,0.0159,2,-25.612,0,0.995,0.933,0.195,0.107,131.542,236467,4
79,0d71p8tQDxLgdTkEHcxQyl,"Après un rêve, Op. 7, No. 1 (Arr. Piano)",Alan Feinberg,48,1992-11-01,0.411,0.0155,5,-28.791,0,0.995,0.88,0.0813,0.0379,97.841,198493,3
80,2Fqi28vvtFUjKSCrKGUg4i,"Berceuse in D-Flat Major, Op. 57",Ruth Slenczynska,43,2022-01-28,0.414,0.0454,1,-28.278,1,0.992,0.891,0.104,0.0388,69.508,339893,4
81,2XYEu7Deyz20WeL6Py3XLc,Glassworks: Opening,Víkingur Ólafsson,50,2017-01-27,0.0745,0.00696,3,-39.507,1,0.994,0.915,0.071,0.0846,213.087,464453,3
82,1fWeZQfdmAoi3HWpHcn4tM,"Souvenir d'un lieu cher, Op. 42: 3. Mélodie",Daniel Harding,41,2008-01-01,0.225,0.0486,3,-25.253,1,0.873,0.0292,0.096,0.0695,98.763,232680,5
83,5xm20JNLHy9vUVrnmZS6Uj,"The Nutcracker, Op. 71, TH.14 / Act 2: No. 14c Pas de deux: Variation II (Dance of the Sugar-Plum Fairy)",Valery Gergiev,42,1998-10-05,0.307,0.0515,4,-28.493,0,0.708,0.631,0.42,0.154,128.056,125533,4
84,4cfwFc5ptXuzQMT9fSdnOl,Two Dialogues with Postscript: III. Morning Serenade - Edit,Camerata Salzburg,38,2020-10-09,0.0659,0.0102,4,-34.463,0,0.866,0.941,0.0899,0.0376,69.004,162133,4
85,213c1iusR15fQyr8ttyi1v,WHEN THE GRASS WAS GREENER / Nino Rota: Valzer,Alice Sara Ott,38,2021-07-30,0.264,0.0516,4,-24.887,1,0.992,0.894,0.0908,0.0782,70.802,171667,3
86,4DsbdOinvRPoD2ax4DhxMU,"Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",Natalie Zhu,50,2005-01-01,0.35,0.118,4,-21.192,0,0.968,0.0607,0.118,0.255,124.135,337587,3
87,1jcQ040aWKeiUGJ2IcnFtV,Sunset Bird,Yiruma,57,2020-05-08,0.349,0.191,0,-16.111,0,0.992,0.936,0.132,0.0414,140.422,191000,3
88,0Gqd8s8FPiCn8k6BLp3kVa,Part XI - Live,Keith Jarrett,39,2022-09-16,0.472,0.0284,9,-24.192,0,0.991,0.837,0.0427,0.11,131.654,340414,4
89,6g4APvysGUmiSl9hyxPboK,fields of forever,James Southall,42,2022-07-15,0.153,0.0422,7,-22.307,0,0.964,0.887,0.0992,0.0422,83.81,290847,4
90,4JWVkr5jUjylM3hMG5zvXw,"""Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)",Arthur Jussen,53,2019-09-27,0.527,0.0325,10,-26.594,1,0.995,0.882,0.113,0.187,111.15,255267,4
91,4i8ly7ffzWu8nfKLI8SZFj,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",Lang Lang,52,2019-03-15,0.221,0.126,0,-25.367,1,0.989,0.897,0.0769,0.216,133.564,139307,4
92,3z3nJD2LEW3yFMaEjjGerZ,Debussy: Deux Arabesques - No. 1 Andante con moto,Zoltán Kocsis,28,2018-10-19,0.279,0.0172,4,-27.441,1,0.994,0.885,0.077,0.0608,75.631,236600,3
93,29T3H5d9TgTlYcKiuNxdRT,Stay,Chad Lawson,46,2020-09-11,0.205,0.0821,3,-24.012,1,0.958,0.933,0.0996,0.0593,68.853,201074,3
94,6q5co1XdRmnMeWlL1RWXPK,Gnossienne No. 1 (Arr. Kleynjans),Kaori Muraji,54,2005-01-01,0.354,0.0125,4,-27.577,0,0.995,0.959,0.0782,0.0691,98.211,220560,4
95,1BbQIyPnuhVIlJEqPcY3Ug,"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse",Stanislav Soloviev,58,2019-10-18,0.252,0.0578,1,-26.184,1,0.953,0.0163,0.0721,0.0391,108.013,141707,4
96,5RqKo9P4DLA0bVyY70cWkr,saman,Ólafur Arnalds,65,2018-08-24,0.583,0.0238,0,-32.244,0,0.994,0.847,0.103,0.426,108.74,131923,4
97,43bSKCMWHIuBsUVmQcDX1J,"Rêverie, L. 68: Rêverie",Jean-Yves Thibaudet,61,2012-01-01,0.296,0.00896,7,-31.948,0,0.994,0.91,0.0815,0.0673,69.44,257000,3
98,6a3LTwG4gwiC62EUNff5AD,Woman´s Prayer,Vassilis Tsabropoulos,45,2004-01-01,0.103,0.00526,5,-29.845,0,0.989,0.839,0.0997,0.0433,82.597,118853,1
99,0scC8HqVaRe04wA0EeAZLp,Silver Light,Kit Downes,43,2022-11-18,0.458,0.0259,3,-27.928,0,0.964,0.828,0.108,0.204,123.716,295547,4
100,171fKTIvL8wDal3N6Uv0Bk,A Collective Destiny,Luke Howard,41,2021-11-12,0.233,0.00786,7,-31.624,1,0.958,0.905,0.106,0.0686,132.011,262000,3
101,7dZyWWwjruK9YiJiN9mbMC,The Sacred Veil: XII. Child of Wonder,Emma Denton,40,2023-01-27,0.175,0.0283,3,-26.8,1,0.986,0.873,0.0721,0.0328,67.495,281667,3
102,7pgJTa3eZM4kkT2vsZUmFt,Meditation: Méditation from Thaïs,Daniel Harding,51,2005-01-01,0.114,0.0701,4,-23.417,0,0.87,0.431,0.0916,0.0371,89.33,331933,1
103,6aANvQTjMgtOlCAaHlYcyn,"Schwanengesang, D. 957: IV. Ständchen in D Minor (Arr. for Violin and Piano)",Daniil Trifonov,41,2017-11-03,0.235,0.0561,2,-23.311,1,0.95,0.29,0.119,0.0518,107.619,271560,4
104,419qlOGNXoyICx4jO0hqaj,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",Yannick Nézet-Séguin,54,2015-08-28,0.205,0.0525,1,-23.841,1,0.98,0.906,0.103,0.0511,88.316,174653,4
105,7staad9eqX2BbnJBQ8m9tc,"Carmen Fantasy, Op. 25: I. Moderato",Andrés Orozco-Estrada,40,2022-08-26,0.357,0.136,2,-21.212,1,0.921,0.00342,0.264,0.409,88.931,194946,4
106,6t7lMFHSifu9j8NPMNCv9T,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",Orpheus Chamber Orchestra,46,1990-01-01,0.0891,0.0894,2,-25.653,1,0.936,0.748,0.416,0.0728,80.828,284000,4
107,2k2MprlqkmDMKKOOWGREzW,"Dawn - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,59,2005-09-19,0.332,0.0525,0,-24.1,1,0.991,0.891,0.0683,0.097,78.853,158600,3
108,2Lio4KTzsA8BPLhXmyo4CQ,Für Alina,Alexander Malter,52,1999-10-15,0.476,0.000707,11,-36.606,0,0.864,0.299,0.104,0.27,68.311,647973,4
109,7BpDcPsVqfMgHdVglLK3Kt,Nocturnal,Joep Beving,51,2022-01-28,0.219,0.0153,9,-33.563,0,0.994,0.923,0.0934,0.1,57.439,312757,4
110,3iWo5Y9DpJNdFI3lERYgEy,"Ave verum corpus, K. 618 (Transcr. Liszt for Solo Piano)",Víkingur Ólafsson,45,2021-09-03,0.487,0.00409,11,-38.66,1,0.985,0.894,0.0965,0.16,115.369,242811,4
111,4PRnYCH5hoxypKVcOBvx3a,"Danse Macabre, Op. 40, R.171",Kent Nagano,48,2016-10-14,0.371,0.131,7,-23.899,0,0.898,0.925,0.0847,0.0656,106.872,442693,4
112,6xdhAIbohZbctt3rstAsnH,Summer 1 - 2022,Chineke! Orchestra,40,2022-05-13,0.263,0.388,7,-11.125,1,0.266,0.0874,0.0933,0.152,137.852,231732,4
113,0Y9BzZGT2FuLVPrHoq1g2G,"Fantaisie-Impromptu in C-Sharp Minor, Op. 66",Daniil Trifonov,51,2017-08-25,0.155,0.0522,1,-25.087,1,0.993,0.894,0.105,0.0585,70.473,336093,3
114,1xKqK9hrIRN0rnHbRfmbv5,"Orfeo ed Euridice, Wq. 30 / Act 2: Dance of the Blessed Spirits (Melody in B minor)",Concertgebouw Chamber Orchestra,38,1990-05-01,0.072,0.0538,11,-25.076,0,0.974,0.822,0.101,0.0618,68.007,189000,5
115,4XPq8MBYuWi4Z5PzmebwYo,Open,Luke Howard,53,2018-11-02,0.258,0.0238,0,-28.865,0,0.994,0.904,0.106,0.0757,140.596,182647,3
116,7yNdc5jF4CAe2TzFadHPKK,Sakamoto: Opus,Gina Alice,37,2021-11-05,0.398,0.0252,9,-26.613,0,0.992,0.914,0.108,0.117,74.696,291319,4
117,0fqveSCZR2TqGAtEid72Ua,Music For Growing Flowers - Pt. 8,Erland Cooper,58,2022-08-19,0.402,0.0275,0,-25.462,1,0.963,0.896,0.125,0.365,76.219,73679,5
118,76PT3Wp1xEYDkMFeLj5H8d,"Suite No. 2 in F Major, HWV 427: I. Adagio",Seong-Jin Cho,39,2023-01-20,0.309,0.0108,5,-36.169,1,0.994,0.929,0.0565,0.2,128.544,156467,3
119,21Fs9UuXGoESVVESdWTxZ5,Traditional: Danny Boy,Xuefei Yang,53,2022-11-18,0.464,0.0216,4,-25.896,1,0.987,0.863,0.0974,0.235,101.965,212040,4
120,0ftAOThcYwpSDapJhDOy7o,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",Maria João Pires,56,1991-01-01,0.522,0.0308,5,-26.86,1,0.995,0.915,0.0805,0.313,72.551,284000,4
121,6Olyr6tQ7DKWPJro6nn35C,Short Ride in a Fast Machine,Kent Nagano,37,2019-09-13,0.392,0.501,2,-12.513,1,0.682,0.909,0.442,0.113,152.481,246760,3
122,4VpLwqzkob5lUeTE9rCqcK,"Beau soir, L. 6 (L. 84) (Arr. Heifetz for Violin and Piano)",Yannick Nézet-Séguin,47,2022-07-01,0.184,0.0365,6,-28.57,0,0.978,0.000201,0.0691,0.0352,92.433,134929,4
