,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
19,2FtX5tOFUVOyjcGQiuGR8f,"Damn Right, I've Got the Blues",Buddy Guy,53,1991,0.353,0.921,2,-5.64,1,0.0488,0.065,0.314,0.526,145.589,271653,3
20,5MVMARaMoclifNmBtPu0dD,Love Struck Baby,Stevie Ray Vaughan,51,1983,0.548,0.874,8,-10.147,1,0.279,0.0463,0.173,0.966,172.129,141933,4
21,2Qj1FilGsXITZbFVmVeoLy,I'm Tore Down,Freddie King,51,1971,0.64,0.496,2,-11.124,1,0.616,4.63e-05,0.183,0.954,116.632,253333,4
22,6f3OYG5R630tjwFIHIE7j2,Scratch My Back,The Fabulous Thunderbirds,51,1979,0.775,0.499,4,-7.181,1,0.496,0.0219,0.114,0.862,121.056,232707,4
23,2bIfM0ZOF4gxK1BeqH3Djm,Why I Sing The Blues,B.B. King,51,1969-01-01,0.792,0.495,0,-11.603,1,0.239,0.00175,0.074,0.719,118.066,517400,4
24,2mVp83pLkWJN03Ha8Txydf,"Do Right Woman, Do Right Man",Etta James,51,2011-10-18,0.449,0.412,2,-7.19,1,0.581,7.01e-06,0.452,0.432,144.185,178440,3
25,6kucNn22HB0qb2ZPa1BrNl,"Cold, Cold Feeling",Albert Collins,50,1978,0.713,0.281,3,-11.057,0,0.137,0.0258,0.111,0.397,148.301,318840,3
26,31GIhpOQpKCzlnuPn03pBQ,Junker's Blues,Champion Jack Dupree,50,1958,0.779,0.155,5,-21.57,1,0.856,7.82e-06,0.0974,0.696,103.251,192707,4
27,7mNFrf8IfgaWMFCz64CtK4,Boogie Chillen,John Lee Hooker,50,2017-10-06,0.679,0.367,4,-6.946,1,0.857,0.0181,0.103,0.406,148.959,189640,4
28,3YGsgJqtIWKjMjZtKLk11Z,Be Careful With a Fool,Johnny Winter,50,1969,0.294,0.736,7,-7.961,0,0.282,0.0418,0.102,0.753,208.576,314880,3
29,1cXc92MX9kFjMrrDsvdf9w,Wang Dang Doodle,Koko Taylor,49,1987-01-01,0.648,0.544,1,-8.963,1,0.343,2.93e-06,0.087,0.619,153.063,182827,4
30,6y5eBHh57iYViDkK4Hn6R7,Black Magic Woman - 2018 Master,Fleetwood Mac,48,1969-08-15,0.457,0.412,7,-11.138,0,0.0516,4.35e-05,0.275,0.44,129.423,172693,4
31,4Gia17DzXBhYFbYiJj6SyW,Working Man,Otis Rush,48,2005-02-08,0.633,0.625,0,-10.951,1,0.492,0.000418,0.204,0.841,103.355,147800,4
32,1TRIYxcVJYPki5AX2hZzZT,Bad News Is Coming,Luther Allison,48,2001-01-01,0.639,0.496,1,-6.844,0,0.713,0.254,0.0545,0.467,140.394,445533,3
33,4c0Mgs559lG4sPiEC3XcxY,To Know You Is To Love You,B.B. King,51,1973-01-01,0.872,0.384,0,-16.204,1,0.418,0.317,0.0687,0.938,102.597,515000,4
34,1HRx7dciQYCv76XvbBDAGM,T-Bone Shuffle,Albert Collins,48,1997-09-09,0.537,0.695,11,-9.88,1,0.00393,0.188,0.084,0.77,131.307,295693,4
35,0RTjFVHvqjTdpX2NawwyXI,Stumble,Freddie King,48,1969,0.678,0.612,4,-9.764,1,0.101,0.318,0.164,0.857,118.381,216627,4
36,57W5o6ojTFtydDMZ0mDDB3,Juke,Little Walter,48,1993-06-08,0.566,0.657,4,-10.33,1,0.751,0.896,0.156,0.643,145.359,164893,4
37,1cRTAPP2FG9h2WiYMOIVIK,The Sky Is Crying,Elmore James,48,2001-04-03,0.294,0.611,2,-6.268,1,0.0226,0.435,0.114,0.567,178.191,166400,3
38,3gg0xEc2b4eEbYySLmfFU1,Mean Old World,T-Bone Walker,47,2005-03-29,0.73,0.235,0,-15.276,1,0.527,0.0112,0.0663,0.624,87.226,247373,4
39,2hv2NiSq8p4pgL28pxcqAJ,Trouble No More,Allman Brothers Band,47,1969-11-04,0.556,0.567,9,-11.426,0,0.0581,0.00143,0.0907,0.858,141.345,227751,4
40,2r6Ve8kNEzqg3u45UL0muX,Big Chief - Remastered,Professor Longhair,47,1980,0.56,0.73,1,-5.69,1,0.219,0.144,0.179,0.963,151.594,194667,4
41,1sxtxIKhRiQwuGpUwHoEHq,Crossroads - Live,Cream,47,1995-03-07,0.378,0.756,7,-11.073,1,0.436,0.0351,0.867,0.838,131.577,255600,4
42,0WvSYVnEXD7QLa5pDJ920S,Crosscut Saw - Mono Mix,Albert King,47,1967-01-01,0.84,0.412,1,-14.23,1,0.0217,0.784,0.041,0.963,122.807,156398,4
43,0PUWmPna5P0hKtSwXWin9o,Inflation,Sugar Daddy and the Gumbo Roux,47,2022-10-28,0.706,0.539,4,-15.047,1,0.829,0.000169,0.419,0.89,125.127,199734,4
44,61K6lqGyrl2Aerk0LjAZem,Rollin' Stone,Muddy Waters,47,1989-11-07,0.629,0.0192,4,-19.952,1,0.989,4.3e-05,0.106,0.335,169.254,188160,4
45,2Cg3GUkhjX96nO4p2WRlIa,She's A Sweet One,Junior Wells,47,1957,0.705,0.483,1,-12.209,1,0.15,0.0265,0.202,0.713,122.863,181786,4
46,36ccrof5DFicLrejE4hEye,Walking By Myself,Jimmy Rogers,47,1976-02-03,0.621,0.519,11,-13.328,0,0.837,0.00246,0.162,0.775,117.005,167267,4
47,5goa9CsIDXc9G0Df9dL9ft,Stone Crazy,Buddy Guy,47,1970-01-01,0.447,0.464,2,-11.622,1,0.807,0.000118,0.249,0.62,175.465,431853,3
48,2PcbVKT28p9mOlWBDL371J,I Can't Quit You Baby,Willie Dixon,46,1947,0.469,0.236,7,-16.981,1,0.407,0.0434,0.215,0.415,82.232,399173,4
49,7p5Xpx7dd9wSPJF4Q4Nfbu,Part Time Love,Clarence Carter,46,1968,0.686,0.593,0,-10.078,1,0.468,2.19e-05,0.352,0.946,92.82,159707,4
50,79lwbvYgFFw3eNbBx4bBRw,Two Bugs and a Roach,Earl Hooker,46,1990-01-01,0.523,0.568,9,-12.584,1,0.652,0.00534,0.1,0.813,135.448,259760,4
51,65VzqBb5ogD2xIFD8jetMG,Got My Mojo Working,Muddy Waters,46,1997-05-20,0.519,0.779,4,-9.159,1,0.573,8.13e-05,0.286,0.888,113.487,173040,4
52,1ekio2Gk6WycLArAUJZfxM,Albert's Shuffle,Mike Bloomfield,45,1984,0.303,0.492,0,-10.716,1,0.197,0.63,0.288,0.677,200.018,414960,3
53,1i7nQGgwloILcp6ZftH2Qa,Call It Stormy Monday,T-Bone Walker,45,2005-03-29,0.606,0.301,0,-11.402,1,0.545,0.00194,0.0419,0.457,100.979,183027,4
54,6tilCYbheGMHo3Hw4F22hF,Short Dressed Woman,Lafayette Leake,45,1978,0.767,0.496,10,-11.399,1,0.237,0.0723,0.0853,0.751,110.932,252133,4
55,227N0C668UQBiN3T4HFzoQ,Blue Monday Hangover - Remastered,Albert Collins,45,2021-06-18,0.397,0.684,0,-5.843,1,0.0742,0.0293,0.0689,0.72,180.523,334400,3
56,2XBeWZJeIojOrFOfVvn2dF,Sadie,Son Seals,45,1994-07-26,0.502,0.753,11,-9.625,0,0.142,0.00824,0.0891,0.927,122.656,367533,4
57,7pzDaHQx6WFWtdx9PLPxcx,Double Trouble,Otis Rush,45,1956,0.566,0.424,7,-8.689,0,0.669,0.00456,0.175,0.431,105.768,163440,1
58,3Gq3uFAdJltar4ddwboPby,Little Red Rooster,Willie Dixon,46,1947,0.584,0.278,4,-18.566,1,0.55,0.21,0.255,0.75,81.712,215027,4
59,0tYJ6uY0ETQOtOM8KySMSp,Mean Mistreater,Johnny Winter,45,1969,0.554,0.49,9,-8.725,1,0.736,0.00728,0.327,0.578,67.591,232453,4
60,73GEVn1tqk9bn0KbtWsiqj,All Your Love,Magic Sam,44,2001,0.433,0.7,11,-8.197,1,0.843,0.324,0.102,0.8,80.623,176186,4
61,6ECnAHxGQilDe32zQqfdz3,You Don't Want Me,Earl Hooker,44,1990-01-01,0.593,0.464,7,-16.925,1,0.509,0.000214,0.166,0.763,113.001,316667,4
62,3kkCpDqhrOEBf0eOR2igEE,Give Me Back My Wig - Remastered,Hound Dog Taylor,44,2021-06-18,0.641,0.905,9,-6.805,1,0.0962,0.00309,0.114,0.789,107.955,214520,4
63,2uDIGXUD5hLdM7wzyl1PaR,I'm A King Bee,Slim Harpo,44,1997-11-04,0.693,0.454,10,-10.275,0,0.417,0.000315,0.156,0.914,112.214,183133,4
64,44s75M70lhq25s3CiW0pxq,Should I Wait,Luther Allison,44,2013-08-06,0.638,0.738,9,-9.563,1,0.0315,0.000634,0.211,0.816,104.098,304600,3
65,6KSa2Y1HnG0XlPQfEN4Xgi,Reconsider Baby,Lowell Fulson,44,1997-01-01,0.636,0.668,0,-6.857,1,0.749,0.00121,0.0555,0.666,94.668,189133,4
66,5KZrHPwscBkXturVJCJlM4,Now That I'm Down,Son Seals,44,1973-06-01,0.49,0.338,2,-13.657,1,0.472,4.31e-06,0.109,0.463,140.533,362400,3
67,01noJYGB8kT65mi8Pc2Ola,I'm A Woman - Remastered,Koko Taylor,44,2021-06-18,0.489,0.747,10,-8.295,1,0.0655,9.82e-05,0.0422,0.626,109.799,274440,3
68,512gC8sU5PxZAFrskHEfzk,Little Angel Child,Jimmy Dawkins,44,1998-01-01,0.5,0.638,2,-7.262,1,0.125,0.0285,0.199,0.746,122.621,239267,4
69,4sj8qFcEDnRPNv3tBbUVUf,Me and Mrs. Jones,Billy Paul,0,1972,0.303,0.555,0,-9.259,0,0.388,1.16e-06,0.468,0.447,67.322,285760,4
70,3WwEIvuYWaP68sA9t65Xaj,Always On My Mind,B.B. King,31,2003-01-01,0.329,0.392,5,-7.146,1,0.409,0.000323,0.108,0.353,53.622,235640,4
71,4DRYDmv572G53ciZV1ymm7,Easy - Single Version,Commodores,36,2019-08-16,0.55,0.47,10,-11.126,0,0.434,0.000982,0.224,0.364,133.183,258160,4
72,0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life,Stevie Wonder,68,1972-10-28,0.519,0.46,11,-14.53,1,0.823,5.97e-05,0.243,0.675,132.082,178200,4
73,7C8S9mnOF5ihNMiKuGiszK,Ain't No Mountain High Enough,Sheléa,32,2021-11-26,0.721,0.668,10,-6.202,0,0.0954,0.0,0.227,0.497,127.13,254044,4
74,5pztwVl6brVgqYjYQ93us6,Stand by Me,Seal,57,2008-10-31,0.736,0.439,9,-6.436,1,0.256,0.0,0.143,0.812,107.455,242813,4
75,6BruliDSsi3NDBVclN1YQ2,Who's Loving You,Jennie Lena,0,2018-10-12,0.299,0.487,7,-5.537,1,0.665,7.47e-05,0.146,0.391,165.573,201227,3
76,2kNUJ1NNlHUHPW4L852FwB,It's a Man's Man's Man's World,Seal,49,2009-11-27,0.597,0.482,1,-5.888,0,0.467,4.92e-05,0.153,0.435,81.056,231760,3
77,5N8ttZslGXlcNGMP2ACivh,I Put a Spell on You,IZA,46,2017-07-28,0.395,0.411,2,-5.116,0,0.281,0.00048,0.0701,0.546,191.524,220453,3
78,5rW3rxDbsmNGWJ367EPOO5,Ain't No Way,Jennifer Hudson,40,2021-08-13,0.517,0.401,3,-7.994,1,0.522,8.03e-05,0.0746,0.337,143.921,256312,3
79,1NSsyarQKQlR08XciXtSjN,If You Don't Know Me by Now,Seal,41,2008-10-31,0.553,0.471,2,-6.409,0,0.453,0.0,0.107,0.236,97.926,226907,3
80,2UUgBW7f0hwGle5x5wI7JU,I Never Loved A Man (The Way I Love You),Jennifer Hudson,34,2021-08-13,0.687,0.539,5,-6.866,1,0.314,0.000721,0.0955,0.307,136.543,236126,4
81,2gl9xaJ9lRWhjCHswPKLAx,I Need,Clark Beckham,32,2017-10-06,0.64,0.332,6,-7.165,0,0.131,9e-06,0.0855,0.409,116.409,298870,3
82,3SjAiqAQ6sMmsJBeVw0nMf,How Deep Is Your Love (feat. Yebba) - Live,Yebba,56,2018-03-09,0.424,0.484,11,-10.853,1,0.346,0.0,0.588,0.523,92.514,210133,4
83,7K8vOty2LqiYwLmBAdanEJ,If I Ain't Got You (feat. Arturo Sandoval) - Spanish Version,Arturo Sandoval,31,2004-02-17,0.579,0.331,7,-14.189,1,0.484,1.84e-05,0.0981,0.186,118.176,231960,3
84,7IQMKJNcppgahjNWVPmxkl,Give Me the Night - Edit,George Benson,53,1995-11-10,0.867,0.79,1,-5.424,1,0.343,0.0131,0.245,0.814,110.048,219560,4
85,4gRA0i5sxx3jAhHaVjPnUN,Use Me,Bill Withers,63,1972-05-01,0.758,0.586,11,-13.461,0,0.033,0.0028,0.0743,0.947,154.629,228327,4
86,1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,69,1968-04-18,0.477,0.433,11,-6.473,0,0.689,0.000195,0.151,0.611,82.52,156653,3
87,4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,73,1960,0.274,0.348,5,-8.631,1,0.547,0.0133,0.334,0.328,87.43,179693,3
88,3vFVS2WYHDG4KkWCNecvpn,Dream A Little Dream Of Me,Louis Armstrong,0,1996-06-04,0.455,0.167,0,-13.613,1,0.918,0.0,0.173,0.404,76.118,185067,4
89,5h1mm1R9Jy531CbvptILX7,Unforgettable,Nat King Cole,0,2000-01-01,0.286,0.31,2,-12.368,0,0.807,0.000128,0.0988,0.153,86.966,208640,4
90,1oDCK7PW72XEZ1pE5rh87A,Smile,Nat King Cole,61,1991-01-01,0.226,0.136,5,-19.203,0,0.862,8.07e-06,0.302,0.263,79.37,173267,5
91,79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,Ray Charles,59,2009-06-02,0.31,0.279,5,-13.552,1,0.815,0.0,0.318,0.377,79.397,256120,3
92,0lOvtFFc7pNq2TsCohTCZt,Georgia On My Mind,Ray Charles,0,2011-10-01,0.296,0.22,7,-13.096,1,0.851,0.0,0.153,0.212,116.916,215240,5
93,6Z5XZ8fjmWGbkdahOgreVe,What A Wonderful World,Louis Armstrong,0,2010-01-01,0.273,0.373,5,-9.989,1,0.848,0.000241,0.188,0.147,77.591,137467,4
94,5IIybI1oiOCY3DRUrpQ7zA,La vie en rose,Louis Armstrong,13,1990-09-06,0.584,0.0789,0,-12.905,1,0.884,0.00705,0.0876,0.319,70.886,206827,4
95,2htH7r8oqqEwp3BB6oh2cU,Come Rain or Come Shine,Ray Charles,57,1959,0.357,0.216,3,-12.833,1,0.767,4.31e-06,0.531,0.283,119.57,222733,4
96,6Rqn2GFlmvmV4w9Ala0I1e,Feeling Good,Nina Simone,70,1965-06-01,0.399,0.326,7,-9.239,0,0.864,0.0,0.191,0.546,79.206,174000,4
97,0sjxRg1VlYfx4YG7uxurrq,I Put A Spell On You,Nina Simone,63,1965-06-01,0.42,0.398,6,-9.13,0,0.755,0.000537,0.172,0.364,88.897,155027,3
98,5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,67,1968-01-22,0.603,0.271,5,-10.083,1,0.679,0.0,0.141,0.405,110.89,165333,3
99,3BucMqBqIR5Aw7MrUkF00y,Ain't No Way,Aretha Franklin,45,2007-10-29,0.387,0.315,3,-9.477,1,0.798,0.000381,0.086,0.232,135.388,254400,3
100,3gsCAGsWr6pUm1Vy7CPPob,Killing Me Softly With His Song,Roberta Flack,70,1973-01-01,0.476,0.381,5,-10.238,0,0.727,0.0,0.0614,0.33,121.948,286920,4
101,7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,Gladys Knight & The Pips,69,1973,0.595,0.379,10,-12.058,0,0.271,2.81e-05,0.1,0.448,92.006,279333,4
102,0KOE1hat4SIer491XKk4Pa,A Change Is Gonna Come,Sam Cooke,64,1964-03-01,0.212,0.383,10,-10.071,1,0.723,0.0,0.299,0.452,173.79,191160,3
103,6Ycf7Ch2VlEKlORbz7yfpJ,Sweet Love,Anita Baker,58,1986-03-20,0.504,0.728,10,-5.699,0,0.36,0.0,0.159,0.683,89.255,266201,4
104,0aei3EH5p7mzipPPAXxpzq,For Once in My Life,Michael Bublé,53,2003,0.551,0.493,10,-5.685,1,0.646,0.0,0.287,0.43,94.415,153533,4
105,0elmUoU7eMPwZX1Mw1MnQo,The Way You Look Tonight,Frank Sinatra,64,1964,0.622,0.24,5,-14.067,0,0.798,0.0,0.142,0.587,132.234,202160,4
106,1iZgzgmsFsi0deffe0rleB,Fly Me To The Moon (In Other Words),Count Basie,59,1964-08,0.612,0.197,5,-14.878,1,0.461,5.09e-06,0.0516,0.25,117.91,149640,4
107,3QnHWkNMY2mpy494Bis0ly,I Just Want To Make Love To You - Single Version,Etta James,59,1960,0.642,0.523,3,-8.579,1,0.772,3.26e-06,0.527,0.654,101.635,185627,4
108,5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,Stevie Wonder,63,1969-08-01,0.574,0.507,6,-11.343,1,0.228,4.57e-06,0.279,0.514,101.085,173307,4
109,4bBR6VDctTQkZay4j7hRTx,"Love, Love, Love",Donny Hathaway,30,2019-01-11,0.507,0.707,8,-7.775,1,0.689,0.0,0.161,0.634,94.766,202067,4
110,2gliw3L0oa4w8LqaHploje,Cruisin',Smokey Robinson,58,1979-05-22,0.498,0.63,6,-5.808,0,0.416,0.0,0.238,0.822,169.115,352920,4
111,0jHkgTtTaqg5LNCiYDQPUB,Let's Get It On,Marvin Gaye,57,1973-08-28,0.55,0.611,3,-10.657,1,0.0392,0.0,0.0631,0.626,168.512,290960,4
112,5DUmtVkrKFZfDoDgj2G7c9,Sexual Healing,Marvin Gaye,0,1982-10-01,0.805,0.597,0,-9.701,0,0.126,0.000214,0.0568,0.739,94.376,238600,4
113,042pmCix7CPth3l3X28jl1,Here and Now,Luther Vandross,52,1989,0.571,0.285,7,-14.453,1,0.528,0.0,0.0853,0.244,74.967,323000,4
114,0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,George Benson,68,1985-01-15,0.553,0.614,1,-5.098,1,0.764,0.0,0.0811,0.345,136.628,242679,4
115,1nHN3m6EzCzKAmDgwoLBMD,In Your Eyes,George Benson,57,1983-05-18,0.547,0.243,9,-16.039,1,0.703,0.0,0.163,0.292,134.077,200640,4
116,62YP3NEB4FVPJ90XcgJQKS,Just Once,Quincy Jones,58,1981-03-28,0.543,0.241,0,-17.245,1,0.733,0.0,0.0944,0.326,71.878,273333,4
117,7IljDTNkQEyy77CcaRbiAj,Endless Love (with Mariah Carey),Mariah Carey,63,1994-09-20,0.231,0.477,10,-7.748,1,0.747,2.61e-06,0.122,0.235,95.969,259667,4
118,17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",Lionel Richie,67,1986,0.636,0.405,8,-11.113,1,0.355,0.0,0.0804,0.257,128.068,241067,4
119,3xvcFlh6hHqxyiAFkqpsjZ,Always and Forever,Luther Vandross,53,1994-09-20,0.429,0.413,4,-9.566,1,0.669,7.9e-06,0.288,0.155,149.312,292733,3
120,1SjqD5q2WvpjOFIklP7sxD,You Are Everything,Marvin Gaye,55,1973-10-26,0.521,0.525,10,-9.581,1,0.0306,2.2e-05,0.145,0.495,150.392,190440,4
121,3uJ8zHRASayItvcSRh8TIm,Let's Stay Together,Al Green,0,2007,0.728,0.467,5,-7.394,1,0.527,2.4e-05,0.0416,0.584,101.536,198533,4
122,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,77,1971-05-01,0.527,0.415,4,-11.451,0,0.457,1.72e-05,0.117,0.515,78.169,125093,4
123,3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,68,1972-05-01,0.619,0.22,0,-13.843,1,0.782,1.19e-05,0.124,0.426,75.143,258835,4
124,6qOpPdEPCT8XImFvu5Tknh,Forever By Your Side,The Manhattans,29,2015,0.599,0.247,3,-14.243,1,0.394,0.0,0.0755,0.122,62.318,266947,4
125,26b2c6d8TBOSNQznQXFdQa,And I Am Telling You I'm Not Going,Jennifer Hudson,52,2006-12-04,0.464,0.735,5,-5.202,0,0.187,0.0,0.161,0.339,122.714,305373,4
126,7kwh6Gc7UfKQ2bgjg9rpSX,I Am Changing,Jennifer Hudson,36,2006-01-09,0.364,0.483,10,-6.131,1,0.116,0.0,0.343,0.294,82.464,242973,3
127,0X6urbVPZcWoeb68fTsmV3,I Can't Wait,PJ Morton,47,2020-07-03,0.386,0.304,10,-7.425,1,0.84,0.0,0.112,0.241,122.133,131958,4
128,5spAjqC772iC2KzDvEkmSr,A Song for You,Donny Hathaway,57,1971,0.332,0.22,5,-13.157,1,0.821,0.000205,0.245,0.0719,100.196,325947,4
129,38TkuLlr6OI7zCFGpQhcty,Somebody Loves You Baby (You Know Who It Is),Patti LaBelle,24,2003-01-01,0.63,0.643,4,-8.649,0,0.506,1.53e-06,0.208,0.46,129.729,293293,4
130,4aOYzIRv0jl8VShCWZr1hA,When a Man Loves a Woman - 2000 Remaster,Percy Sledge,46,2010-12-13,0.526,0.436,1,-6.02,1,0.0981,7.69e-06,0.118,0.286,96.903,175693,3
131,6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes off You,Frankie Valli,67,2003-01-14,0.575,0.764,4,-7.448,1,0.566,1.07e-05,0.0692,0.536,123.821,203240,4
132,0ZcWaF2LUfN7n58GFbexxi,Precious Lord,B.B. King,6,2012-01-01,0.279,0.356,7,-9.433,1,0.743,1.75e-05,0.454,0.33,185.057,202960,3
133,7caj6X6NMX3tlhWnu1du6V,We Belong Together,Ritchie Valens,67,1959,0.684,0.247,5,-13.71,1,0.872,0.000166,0.113,0.768,106.522,116627,3
134,0VE4ayVlGs5DBoqOdgJ0Zv,Donna - Single Version,Ritchie Valens,54,1959,0.472,0.225,5,-12.581,1,0.864,0.0,0.111,0.29,100.299,150973,3
135,3Th9PrW487acngYYmeRf8W,If I Give My Heart To You,The Teddy Bears,23,2011-01-01,0.491,0.292,9,-9.52,1,0.858,0.000144,0.118,0.287,112.887,117840,4
136,4GXXOBUEpCr58TFHIkLrZ0,Red Roses For A Blue Lady,Bert Kaempfert,52,1964-01-01,0.612,0.306,7,-12.595,1,0.86,0.705,0.137,0.376,117.711,139653,4
137,3QBm996NTmeI6DNP6i9hoC,All I Have to Do Is Dream,The Everly Brothers,20,2019-05-31,0.534,0.462,4,-8.172,1,0.839,0.0,0.129,0.534,96.195,143333,4
138,0ZFqB9g2FujbmMSrjqsL3j,Ben - Single Version,Michael Jackson,51,1972-08-04,0.435,0.161,5,-10.84,1,0.911,0.000214,0.113,0.291,136.166,167387,4
139,5RdhBLmB4DyFHLglRrfx63,I'll Be There,The Jackson 5,62,1970-09-08,0.51,0.515,5,-7.247,1,0.593,1.24e-06,0.654,0.331,93.212,237760,4
140,66D7zHfeW0frszhjR9ewZ1,Only You (And You Alone),The Platters,0,1995-01-01,0.411,0.28,3,-11.961,1,0.956,0.0,0.12,0.309,80.337,155693,4
141,2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,73,1965-04-04,0.339,0.208,0,-16.725,1,0.396,0.000519,0.18,0.288,98.54,218013,3
142,3KzgdYUlqV6TOG7JCmx2Wg,Beyond the Sea,Bobby Darin,66,1959,0.521,0.516,2,-7.456,0,0.723,0.0,0.257,0.569,136.483,172480,4
143,3NvYPUNu6nwQgN31UnoDbn,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Paul Chambers,47,1959-08-17,0.629,0.278,8,-12.229,1,0.662,0.000229,0.106,0.503,128.453,586493,4
144,5Li88NjZlTMl8v68GIJJ5v,If I Should Lose You - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley,35,1960-10-01,0.537,0.37,2,-9.523,0,0.876,0.00839,0.0706,0.709,183.349,310520,4
145,2BhU0Hl5OatWiCW93pE2b8,Remember - 1999/ Remastered,Hank Mobley,46,1960-10-01,0.539,0.403,8,-9.168,1,0.794,0.000613,0.278,0.699,165.301,342333,4
146,777J0UNFq2l0qDlKExpT7n,Dig Dis (Remastered),Hank Mobley,0,2014-09-01,0.599,0.444,5,-8.648,0,0.82,0.000474,0.122,0.508,142.812,369387,4
