id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
56ULIhpWjlPFkN26TBgyTG,Factory Of Faith,Red Hot Chili Peppers,0,2011-08-29,0.684,0.854,2,-2.802,0,0.00145,0.000105,0.0913,0.706,141.409,259947,4
3IfW5GqbeSWo1cl5eb6Nlh,Did I Let You Know,Red Hot Chili Peppers,0,2011-08-29,0.595,0.94,10,-2.733,1,0.00432,6.16e-06,0.119,0.845,111.071,261867,4
15tlh04BncIjh8dxsiOOgf,Road Trippin',Red Hot Chili Peppers,0,1999-06-08,0.243,0.47,4,-8.194,0,0.309,0.000798,0.121,0.393,204.026,204973,4
21rH7nSWjNGXOQE5saOuLL,Especially In Michigan,Red Hot Chili Peppers,0,2006-05-09,0.468,0.826,6,-3.701,0,0.000858,5.01e-06,0.104,0.359,102.817,240333,4
6AOTqcRod5CcZP4xw0e6P1,Slow Cheetah,Red Hot Chili Peppers,0,2006-05-09,0.39,0.344,1,-7.804,1,0.082,0.000141,0.0715,0.244,178.102,319933,4
62Xlb1AThfryNu01uDyl0W,Ethiopia,Red Hot Chili Peppers,0,2011-08-29,0.635,0.77,9,-3.591,0,0.0648,3.44e-06,0.115,0.665,96.697,230707,4
0XVGmQTJA7tgL8ZBwe0nMf,I Could Die For You,Red Hot Chili Peppers,0,2002-07-09,0.377,0.734,9,-3.645,1,0.0985,0.0,0.0942,0.393,169.988,192827,4
6bM2J7TKkheKg83jF7i8eZ,Torture Me,Red Hot Chili Peppers,0,2006-05-09,0.28,0.947,6,-3.461,1,0.00442,0.000659,0.187,0.401,90.149,224507,3
3dh3XME4ZhI2TZGXNDotmu,Make You Feel Better,Red Hot Chili Peppers,0,2006-05-09,0.404,0.877,7,-4.319,1,0.0241,7.89e-06,0.166,0.68,179.885,231733,4
5C7QL8mCKNwXoEFWDPNPG0,She Looks To Me,Red Hot Chili Peppers,0,2006-05-09,0.577,0.766,1,-3.786,0,0.0133,3.7e-05,0.158,0.452,88.013,245893,4
660IHxvKQjDKNLIITQ6rFB,I Could Have Lied,Red Hot Chili Peppers,0,1991-09-24,0.558,0.212,7,-13.5,1,0.0106,0.532,0.308,0.388,140.599,244427,4
1xpYtUUFObxSGIOdrMxAsb,Tear,Red Hot Chili Peppers,0,2002-07-09,0.5,0.513,9,-4.725,0,0.0929,2.87e-06,0.106,0.256,131.473,317027,4
0PjfPlNzzYyVvbaHYB5HuJ,If,Red Hot Chili Peppers,0,2006-05-09,0.34,0.15,9,-12.69,1,0.836,0.0,0.307,0.224,128.259,172400,3
6XclPvL8sUjQ60Wq66hwRG,Purple Stain,Red Hot Chili Peppers,0,1999-06-08,0.554,0.875,9,-1.372,1,0.0157,0.00422,0.0852,0.821,100.988,253373,4
2aROMSMTRXS0gSbFfs5sq5,Turn It Again,Red Hot Chili Peppers,0,2006-05-09,0.472,0.876,7,-3.102,0,0.0113,0.000411,0.207,0.638,110.516,365533,4
0kLdnCP9GOE9awa2gZU6Fy,Dosed,Red Hot Chili Peppers,0,2002-07-09,0.571,0.8,7,-4.131,1,0.0101,7.29e-05,0.111,0.335,104.377,311867,4
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,78,2007-06-11,0.517,0.906,1,-3.677,1,0.00272,9.26e-06,0.113,0.731,172.977,211520,4
5m9QNEdhrrO7uP0hGZKoBO,Decode - Twilight Soundtrack Version,Paramore,49,2008-10-28,0.28,0.87,10,-4.219,0,0.000686,0.00608,0.101,0.284,164.057,261960,4
04BSvYghzdxjSJNpee36er,Monster - Transformers Soundtrack Version,Paramore,62,2011-06-06,0.413,0.969,4,-2.599,0,2.87e-05,0.000753,0.371,0.374,164.999,200147,4
47No93LxERvV6MtOAmQzHS,Ignorance,Paramore,69,2009-09-28,0.522,0.964,11,-2.645,0,0.00109,0.000389,0.0387,0.51,170.944,218627,4
1a9YW7fATU351ok4zWjU7a,Brick by Boring Brick,Paramore,65,2009-09-28,0.436,0.942,9,-2.206,1,9.56e-05,0.000438,0.209,0.5,164.975,253947,4
1KDYN3odJHnj9pqGHN3FVs,My Body,Young the Giant,63,2011,0.488,0.909,10,-6.591,1,0.0011,1.02e-05,0.456,0.643,129.774,244400,4
165lX6DbMhTzqODVZKLmkm,Apartment,Young the Giant,52,2011,0.57,0.733,2,-7.194,1,0.00686,0.000131,0.21,0.334,109.97,235800,4
0CnRxBOItBbzq9vDgyRpXj,I Got,Young the Giant,46,2011,0.377,0.903,8,-6.423,1,0.00764,9.74e-05,0.109,0.353,195.909,259773,3
1Bv3h7Vc4AaYA2BcSM3rVd,All I Wanted,Paramore,69,2009-09-28,0.494,0.723,6,-4.559,0,0.0192,0.0322,0.134,0.152,144.036,225787,4
5pfojGEbt9TJiMaiW5dABs,You Got Me,Taking Back Sunday,0,2011-06-24,0.473,0.908,8,-6.129,1,0.00368,0.0,0.115,0.404,90.015,201000,4
11OCUnj2gvlcrOoslx9V1t,This Is All Now,Taking Back Sunday,0,2011-06-24,0.499,0.669,8,-8.056,1,0.0776,0.0,0.0716,0.546,156.312,243507,4
3SPwh0dsVe4iutlPRPioKk,Since You're Gone,Taking Back Sunday,0,2011-06-24,0.512,0.935,4,-6.101,1,0.000596,4.16e-06,0.13,0.462,146.023,249040,4
5rHoZOh481VFV9kJovM9RI,Fader,The Temper Trap,50,2009-03-24,0.541,0.75,11,-6.799,0,8.73e-05,0.615,0.129,0.164,134.972,183907,4
0nSDcFXRgTHnY6xpBPxlnj,Soldier On,The Temper Trap,39,2009-03-24,0.24,0.444,11,-7.11,0,0.493,0.154,0.108,0.0649,80.727,354173,4
4sED67bl2t86z1bEx3J0S0,Runaway,Hail The Villain,44,2010-06-04,0.127,0.969,1,-4.475,0,8.64e-05,0.0,0.118,0.308,176.123,191147,4
6gkD0tbTaBy9t6meSK4aIL,Jumper,Third Eye Blind,0,2005,0.609,0.542,0,-9.227,1,0.0123,0.0017,0.29,0.632,91.066,272173,4
6luSHkUXVmx3DKGN4TuRqF,Semi-Charmed Life,Third Eye Blind,0,2005,0.637,0.902,7,-5.077,1,0.00752,0.0,0.323,0.685,102.014,269040,4
3Uvx1TO0Kg5HgGPk58lHXv,How's It Going to Be,Third Eye Blind,66,1997-04-08,0.561,0.593,5,-9.362,1,0.00327,0.00144,0.0967,0.574,80.282,253413,4
7mP4fGwTDxoTOfQtxeAiJS,Never Let You Go,Third Eye Blind,0,2005,0.729,0.94,4,-4.933,1,0.0845,0.000262,0.0963,0.966,113.804,237120,4
47wtXjG0Sk6DI6cjkRBcEg,Motorcycle Drive By,Third Eye Blind,55,1997-04-08,0.424,0.577,0,-9.292,1,0.0127,0.000859,0.0848,0.615,122.473,262627,4
6pLko0BJo4OmvbmPbLURsl,Graduate,Third Eye Blind,55,1997-04-08,0.498,0.913,0,-4.805,0,0.000904,0.0,0.0902,0.45,89.359,187667,4
5lgOUdoMBB3eZuSmc5HL4r,Losing a Whole Year,Third Eye Blind,52,1997-04-08,0.421,0.848,4,-6.3,1,3.37e-05,0.000159,0.0775,0.658,175.665,200640,4
6H6Gh6sds1QiHmFgzoEJbS,I Want You,Third Eye Blind,45,1997-04-08,0.621,0.547,4,-9.632,0,0.0457,0.0282,0.0922,0.361,92.122,269013,4
2D52zjCyqEIQa221lhw6uk,This Is War,Thirty Seconds To Mars,68,2009-01-01,0.402,0.723,6,-5.26,1,0.0663,2e-06,0.233,0.224,160.047,326983,4
4sjLcE0GQ6urc4iUXsUPe9,Kings And Queens,Thirty Seconds To Mars,64,2009-01-01,0.293,0.817,8,-5.432,1,0.0401,3.4e-05,0.13,0.145,165.0,347667,4
0bwuYguTLrf7QCG8PNR9Bv,The Kill (Bury Me),Thirty Seconds To Mars,0,2007-05-15,0.309,0.912,4,-3.881,0,0.0014,0.000271,0.582,0.302,183.035,231533,3
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,77,2004-06-15,0.356,0.924,1,-3.74,1,0.00101,0.0,0.0953,0.232,148.017,222587,4
4ogyT8HqLV6IdCepscSkh3,From Yesterday,Thirty Seconds To Mars,0,2007-05-15,0.467,0.876,10,-4.841,1,0.00578,0.00592,0.0453,0.131,135.055,245933,4
2tKKxF5LTNcSlVtrLSlaMD,The General,DISPATCH,0,2004-10-26,0.599,0.673,10,-5.964,1,0.407,0.0,0.105,0.66,93.246,245413,4
6QxTWEvzcJljVZaeTzuHF1,ATTACK,Thirty Seconds To Mars,0,2007-05-15,0.331,0.876,5,-1.894,0,0.00344,0.000835,0.732,0.299,175.009,189200,4
3WHmBsovNovtAxQNsXrv1E,A Beautiful Lie,Thirty Seconds To Mars,0,2007-05-15,0.479,0.929,9,-5.106,0,0.00291,0.292,0.174,0.344,159.949,244280,3
7FLVnDMOZXKRFgRM3C4aUG,Hurricane,Thirty Seconds To Mars,56,2009-01-01,0.533,0.747,10,-5.678,0,0.041,5.7e-06,0.261,0.277,124.97,372133,4
232FvPwx9QqPtvob5aSDKv,The Kill (Bury Me),Thirty Seconds To Mars,0,2007-01-01,0.303,0.926,4,-3.945,0,0.00115,0.00235,0.275,0.272,182.915,233427,3
3GeLiXvn9nriUnoqHKRQpm,Night Of The Hunter,Thirty Seconds To Mars,44,2009-01-01,0.521,0.904,3,-4.182,0,0.00731,1.71e-05,0.387,0.263,115.961,340800,4
1diSFxNvwkKMOI2vcadxy5,100 Suns,Thirty Seconds To Mars,45,2009-01-01,0.617,0.0608,6,-19.316,1,0.424,0.0,0.144,0.616,79.974,118107,4
5lWmgyRpYe9wLy3P5TMSkp,Search And Destroy,Thirty Seconds To Mars,42,2009-01-01,0.556,0.777,9,-5.831,0,0.000294,0.00277,0.0983,0.373,134.981,338467,4
15BiArQuUNvotHbRktrpBU,Always Love,Nada Surf,0,2006-02-07,0.325,0.757,2,-4.905,1,0.00272,0.0,0.249,0.384,126.891,197680,4
0a2GDq8IJALkj6RLPGieaq,When I Was Young,Nada Surf,0,2012,0.215,0.557,0,-7.31,1,0.0339,1.9e-05,0.106,0.165,147.498,318587,4
71aG7i2Mecgivn0ivGExow,Blankest Year,Nada Surf,0,2005-09-13,0.453,0.939,8,-3.884,0,0.000534,0.0602,0.0605,0.788,79.948,132293,4
7MP7NQseLF685qPDa7Awf6,Do It Again,Nada Surf,0,2005-09-13,0.563,0.815,2,-5.054,1,0.00379,0.0,0.118,0.735,135.728,219347,4
5MBD8KipBC6yujsDMS2TfD,Teenage Dreams,Nada Surf,0,2012,0.48,0.933,11,-4.652,0,0.000269,4.14e-05,0.337,0.68,122.89,227280,4
6PU2u5bOykvwj2GfxCDFbW,Concrete Bed,Nada Surf,0,2005-09-13,0.434,0.927,9,-6.111,1,0.0148,0.000476,0.125,0.723,74.74,149587,4
5fBYiG0yFSEutiKfhX2EbT,Your Legs Grow,Nada Surf,0,2005-09-13,0.131,0.291,0,-11.971,1,0.57,0.0145,0.118,0.103,207.859,240373,4
1seeAO1YGWiYjkGur8gqXh,Comes A Time,Nada Surf,0,2005-09-13,0.481,0.395,4,-9.82,0,0.717,0.735,0.116,0.103,119.68,298480,3
68pN2UQYhwQgPy7VrCFKuV,In Too Deep,Sum 41,0,2001-01-01,0.566,0.835,9,-5.885,1,0.000192,0.0,0.0581,0.749,116.041,207093,4
5wucgFgZiIgwQaHN0hqvEi,Hall of Fame,will.i.am,0,2012-08-21,0.433,0.874,10,-4.357,1,0.06,0.0,0.119,0.633,84.729,201560,4
0ZdMRk7rkQI2mhKyGTcAxz,That '70s Song,The Cab,37,2008-04-07,0.524,0.912,9,-2.326,0,0.00142,0.0,0.525,0.596,118.966,213360,4
7jJzEGBbPNYsSNThuFVYOK,You Don't Know Me (featuring Regina Spektor) - Explicit Album Version,Ben Folds,0,2008-08-26,0.807,0.458,7,-4.989,1,0.443,2.44e-06,0.0827,0.829,87.081,189693,4
2gpffYGJGvhgqgA0Aw8wKi,Bring Me To Life,Evanescence,0,2003,0.328,0.941,4,-3.185,0,0.00691,1.35e-06,0.249,0.257,189.961,235893,4
1cspJ892efhnoFzT4A600G,The Call,Regina Spektor,0,2008-01-01,0.349,0.101,10,-15.676,1,0.934,0.000156,0.0777,0.325,181.403,188880,4
2atYprr9JsQaLynGhrWhld,Heartbeat,The Fray,55,2012-02-07,0.458,0.821,9,-5.076,1,0.000594,9.46e-05,0.161,0.323,144.46,220693,4
4oldUCHLnfpmb5LYVFfC8U,Where the Story Ends,The Fray,44,2009-02-02,0.371,0.6,1,-7.393,1,0.0207,0.0,0.102,0.214,139.265,237227,4
3lqrCvTI9YRt62FR5JSTom,Say When,The Fray,49,2009-02-02,0.47,0.676,6,-6.449,0,0.153,1.06e-05,0.111,0.298,153.091,301640,4
6vjx106C6hEmiw2qapyPFV,The Fighter,The Fray,42,2012-02-07,0.507,0.681,0,-6.177,1,0.00076,0.000396,0.158,0.268,101.971,260107,4
4esR3WJ3pwNYGYmwDaBow0,Enough for Now,The Fray,42,2009-02-02,0.513,0.728,6,-6.847,1,0.0458,0.0,0.122,0.303,136.173,254560,4
3URt4lJQlANOstDBAWQJA7,Be Still,The Fray,57,2012-02-07,0.361,0.149,7,-12.066,1,0.887,0.0,0.175,0.302,107.607,168853,3
6V2SKZhymLim16ri8A7K6h,Ungodly Hour,The Fray,46,2009-02-02,0.563,0.274,3,-12.995,1,0.482,0.000135,0.245,0.183,81.928,304520,4
7u2st7kxpL3GjgY7OAVvgx,The Wind,The Fray,32,2012-02-07,0.22,0.838,6,-4.496,1,0.000726,0.00551,0.255,0.293,178.037,254507,4
2K7flzz4LBzZMSO4n6bWrl,Run for Your Life,The Fray,42,2012-02-07,0.406,0.798,1,-5.479,1,0.00685,5.45e-06,0.09,0.33,159.853,238933,3
5cINewSbVqBpnPkLUJjPzL,We Build Then We Break,The Fray,42,2009-02-02,0.491,0.879,1,-6.749,1,0.00113,1.49e-05,0.0769,0.693,109.1,228120,4
5dgJxyBNbmtKWaIXUaLnpn,Happiness,The Fray,49,2009-02-02,0.32,0.279,1,-11.605,1,0.481,0.0,0.111,0.151,147.918,322560,4
5Dp13lHk6YVdIY7uVL9ogj,I Can Barely Say,The Fray,41,2012-02-07,0.333,0.237,0,-10.45,1,0.714,0.0,0.0995,0.176,113.703,260400,3
7trg1faBmQrr7zxr4U7SOr,Syndicate,The Fray,49,2009-02-02,0.353,0.82,0,-5.303,1,0.215,0.0454,0.157,0.474,158.024,209973,4
1BgBe1Qc39WbEyquxqvjKE,Strip My Mind,Red Hot Chili Peppers,0,2006-05-09,0.387,0.653,0,-5.067,1,0.0265,3.44e-05,0.111,0.262,135.601,259333,4
0mIllpvSLn6pEgBNTkCmKX,This Love,Maroon 5,37,2007,0.714,0.862,5,-4.603,0,0.0609,0.0,0.093,0.764,95.038,205787,4
0aoOzL2OjoBn7rg2YCu5um,She Will Be Loved,Maroon 5,36,2007,0.7,0.715,0,-5.45,0,0.0595,0.0,0.142,0.561,102.04,256360,4
1flpioTD1PIkKyJVvp5Ceq,Without You,Lana Del Rey,41,2012-01-30,0.587,0.578,3,-8.424,0,0.685,0.000252,0.126,0.593,111.939,228933,4
3dw0A0cbqT6Oy2V8KfGwIT,Tiptoe,Imagine Dragons,53,2012-09-04,0.527,0.82,6,-5.855,1,0.00157,1.88e-05,0.0882,0.25,120.041,193000,4
3Agiwcd2KjBOG2MkckhC3i,Hear Me,Imagine Dragons,47,2012-09-04,0.613,0.833,4,-4.694,1,0.000328,0.00069,0.0765,0.537,125.025,232240,4
3WQZfz5DLbO2vnJDWNxRBf,Every Night,Imagine Dragons,43,2012-09-04,0.445,0.599,0,-6.824,1,0.0508,4.26e-05,0.178,0.417,139.775,215533,4
5eWB8vcXuf2HComxYKh5bB,After The Flood,Black Gold,0,2009,0.375,0.0142,10,-14.612,1,0.951,0.000579,0.141,0.264,78.01,265000,4
5JZcX7TTLx4l0xFIXJ3DBt,What's My Age Again?,blink-182,1,1999-01-01,0.403,0.956,6,-7.376,1,0.017,7.09e-05,0.0893,0.561,157.706,148573,4
43NhiKnrtGqztxDqXrcUux,Adam's Song,blink-182,0,1999-01-01,0.514,0.771,0,-5.756,1,0.039,0.0,0.262,0.359,136.058,249754,4
1oRXq9KvTvZQ0yXvO6OBXE,After Midnight,blink-182,0,2011-01-01,0.539,0.871,9,-5.068,1,0.00758,6.97e-06,0.0188,0.894,167.992,206133,4
682MhZx1Ml0rwkFVlrzul7,When I Was Young,blink-182,0,2012-12-18,0.52,0.954,11,-6.145,1,0.00314,0.000483,0.145,0.356,135.043,209187,4
7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Passenger,76,2012-11-05,0.509,0.538,7,-7.335,1,0.385,0.0,0.104,0.244,75.089,252867,4
45SuojHSMfl54DweMVw4Gj,Things That Stop You Dreaming,Passenger,0,2012-06-29,0.452,0.517,4,-8.529,1,0.389,3.1e-06,0.107,0.19,89.189,215347,4
6mTe4y01fmwkqbEZweGhMh,Staring At the Stars,Passenger,0,2012-06-29,0.432,0.552,5,-7.559,1,0.373,1.58e-05,0.367,0.464,133.669,204427,4
1Sb0F7I9bGa4VfPbgm0BoL,All the Little Lights,Passenger,0,2012-06-29,0.324,0.428,4,-11.5,0,0.88,1.27e-05,0.107,0.243,173.464,235840,3
5c8c7LbnfeudIhLt9BF6Lm,Patient Love,Passenger,0,2012-06-29,0.581,0.371,3,-12.089,0,0.864,7.62e-05,0.104,0.559,120.377,190600,4
2W9dSL2pfdAx1H2MzkYw3t,Driveway,Great Northern,34,2009-04-28,0.223,0.26,0,-8.256,1,0.791,0.0964,0.109,0.0833,131.485,264467,4
29PU1knovCJcE0bYYle0tD,Boston,Augustana,13,2012-01-31,0.443,0.541,0,-5.564,1,0.196,9.01e-06,0.138,0.287,73.493,246493,4
1W4c3lEi67BG5Ev7CgYqNi,Sweet and Low - New Album Version,Augustana,49,2008,0.443,0.727,11,-4.455,1,0.00572,0.000845,0.106,0.407,151.93,214067,4
1RANp7wwRD1ecNmn6I3MI4,Tell Me A Story,Phillip Phillips,10,2012-01-01,0.361,0.465,3,-8.152,1,0.362,3.07e-06,0.129,0.337,62.814,261107,4
20S0KRq4z2v2Utym0C246s,"Gone, Gone, Gone",Phillip Phillips,53,2012-01-01,0.664,0.642,6,-5.961,1,0.129,0.0,0.114,0.501,118.002,209693,4
5fmNZC36nZNq5jDcoECtj7,Saturday,Fall Out Boy,30,2009-01-01,0.461,0.928,11,-3.605,1,0.000901,0.0,0.304,0.624,97.968,218000,4
60wwxj6Dd9NJlirf84wr2c,Clarity,Foxes,77,2012-01-01,0.509,0.781,8,-3.48,1,0.0398,0.0,0.0749,0.176,128.0,271427,4
1hxq7kWQnwdhxgpEugBMGk,Dirty Paws,Of Monsters and Men,53,2012-01-01,0.359,0.648,3,-7.06,1,0.108,0.0135,0.0555,0.133,111.733,278373,4
1yf97yL1ll8FYXC27c9VTw,Trees,Twenty One Pilots,64,2013-01-08,0.584,0.833,6,-5.9,1,0.00359,3.44e-05,0.169,0.324,140.013,267387,4
1pKmfhwbZvsyYUP2eOGdw5,Screen,Twenty One Pilots,62,2013-01-08,0.718,0.714,0,-5.699,1,0.0963,0.0,0.141,0.84,149.949,229120,4
4rfaoyaZvNa60cj3OKSQV9,Migraine,Twenty One Pilots,69,2013-01-08,0.69,0.678,0,-6.52,1,0.11,0.0,0.246,0.409,173.995,239015,4
1A5V1sxyCLpKJezp75tUXn,Closing Time,Semisonic,74,2003-01-01,0.478,0.854,7,-5.454,1,0.0204,1.21e-06,0.115,0.274,91.854,274160,4
773xZHHSHJvC1z3AAtWgH6,Ode to Sleep,Twenty One Pilots,64,2013-01-08,0.446,0.76,7,-3.608,1,0.00891,0.000108,0.232,0.512,150.033,308388,4
6GWS0Nb3ybf3tQXZ0FlfZf,Aberdeen,Cage The Elephant,0,2011,0.154,0.972,7,-3.626,1,0.000913,0.247,0.368,0.213,205.467,192920,4
12sYWro0wGQpq0rjE0lKcm,Shake Me Down,Cage The Elephant,0,2011,0.457,0.613,9,-5.756,1,0.00463,0.000441,0.0711,0.132,105.11,211373,4
4AyoAGuhE8gydBPrczuhbl,Trojans,Atlas Genius,50,2013-02-19,0.721,0.822,7,-4.843,1,0.0113,7.01e-05,0.0898,0.536,140.002,217387,4
0tNOUKY4nw0dtob27yDo7L,Through the Glass,Atlas Genius,26,2013-02-19,0.583,0.684,2,-4.587,1,0.000339,0.0,0.116,0.397,137.98,230587,4
0zU2NTeAeyzTX53RwiTWN5,Back Seat,Atlas Genius,35,2013-02-19,0.783,0.682,10,-5.948,1,0.033,0.0152,0.111,0.939,130.011,183027,4
3gM7tsNjkOnuswaPgncLJY,If So,Atlas Genius,40,2013-02-19,0.646,0.698,7,-5.019,1,0.000177,3.36e-06,0.323,0.645,125.022,180053,4
6M8Uiq9wextfsVF12jmJqa,Centred on You,Atlas Genius,28,2013-02-19,0.716,0.645,10,-5.692,1,0.000886,0.0,0.0949,0.585,121.002,214200,4
