,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
15,5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,Crystal Waters,72,2007-02-19,0.627,0.954,2,-4.804,1,0.0015,0.000814,0.292,0.312,128.016,223112,4
16,3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,Felix Samuel,70,2020-08-21,0.669,0.687,0,-4.753,1,0.152,1.6e-05,0.308,0.386,123.903,145161,4
17,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),MNEK,77,2022-02-04,0.763,0.782,7,-4.541,0,0.182,7.08e-06,0.293,0.502,127.034,177689,4
18,0T19Q8NfvxN9XgcTRz16u3,I Wanna Dance With Somebody,Hi_Tack,38,2023-02-24,0.588,0.905,8,-3.975,1,0.0278,0.233,0.827,0.778,131.036,128244,4
19,6GomT970rCOkKAyyrwJeZi,Move Your Body,Sevek,77,2021-10-29,0.848,0.821,2,-5.408,0,0.0169,0.000403,0.0962,0.249,125.051,157445,4
20,7jYwZOptDPesQgzj7vhsEF,ONLY 4 LIFE - Remix,FABE BROWN,73,2022-11-18,0.662,0.726,6,-6.786,1,0.132,0.0,0.455,0.408,149.944,148800,4
21,73vIOb4Q7YN6HeJTbscRx5,Miss You,Robin Schulz,88,2022-08-05,0.587,0.742,6,-6.64,0,0.0128,0.00107,0.146,0.199,145.007,206000,4
22,53O5nAlq04RKmSBqW0SFvG,Down Under (feat. Colin Hay),Colin Hay,64,2022-02-01,0.308,0.86,11,-4.111,0,0.0116,0.000828,0.277,0.0387,171.835,158774,4
23,2fzPBckHAmLskEw875gyCP,Move On,EchoStorms,53,2022-04-29,0.545,0.988,5,-3.125,0,0.0039,0.878,0.141,0.614,126.021,192024,4
24,6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Saweetie,76,2021-08-13,0.787,0.833,8,-4.403,1,0.018,0.00747,0.0374,0.796,123.97,162604,4
25,7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Never Dull,78,2022-06-17,0.687,0.818,0,-4.221,1,0.0112,0.0,0.248,0.886,125.952,165753,4
26,1L9rpz9bCVn9zbYyxjjlOh,Nobody Else,Rory Hope,46,2022-11-04,0.728,0.894,6,-3.142,0,0.0928,1.5e-05,0.0868,0.392,126.074,163869,4
27,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),MNEK,76,2020-07-03,0.734,0.874,8,-3.158,1,0.168,1.14e-05,0.0489,0.905,122.953,166028,4
28,2USlegnFJLrVLpoVfPimKB,Thunder,Prezioso,77,2021-05-07,0.67,0.896,1,-4.673,1,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
29,2OhhNGnu3nMZ7oLzECqZ0P,How Deep Is Your Love,Braaheim,65,2022-06-30,0.651,0.869,10,-5.879,0,0.147,0.00295,0.133,0.381,127.078,151112,4
30,3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Billen Ted,70,2021-01-21,0.722,0.893,0,-3.255,0,0.0441,0.000937,0.0673,0.439,119.932,116750,4
31,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Boney M.,76,2021-02-26,0.758,0.913,6,-2.926,0,0.00364,6.92e-05,0.193,0.658,128.04,186210,4
32,3jj5ZZ87UphCM0FmZzarpn,Gimme! Gimme! Gimme! (A Man After Midnight),Tess Burrstone,61,2022-12-01,0.641,0.676,9,-5.702,0,0.0143,0.0201,0.407,0.495,124.173,135484,4
33,3u5N55tHf7hXATSQrjBh2q,Freed From Desire,Gala,75,1997-11-17,0.704,0.861,2,-4.221,0,0.587,0.0615,0.0992,0.636,128.99,213394,4
34,2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,Stromae,76,2010-01-01,0.791,0.59,1,-9.206,0,0.0994,0.00203,0.065,0.714,119.951,206067,4
35,2ahnofp2LbBWDXcJbMaSTu,"What Is Love - 7"" Mix",Haddaway,68,1993-03-22,0.683,0.772,7,-7.907,0,0.0222,0.0149,0.203,0.737,123.871,270373,4
36,319J2YqAVDmQXpUJGCxDkv,Like A Prayer,Tess Burrstone,66,2021-07-23,0.67,0.848,4,-4.437,1,0.0134,9.85e-06,0.332,0.373,124.019,183992,4
37,0xfMlIW8lS40qvpsUw1l0X,Never Going Home,Kungs,67,2021-05-21,0.836,0.846,0,-4.673,1,0.0907,0.047,0.057,0.942,122.042,169945,4
38,1UrQpNeViBWAcu2WqHaWSC,Slow Motion,Clear Six,43,2023-02-03,0.666,0.88,11,-3.811,0,0.0033,0.00308,0.0693,0.44,122.035,190688,4
39,7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,PNAU,68,2021-10-22,0.795,0.8,1,-6.32,1,0.0354,7.25e-05,0.0915,0.934,116.032,202735,4
40,15DuhoBsZm4sOiloiMeP3D,Where Are You Now,Joel Coopa,53,2022-03-03,0.832,0.665,6,-7.704,0,0.299,3.12e-06,0.0742,0.516,121.001,140517,4
41,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,88,2020-03-20,0.514,0.73,1,-5.934,1,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
42,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,80,2020-03-27,0.793,0.793,11,-4.521,0,0.0123,0.0,0.0951,0.679,123.95,183290,4
43,6F8fU5SFNEuc92HuzxUtPe,Groove Tonight,Tim Morrison,35,2023-03-10,0.667,0.86,11,-5.569,0,0.00191,0.013,0.0671,0.822,126.004,171968,4
44,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Nayer,79,2011-06-17,0.671,0.939,8,-3.206,1,0.191,0.0,0.298,0.53,129.024,252307,4
45,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,78,2010-01-01,0.751,0.783,4,-3.724,1,0.00379,0.0,0.036,0.816,119.975,202613,4
46,4QYYD65rzgRYCLcc2gWUvE,Young Hearts Run Free,Maisie Ma'e,43,2023-02-17,0.662,0.814,0,-6.325,1,0.224,3.13e-05,0.171,0.515,124.965,165120,4
47,4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,Black Eyed Peas,79,2009-01-01,0.743,0.766,0,-6.375,1,0.0873,0.0,0.509,0.61,127.96,289133,4
48,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Ray Dalton,79,2012-10-09,0.641,0.922,2,-4.457,1,0.0291,0.0,0.0862,0.847,146.078,258343,4
49,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Kesha,79,2012,0.581,0.963,11,-4.087,1,0.0295,0.0,0.139,0.788,129.992,204160,4
50,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,90,2022-05-13,0.704,0.797,0,-5.927,1,0.0826,0.000745,0.0546,0.825,139.994,148486,4
51,7xn4QcdEGKTRIEzcbEZ6ZW,Summertime,NASHUP,51,2023-01-27,0.668,0.618,6,-7.701,1,0.106,0.0,0.117,0.53,94.977,176684,4
52,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),Justin Bieber,84,2021-07-09,0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141806,4
53,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,74,2012-06-22,0.706,0.89,1,-4.444,0,0.0588,0.00286,0.306,0.684,128.011,248133,4
54,7e7Z1IBn71QUFLFkdyBXJf,Emotions,Paradigm,52,2021-07-30,0.656,0.832,5,-5.386,1,0.0529,0.0,0.4,0.742,125.915,172381,4
55,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,76,2017-07-28,0.646,0.741,5,-4.973,0,0.0275,0.0,0.312,0.571,123.077,203000,4
56,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),Sia,78,2012-12-07,0.604,0.787,0,-3.674,0,0.0679,0.15,0.127,0.301,126.062,245040,4
57,50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,Alesso,57,2017-04-28,0.663,0.728,2,-5.99,1,0.24,0.000417,0.122,0.563,120.082,252933,4
58,4j238TCQs8qAqf2wuMGN8f,Fly High to Paradise,Khaino,29,2023-03-10,0.654,0.916,6,-6.711,0,0.017,0.00317,0.215,0.793,130.022,161077,4
59,2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,74,2012-01-01,0.747,0.716,11,-2.457,0,0.135,0.0,0.251,0.751,125.008,210627,4
60,3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,75,2012-06-22,0.747,0.937,0,-5.746,1,0.0208,0.0,0.29,0.739,103.976,224653,4
61,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Ludacris,80,2004-03-23,0.894,0.791,2,-4.699,1,0.0183,0.0,0.0388,0.583,105.018,250373,4
62,0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,76,2005-09-26,0.951,0.6,0,-4.675,0,0.106,0.0,0.0712,0.822,125.04,218573,4
63,6yeZM8gyykjaf8w0GqRfK4,Wildberry Lillet,Nina Chuba,72,2022-08-12,0.89,0.521,6,-7.048,0,0.078,0.0,0.0958,0.646,139.981,131893,4
64,4YxZQd3I4rj1nqkXgvpCk4,Zukunft Pink (feat. Inéz),Inéz,75,2022-10-20,0.903,0.719,1,-8.054,1,0.514,7.67e-05,0.743,0.639,118.036,230829,4
65,2s5YN9O8Qv25BjQobPHWVZ,Like A G6,DEV,0,2012,0.431,0.862,7,-7.005,0,0.00618,0.0,0.322,0.696,124.93,219307,4
66,1xUvRMbOiNSLtnpHkLZk72,In The End,Roman Messer,45,2023-03-02,0.678,0.929,7,-4.185,0,0.0133,0.0146,0.0826,0.308,121.964,139918,4
67,5xYC48nOppVemY6U5GRGTb,Memories (feat. Kid Cudi),Kid Cudi,74,2010-11-22,0.546,0.916,8,-3.932,1,0.00144,4.34e-06,0.251,0.375,129.983,210853,4
68,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Gigi D'Agostino,76,2018-06-08,0.694,0.77,6,-5.335,1,0.176,1.1e-05,0.118,0.163,125.905,184560,4
69,1v0H9LLQBb6i7kBl14ll9H,She Doesn't Mind,2Shy,56,2022-09-29,0.661,0.875,7,-3.896,0,0.011,0.0,0.123,0.121,125.941,124405,4
70,5AyL2kgLtTWEu3qO3B9SqK,Like A G6,DEV,72,2010-01-01,0.435,0.837,3,-8.126,1,0.00676,0.0,0.117,0.778,124.913,216893,4
71,45xqPqKtNQCkfw72TKXteU,Day 'N' Night - Radio Edit,Crookers,0,2009-03-13,0.771,0.729,11,-5.529,0,0.121,0.00356,0.117,0.966,130.01,162765,4
72,5066WzFaeJhqmQmKjBmrr6,"Weekend (Party, Sleep, Repeat)",Paradigm,60,2022-05-19,0.813,0.853,10,-4.756,1,0.138,0.0,0.0845,0.732,123.005,138557,4
73,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,HVME,77,2021-01-15,0.841,0.593,1,-7.846,1,0.418,0.0,0.124,0.808,124.917,162803,4
74,6z6ZmjqANd9t0bbbLrn4y2,Bleu Chanel - NA-NO Remix,NA-NO,51,2020-04-17,0.808,0.613,1,-9.895,1,0.0504,0.0,0.114,0.153,122.008,163569,4
75,6ho0GyrWZN3mhi9zVRW7xi,Losing It,FISHER,71,2018-07-13,0.76,0.964,2,-5.844,1,0.00181,0.703,0.0975,0.643,125.003,248036,4
76,5n1GmtHXmo8Zp2nXPKigDT,SexyBack,Navagio,32,2023-03-09,0.892,0.785,11,-5.822,0,0.0206,0.001,0.1,0.972,126.014,156500,4
77,4ASOMWcJUrwEpjJy4GEijz,California Dreamin' (feat. High Jinx),High Jinx,69,2021-10-08,0.685,0.911,9,-4.977,1,0.00552,0.0247,0.285,0.351,128.02,196900,4
78,5xaREkmY3FZnBaxfHKn0Ye,Let Me Out - Radio Edit,Marcella Woods,33,2022-12-09,0.586,0.968,5,-2.272,0,0.00821,0.0305,0.046,0.585,126.031,210000,4
79,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,78,2014-10-31,0.596,0.856,4,-3.556,0,0.0211,0.0178,0.141,0.743,127.949,222533,4
80,2tMHRV2PEK4tXeLmL0GfJh,Milkshake,i-La,54,2022-06-16,0.901,0.802,6,-4.242,0,0.049,0.0027,0.126,0.852,124.022,147581,4
81,4650WGL6InVqP7YN5POqIz,Party Rock Anthem,GoonRock,58,2010-12-01,0.751,0.736,5,-4.168,0,0.0206,0.0,0.265,0.352,130.014,262147,4
82,0Qn0i8df7Q76ej3RAXAtI2,Rock This Party - Everybody Dance Now,Makedah,66,2006-08-22,0.893,0.823,5,-3.708,0,0.0714,0.0,0.0509,0.902,128.009,245467,4
83,6DXLO8LndZMVOHM0wNbpzg,Danza Kuduro,Lucenzo,72,2010-01-01,0.699,0.917,0,-4.897,1,0.078,0.0,0.065,0.889,130.04,198787,4
84,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Pitbull,77,2010-03-30,0.663,0.861,7,-3.398,0,0.0338,0.0,0.082,0.654,119.963,220800,4
85,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,3,2018-08-17,0.719,0.704,1,-4.724,1,0.0691,0.0,0.166,0.628,133.002,187436,4
86,1RwfArdUM01AISnxkpayMc,Alone Again (feat. Afrojack & Mougleta),Mougleta,65,2023-01-13,0.549,0.792,2,-6.155,1,0.219,0.0,0.0889,0.479,121.152,163320,4
87,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,Britney Spears,75,2013-01-01,0.772,0.685,5,-6.849,1,0.019,8.96e-05,0.131,0.501,130.033,283400,4
88,127uq83uGFapbddqiMUKky,Sexy Bitch (feat. Akon),Akon,74,2010-11-22,0.813,0.627,11,-5.018,0,0.0771,0.000616,0.131,0.801,130.011,195853,4
89,5aEqcblO0Z6JloFJXtxyhe,Everytime We Touch,Cascada,60,2006,0.633,0.976,8,-5.362,1,0.00281,1.29e-05,0.382,0.493,142.027,197124,4
90,6GDJDe3I7yHq4rPDTfuJMj,Rhythm Is A Dancer,Braaheim,67,2022-03-17,0.632,0.929,5,-4.639,0,0.0819,7.59e-05,0.376,0.431,128.006,147228,4
91,3GWkwfKH4FLe6hlWWjtB3j,I Like Chopin,Marphil,42,2023-02-17,0.62,0.76,5,-8.434,1,0.00236,0.102,0.0746,0.247,123.984,157500,4
92,4uDhts78RdwIDjEqPrYVKp,Sweet Dreams,Imanbek,71,2021-06-11,0.766,0.817,7,-4.253,1,0.0239,2.49e-06,0.159,0.43,125.033,138819,4
93,4SL2iWHt3azgITI04G5NpY,Your Love (9PM),A7S,58,2021-01-15,0.669,0.784,7,-5.603,1,0.194,6.28e-06,0.115,0.517,125.993,150053,4
94,0nS2xf6yooLnSAthClLCDi,If You Had My Love (Kav Verhouzer Remix),Kav Verhouzer,66,2021-09-24,0.73,0.699,10,-7.332,0,0.0401,2.94e-06,0.129,0.624,122.968,158537,4
95,2xyIwHKujL7tSgkK2Waj2s,All Around The World (La La La),A Touch Of Class,5,2019-04-05,0.733,0.859,9,-5.03,0,0.479,0.0645,0.105,0.52,124.948,147840,4
96,4dq7XLDmFHNwc1yqL339qT,Wake Me Up In Paris,Paradigm,69,2020-10-02,0.71,0.816,11,-4.516,0,0.0573,4.87e-06,0.176,0.363,131.001,136947,4
97,3ujiq7yK4Uan5z4876fHLK,Layla,Schürze,65,2022-03-25,0.442,0.922,5,-2.918,0,0.00134,0.0,0.432,0.388,140.082,185437,4
98,3VtgKy06wkxOLoxxe0lqXa,Destination Calabria,Tess Burrstone,66,2021-04-16,0.733,0.93,9,-6.483,0,0.0437,0.116,0.0406,0.612,123.967,156774,4
99,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,78,2005-08-29,0.779,0.64,7,-8.415,1,0.000155,0.00077,0.101,0.498,99.019,246960,4
100,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,Sean Paul,73,2022-11-11,0.741,0.824,10,-4.143,0,0.614,0.0,0.158,0.725,100.216,211666,4
101,77FULy278MulVvGWS8BfK7,When Love Takes Over (feat. Kelly Rowland),David Guetta,54,2009-08-21,0.675,0.862,11,-4.614,1,0.0165,0.000427,0.169,0.498,129.967,191000,4
102,2x7MyWybabEz6Y6wvHuwGE,Just Dance,Colby O'Donis,73,2008-01-01,0.822,0.739,1,-4.541,0,0.0264,4.26e-05,0.181,0.745,118.992,241933,4
103,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Ludacris,80,2004-03-23,0.894,0.791,2,-4.699,1,0.0183,0.0,0.0388,0.583,105.018,250373,4
104,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,D.O.E.,79,2007-01-01,0.731,0.807,3,-6.492,0,0.181,0.751,0.319,0.765,114.759,179120,4
105,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,Katy Perry,68,2008-06-17,0.706,0.841,7,-3.956,1,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
106,6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,79,2003-11-13,0.774,0.838,5,-3.914,0,0.0249,0.025,0.242,0.924,143.04,198800,4
107,5aEqcblO0Z6JloFJXtxyhe,Everytime We Touch,Cascada,60,2006,0.633,0.976,8,-5.362,1,0.00281,1.29e-05,0.382,0.493,142.027,197124,4
108,2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,78,2008-06-02,0.707,0.813,11,-4.515,0,0.0863,0.0,0.168,0.722,124.921,238627,4
109,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,79,2010-01-01,0.755,0.837,2,-2.718,0,0.0991,0.0,0.289,0.714,120.028,199693,4
110,3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,73,2009-03-30,0.72,0.672,7,-6.852,1,0.009,0.0,0.232,0.705,124.986,204640,4
111,0uXO2GrNiIb1xHT9LUdxZE,Sexy Bitch (feat. Akon),Akon,64,2009-08-21,0.813,0.627,11,-5.018,0,0.0771,0.000616,0.131,0.801,130.011,195853,4
112,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),JAY-Z,76,2003-06-24,0.646,0.77,2,-6.596,0,0.00249,0.0,0.0715,0.681,99.165,236133,4
113,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,79,2001-11-13,0.794,0.832,1,-4.862,0,0.237,1.14e-05,0.203,0.871,107.657,196160,4
114,5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,Crystal Waters,72,2007-02-19,0.627,0.954,2,-4.804,1,0.0015,0.000814,0.292,0.312,128.016,223112,4
115,228BxWXUYQPJrJYHDLOHkj,Gasolina,Daddy Yankee,78,2004-07-13,0.852,0.797,0,-6.543,1,0.322,2.69e-06,0.0845,0.741,96.008,192600,4
116,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,79,2003,0.727,0.974,4,-2.261,0,0.103,0.000532,0.174,0.965,79.526,235213,4
117,0PSZ9G584Ve27GK6ThlY6P,Lady Marmalade - Single Edit,P!nk,65,2001-06-26,0.754,0.811,5,-3.679,1,0.0185,5.18e-06,0.654,0.639,109.902,267960,4
118,0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,76,2005-09-26,0.951,0.6,0,-4.675,0,0.106,0.0,0.0712,0.822,125.04,218573,4
119,04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,73,2002-06-25,0.956,0.745,11,-4.753,0,0.206,0.0,0.0615,0.912,107.075,228240,4
120,4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,74,2003-02-06,0.902,0.72,6,-2.776,0,0.26,0.0,0.0749,0.805,90.059,193467,4
121,0BBOLOV5JntPL3341swIre,Turn Me On,Kevin Lyttle,66,2004-03-30,0.677,0.682,9,-6.879,1,0.0405,0.0,0.0351,0.875,106.279,192107,4
122,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,74,2001-08-28,0.911,0.551,8,-3.75,0,0.132,4.12e-05,0.0863,0.969,92.887,265867,4
123,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,86,2002-05-26,0.908,0.669,7,-2.827,1,0.00286,0.0,0.237,0.662,112.238,290320,4
124,49FYlytm3dAAraYgpoJZux,Umbrella,JAY-Z,83,2008-06-02,0.583,0.829,1,-4.603,1,0.00864,0.0,0.0426,0.575,174.028,275987,4
125,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,Alicia Keys,80,2009-09-08,0.491,0.956,11,-1.538,1,0.0295,0.0,0.46,0.811,173.585,276920,4
126,0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,80,2009-11-05,0.696,0.921,0,-3.755,1,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
127,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,79,2000-10-31,0.843,0.806,4,-5.946,0,0.143,0.0,0.0771,0.613,94.948,270507,4
128,2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,50 Cent,79,2005,0.802,0.785,9,-4.781,1,0.14,0.0,0.123,0.435,99.998,206400,4
129,0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,78,2007-09-11,0.617,0.717,10,-7.858,0,0.00564,0.0,0.408,0.49,103.992,311867,4
130,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,85,2000-05-23,0.949,0.661,5,-4.244,0,0.0302,0.0,0.0454,0.76,104.504,284200,4
131,2kQuhkFX7uSVepCD3h29g5,Smack That,Eminem,78,2006-01-01,0.939,0.742,5,-5.171,0,0.321,0.0,0.107,0.924,118.978,212360,4
132,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Snoop Dogg,78,1999-11-16,0.922,0.909,10,-2.429,0,0.0281,0.0,0.0856,0.309,95.295,161507,4
133,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),T-Pain,78,2008-03-17,0.918,0.609,10,-5.64,0,0.0928,0.0,0.139,0.304,128.008,231400,4
134,6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,78,2002,0.712,0.862,5,-4.612,0,0.0525,0.0,0.093,0.809,95.051,206200,4
135,4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,78,2006-01-01,0.796,0.777,6,-4.81,1,0.0261,0.000358,0.121,0.787,132.722,258893,4
136,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,Olivia,78,2005-03-03,0.614,0.574,11,-7.961,1,0.0253,3.2e-05,0.38,0.755,125.173,209107,5
137,26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",Daddy Yankee,77,2004-07-13,0.819,0.741,8,-6.538,0,0.104,0.0,0.283,0.84,97.014,210933,4
138,6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,77,2007-10-25,0.788,0.844,2,-3.131,1,0.25,0.000678,0.0723,0.382,113.324,251240,4
139,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Jamie Foxx,77,2005-08-30,0.629,0.696,1,-5.572,0,0.0195,0.0,0.0554,0.623,93.034,207627,4
140,4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,76,2009,0.865,0.69,7,-7.448,1,0.285,0.0162,0.225,0.867,121.983,188867,4
141,30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,76,2006-04-10,0.677,0.671,7,-4.905,1,0.004,5.07e-05,0.413,0.527,137.046,238920,4
142,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Timbaland,75,2006-09-12,0.967,0.583,7,-5.562,0,0.0584,0.0,0.0519,0.964,117.0,242733,4
143,3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,75,2008-04-29,0.672,0.82,11,-4.456,1,0.0368,0.000188,0.184,0.438,120.005,278573,4
144,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,76,2000-05-16,0.751,0.834,1,-5.444,0,0.3,1.77e-05,0.355,0.894,95.053,211160,4
145,4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,50 Cent,75,2005-03-03,0.489,0.692,1,-6.672,1,0.0322,0.00608,0.315,0.527,96.946,237707,4
146,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,75,2005-12-06,0.692,0.744,2,-4.565,1,0.00868,0.000423,0.359,0.0612,171.374,326467,4
