,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
14,6GomT970rCOkKAyyrwJeZi,Move Your Body,Sevek,77,2021-10-29,0.848,0.821,2,-5.408,0,0.0169,0.000403,0.0962,0.249,125.051,157445,4
15,0a2cA9H6KuOsoHLCnjl6YL,Ready To Fly - Sub Focus & Dimension,Dimension,69,2022-10-07,0.485,0.969,8,-0.517,0,0.0485,0.664,0.192,0.448,173.941,204500,4
16,2ST4u9GusI2ddDfuMvXA5l,Yeah The Girls,MERYLL,62,2022-09-02,0.755,0.968,8,-5.282,1,0.00117,0.773,0.103,0.785,126.007,194311,4
17,3yoKuBCrUxURqPM0K6HKJg,In The Shadow (feat. Kris Kiss),Kris Kiss,52,2023-02-17,0.55,0.905,6,-4.673,0,0.0177,0.0,0.127,0.405,149.989,157600,4
18,6h5y2LCqCQudsCarn61CNE,Believe (feat. Goodboys),Goodboys,71,2022-10-07,0.659,0.873,1,-5.227,0,0.00519,0.000155,0.172,0.362,123.942,188710,4
19,2K9aKWIqTlv2tEsb4mptJj,BASS GLIDE,AYYBO,52,2023-02-22,0.839,0.874,11,-3.201,0,0.225,0.566,0.0731,0.717,127.041,153780,4
20,5fJKruTP0DiAFBDesEBR3C,From Paris to Berlin (Chrit Leaf Remix),Chrit Leaf,66,2022-06-16,0.747,0.739,10,-6.683,0,0.0569,0.116,0.144,0.659,124.013,132712,4
21,7pyiz8j9NxUa36Ep8oGStr,Finally,Carlo Astuti,47,2023-02-17,0.653,0.869,11,-4.263,0,0.0486,0.000858,0.142,0.406,125.028,141120,4
22,5xKJI9aPQhuTdTq8BrJ8fL,Ferrari,Miggy Dela Rosa,4,2022-03-15,0.844,0.688,1,-7.879,0,0.0129,5.39e-05,0.0492,0.695,124.992,185662,4
23,6wJJSeYggU23fFSiZoWj4U,Eye To Eye,Lucas Estrada,57,2023-01-26,0.79,0.856,2,-5.679,0,0.0116,2.9e-05,0.0342,0.801,125.006,155003,4
24,1UyYIqE4bTokxEK0DUpzTM,Body Move,Tom Budin,47,2022-11-11,0.842,0.914,2,-5.796,1,0.053,0.00128,0.0593,0.388,130.009,184923,4
25,1635wWSdp29PO3GxYhy991,Bel Mercy,Jengi,78,2022-12-02,0.941,0.753,6,-4.905,1,0.458,0.61,0.109,0.681,127.02,169606,4
26,5CJBSsRoUrPRPgBi3UXfpB,Way to Hell,ALan,49,2023-02-17,0.841,0.862,5,-3.03,0,0.0207,0.811,0.0852,0.729,140.015,141438,4
27,6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,79,2020-09-16,0.798,0.62,8,-7.079,0,0.414,0.0192,0.112,0.235,120.031,164000,4
28,1ZerH0o2X6qqgeP3UzwQuD,Feel That Way,JOSH,24,2023-03-09,0.859,0.826,11,-6.336,1,0.000413,0.545,0.382,0.596,128.02,150938,4
29,4wteGC0HtLeZWjDcczc4Pw,RATATA,Mr. Oizo,74,2023-02-17,0.889,0.6,9,-10.603,1,0.0145,0.0,0.08,0.501,123.978,126774,4
30,20on25jryn53hWghthWWW3,Do It To It,Cherish,80,2021-08-20,0.854,0.806,11,-8.262,0,0.0209,0.0542,0.0703,0.637,124.927,157890,4
31,393Euh5ggkpDlqvYQkR3k5,Hey Siri,Ivan Camacho,29,2023-03-10,0.88,0.858,6,-4.347,0,0.00496,0.153,0.232,0.772,125.963,180357,4
32,3U1fwI0EVrHjbP5DEXRiqv,I'm Not Alright,Bedwetters,56,2022-07-08,0.612,0.96,9,-2.848,1,0.00304,0.0656,0.0765,0.365,144.997,211862,4
33,3Z7CaxQkqbIs1rewKi6v4W,Hot In It,Charli XCX,77,2022-06-30,0.748,0.841,7,-5.08,1,0.00445,1.33e-06,0.0413,0.717,123.045,129817,4
34,3Fkrwj4QDY0UpRz7Id8X0x,Got Me Bad,ILURO,40,2023-02-16,0.822,0.783,5,-5.068,1,0.00755,0.0027,0.121,0.417,138.008,146957,4
35,5Cv9UBYh2VkiCspwh4Wog5,Remember (feat. Stevie Appleton),Stevie Appleton,61,2022-09-02,0.655,0.89,5,-6.434,0,0.101,0.0149,0.488,0.328,127.979,199967,4
36,6BePGk3eCan4FqaW2X8Qy3,10:35,Tate McRae,88,2022-11-03,0.696,0.793,8,-5.733,1,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
37,4lnsq5FUorsNlS9wZ0c9Yv,Love Me Like You Do,D.T.E,45,2023-01-20,0.642,0.639,7,-8.157,1,0.0123,0.00852,0.477,0.369,127.012,162992,4
38,3iSK0crYWJQZC1SGgruMcW,Squats,Blak Trash,40,2019-05-31,0.838,0.743,6,-7.115,1,0.0137,0.014,0.188,0.596,124.024,162750,4
39,5BG79ETrgwHHQkRvgrWFWs,Borderouge,Yyvng,38,2023-02-10,0.731,0.969,8,-4.576,1,0.45,0.353,0.46,0.64,127.013,121124,4
40,65nn7e1DOFh5MRHHQ7GWBi,No Diggity,BEYGE,61,2022-01-07,0.809,0.777,6,-8.677,0,0.016,0.83,0.0721,0.436,125.034,218880,4
41,22m1r8fbOK47fjxE00VJA6,Counting Stars,Maxim Schunk,45,2023-03-02,0.515,0.786,0,-5.547,0,0.27,0.000699,0.32,0.518,102.319,122174,1
42,0QKbpBZOSF1TQidDTnCGN1,Billie Jean,HINTRLAND,50,2022-10-14,0.8,0.758,10,-6.038,0,0.00235,0.0893,0.0984,0.263,125.01,210782,4
43,7sm31iI2gTlbCWlzT1mveN,Disco Inferno,J R,50,2022-12-22,0.63,0.803,5,-6.065,0,0.134,0.431,0.0788,0.373,179.903,113333,4
44,6mjCVjYkqyo4IG4nMhlpD2,Nudes,Flakkë,47,2022-12-23,0.657,0.875,11,-7.736,1,0.0142,0.297,0.121,0.549,128.029,136056,4
45,6i7zAdNhzUN2k1HcrBxPHG,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Norma Jean Martine,62,2020-05-08,0.798,0.828,2,-5.36,1,0.0247,2.55e-06,0.121,0.6,124.962,156960,4
46,6Q6Dof2Dy10vXuW1xAuCrH,Keep Saying,CARSTN,33,2023-03-10,0.753,0.811,9,-5.897,1,0.18,0.000157,0.147,0.625,123.022,137044,4
47,2OhhNGnu3nMZ7oLzECqZ0P,How Deep Is Your Love,Braaheim,65,2022-06-30,0.651,0.869,10,-5.879,0,0.147,0.00295,0.133,0.381,127.078,151112,4
48,4kdUcH6ecPw1bCxpA4b5EC,Pump It Up (feat. Bright Lights),Bright Lights,0,2019-11-29,0.868,0.922,11,-2.708,0,0.0156,0.0,0.11,0.248,125.024,153840,4
49,6GDJDe3I7yHq4rPDTfuJMj,Rhythm Is A Dancer,Braaheim,67,2022-03-17,0.632,0.929,5,-4.639,0,0.0819,7.59e-05,0.376,0.431,128.006,147228,4
50,4RgZBeQu8LtQVmSy0GXLof,Falling Down,Aiobahn,45,2023-02-03,0.848,0.686,0,-6.559,1,0.114,0.498,0.307,0.433,125.996,144286,4
51,4tJuE3DkooytN4I05YzyTr,Six Pack,Sophie Francis,43,2019-10-04,0.758,0.885,7,-6.102,1,0.000357,0.0058,0.124,0.711,123.016,153171,4
52,51xboJA4mQ3EfMGcjkZX3o,The Underground,Mad Miguel,37,2022-12-09,0.79,0.908,1,-4.524,1,0.0519,0.597,0.251,0.267,124.013,135484,4
53,4RgDgaohkG08f630ZT9QKc,Body - Dzeko Remix,Dzeko,52,2018-08-27,0.653,0.946,5,-3.757,0,0.00812,0.000207,0.126,0.653,125.966,165714,4
54,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,BYOR,81,2022-02-18,0.845,0.797,1,-4.984,1,0.0582,5.57e-06,0.167,0.422,121.985,151475,4
55,7MOmFLnnqJs7yZNGVHWHSV,Olé,Reggio,45,2023-02-03,0.766,0.956,8,-7.212,1,0.00571,0.566,0.32,0.574,125.986,168571,4
56,6eCmK3GQyFuTNWCJHsaF9d,Drive (feat. Wes Nelson),Wes Nelson,64,2021-07-30,0.81,0.571,10,-7.189,0,0.0624,1.63e-06,0.094,0.771,125.994,179375,4
57,30WA089D8w9er3HlfpBOyk,Drop That Low (When I Dip) - Timmy Trumpet Remix,Timmy Trumpet,45,2019-04-12,0.488,0.879,11,-4.188,1,0.00202,0.284,0.462,0.26,143.58,217397,4
58,3hp1sx2wqHipS9fanoPrzV,We Don’t Need - Club Edit,Piero Pirupa,55,2022-03-25,0.729,0.811,0,-6.829,1,0.00473,0.0354,0.644,0.399,124.997,158463,4
59,5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,81,2021-10-22,0.874,0.869,1,-5.996,0,0.00116,0.00238,0.164,0.726,126.027,102861,4
60,3G9tzz16D3xbyA0etsn0Ur,In The Shadow (feat. Kris Kiss) - Hard Mix,Kris Kiss,39,2023-02-17,0.582,0.885,6,-4.814,0,0.0316,0.0,0.125,0.286,149.961,157600,4
61,1t0Jmqg1pKVBbxjQFZebeR,Marea (we’ve lost dancing),The Blessed Madonna,68,2021-02-22,0.761,0.781,5,-6.778,0,0.0681,0.108,0.0607,0.473,123.023,285375,4
62,4LNGkGHDSZiwl1vEdxo6vC,Bad Call,MAD SNAX,36,2022-11-24,0.672,0.929,8,-3.552,0,0.0267,3.37e-06,0.17,0.65,125.951,158810,4
63,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,PNAU,83,2021-08-13,0.796,0.798,1,-6.312,1,0.034,4.19e-05,0.0952,0.942,116.032,202735,4
64,6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,70,2022-01-21,0.63,0.91,10,-2.681,0,0.0231,1.91e-06,0.125,0.525,123.017,167142,4
65,3rlPnEQwx5zn4W8ydMrDTs,Show Me Love,Juicy M,0,2021-10-01,0.636,0.947,2,-4.648,1,0.296,0.00011,0.453,0.162,126.013,187145,4
66,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Calum Scott,84,2021-07-30,0.671,0.636,6,-8.117,0,0.515,0.000411,0.172,0.262,120.966,148197,4
67,0Qp1IH1EkRCNabfgzxNMUT,The Wall,Sevenn,55,2019-06-28,0.682,0.91,11,-2.314,1,0.00953,0.0673,0.0732,0.536,122.943,159500,4
68,65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,Kendrick Lamar,68,2017-09-29,0.901,0.934,11,-2.345,1,0.00794,7.68e-05,0.194,0.868,150.037,156800,4
69,4M9kHcpZQZNzRnAhIQ1YLM,The World Is Mine,Shiah Maisel,58,2021-10-21,0.736,0.711,5,-6.272,1,0.0082,6.66e-05,0.168,0.317,123.993,159783,4
70,7sZSM5h0RAxlahOTgSq7eN,I Don't Care,Dessy,25,2023-03-10,0.663,0.84,9,-5.331,1,0.052,0.00183,0.406,0.879,124.035,124659,4
71,5kHrTMIFqmZkuCkovsxRUs,Deep Inside 2020,Matroda,43,2020-06-12,0.8,0.902,1,-3.518,0,0.00377,0.265,0.123,0.23,124.002,186542,4
72,0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,KAROL G,80,2021-08-12,0.77,0.787,11,-3.748,0,0.198,0.0,0.262,0.513,119.986,140500,4
73,4DlsCjkAzVFtN1QgLnIWzs,The Energy,Wahlstedt,41,2023-02-17,0.699,0.978,11,-4.442,0,0.0153,0.164,0.375,0.742,125.01,159360,4
74,59vKu0ACNsLULxRkqbiPKu,Feel,Mike Cervello,50,2023-02-17,0.6,0.985,7,-6.134,1,0.00644,0.945,0.0677,0.131,136.054,172941,4
75,4TYtTnLsCL1N2iFipRwkNL,Seven Nation Army,Polina Grace,52,2020-09-18,0.767,0.928,9,-5.557,1,0.00897,0.0759,0.389,0.156,127.99,135321,4
76,0uU5k5t4YZ1NTnwXCPhga2,It's A Killa,Shermanology,54,2022-03-11,0.778,0.916,7,-5.283,1,0.00354,0.00776,0.152,0.82,125.987,200028,4
77,1IOrfhcgO2CxaT7a7Nq0FF,Midnight Sun,Audiosonik,43,2022-08-12,0.862,0.842,5,-4.379,0,0.0307,4.16e-06,0.171,0.409,127.985,170625,4
78,1V7bZ9gEIwFQpm8yGxRHNA,If You Really Love Me (How Will I Know),John Newman,68,2021-07-02,0.692,0.883,7,-4.698,1,0.0512,0.0,0.228,0.614,122.984,184390,4
79,3I6OqiGPTjEhlOgqgjPiGM,Phase,KESLR,14,2023-03-08,0.713,0.877,10,-5.27,0,0.0143,0.015,0.185,0.353,125.758,139048,4
80,1D2ZNECRd7KIlA4pyOUGsv,What Would You Do?,Bryson Tiller,69,2022-03-18,0.687,0.895,9,-2.983,1,0.149,0.00592,0.121,0.686,124.041,174215,4
81,0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Vula,69,2019-09-13,0.737,0.828,11,-4.711,1,0.0149,0.000588,0.0862,0.517,124.051,208474,4
82,6uzLxWGp53i6QZQuKyk1Mu,Vamos,Tom & Jame,47,2022-12-16,0.688,0.808,5,-8.117,1,0.011,0.4,0.169,0.721,126.993,168770,4
83,6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Rick Ross,65,2016-07-22,0.457,0.899,10,-2.591,0,0.0019,0.0,0.831,0.298,147.268,215510,4
84,5PIFxJpL63fh7qAyksfdzc,Yeah!,DJSM,41,2023-03-02,0.796,0.933,7,-5.103,1,0.00621,0.00609,0.291,0.661,126.006,146384,4
85,7qByKdqRDiRorCuUqYizj8,One Day,Xela,42,2023-02-24,0.576,0.924,7,-3.649,1,0.189,4.12e-05,0.0615,0.629,122.648,138784,4
86,6ho0GyrWZN3mhi9zVRW7xi,Losing It,FISHER,71,2018-07-13,0.76,0.964,2,-5.844,1,0.00181,0.703,0.0975,0.643,125.003,248036,4
87,3x7Ob5Bi7kJTSPNgo7daiR,I Wish (feat. Mabel),Mabel,39,2021-11-12,0.686,0.856,9,-2.717,0,0.0896,0.0,0.0648,0.733,123.997,181728,4
88,0h5hj2DLymMFFRxnotcc3w,With Us,Pbenz,42,2022-02-18,0.814,0.701,10,-6.43,0,0.109,0.0,0.327,0.558,140.0,200000,4
89,3LnETnq2xyUpKcGqAQLJy1,Don’t Forget My Love,Miguel,63,2022-03-04,0.639,0.873,2,-6.222,1,0.0237,0.0143,0.119,0.258,121.031,199091,4
90,02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),A Touch Of Class,70,2019-04-05,0.733,0.859,9,-5.03,0,0.479,0.0645,0.105,0.52,124.948,147840,4
91,7y3c1oJMY1CwwtOZ84Qovu,Hallucination,Years & Years,69,2022-02-18,0.687,0.788,6,-5.142,0,0.0121,0.0,0.358,0.669,123.02,174795,4
92,1JMYcTj9O6tjR3L9oxx4w1,Hide and Seek,Skye Light,41,2022-11-18,0.75,0.762,6,-7.063,0,0.00364,1.27e-05,0.207,0.427,128.046,139219,4
93,1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Ella Henderson,78,2022-04-29,0.621,0.785,6,-4.499,1,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4
94,6pUzb6rDCAzutmCk4PFTH9,Mood,MusicbyAden,36,2023-01-06,0.734,0.811,4,-8.338,0,0.101,0.775,0.29,0.304,124.0,145161,4
95,46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,Hozier,72,2021-10-29,0.539,0.715,11,-6.639,0,0.0265,0.0,0.609,0.489,123.854,165524,4
96,6KJ4rwX0hT3bWO953YEmpY,JAPAN,Max Wassen,52,2022-12-15,0.715,0.888,7,-6.409,0,0.00079,1.99e-05,0.234,0.688,122.03,123996,4
97,0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,Mau P,75,2022-09-16,0.683,0.932,8,-10.402,1,0.0389,0.605,0.0615,0.553,125.002,235786,4
98,01ADYHXgYHETjJLOgc2t8W,Rave,BVRNOUT,48,2023-01-20,0.68,0.874,4,-5.672,0,0.1,0.866,0.136,0.148,127.99,178099,4
99,7J4zszAZxAyowZp7gNUIUI,Bongo Cha Cha Cha,Goodboys,61,2021-05-21,0.817,0.974,5,-5.703,0,0.00664,0.255,0.0651,0.973,126.006,113128,4
100,7LIgU7PTQI3qcZ1EwMpkLh,Changed the Way You Kissed Me,Player1,20,2020-09-23,0.635,0.764,4,-5.247,0,0.181,7.63e-06,0.372,0.391,140.015,153000,4
101,5XTdGrialMRCfg5LMTd7GT,Not Your Type,YÜTHE,34,2022-11-30,0.86,0.886,3,-3.072,0,0.261,0.314,0.131,0.205,125.989,203810,4
102,0tp6mwUt99QnfY95T30Lqj,Blah Blah Blah,Armin van Buuren,0,2018-05-18,0.378,0.963,5,-3.911,0,0.00882,0.00357,0.294,0.16,103.406,183519,3
103,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),MNEK,76,2020-07-03,0.734,0.874,8,-3.158,1,0.168,1.14e-05,0.0489,0.905,122.953,166028,4
104,0NTrWViw23JWtREa4JTqIc,Sexual (Li Da Di),Shab,47,2022-09-30,0.763,0.829,4,-4.515,0,0.00608,2.15e-05,0.154,0.493,127.928,179827,4
105,0zg8u9UUlvwSvBJYEjhgDT,Love Again - Imanbek Remix,Imanbek,64,2021-10-01,0.717,0.91,6,-3.39,0,0.00262,0.00194,0.0589,0.682,119.999,214000,4
106,5e8BNwI9dBotrt2MaiYEMQ,Unholy,"OH, HAYIR!",51,2022-10-07,0.639,0.958,6,-4.554,1,0.022,6.59e-05,0.0701,0.685,127.961,123867,4
107,3XpoXxHiVlHzB6Dz7rxrpj,Humps - ELYX VIP Edit,ELYX,0,2020-09-04,0.788,0.906,11,-6.505,0,0.0038,0.267,0.115,0.428,126.027,140957,4
108,1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,Ella Henderson,79,2022-04-08,0.601,0.713,4,-3.758,0,0.0282,0.0,0.158,0.464,122.872,169756,4
109,4LUdZc7dSzRtwBL9X123Dl,Wake Up,Mike Cervello,43,2023-03-03,0.521,0.869,7,-7.775,0,0.0033,0.648,0.143,0.0383,134.006,185373,5
110,483XiZ5o13Cc1zoWV7jGml,Gecko (Overdrive) - Radio Edit,Becky Hill,65,2014-06-03,0.609,0.885,0,-5.469,1,0.00521,1.15e-05,0.336,0.76,124.959,165441,4
111,4tjA1bnIrvCt1O4uaC476a,The Pit,Snavs,47,2022-06-10,0.513,0.834,8,-5.802,1,0.0101,0.000128,0.331,0.179,150.098,152500,4
112,3I10tZ5MgEMo4WryCNJkZQ,Won't Forget You (Edit),Shouse,69,2022-02-04,0.656,0.655,7,-6.766,0,0.02,0.00816,0.103,0.555,127.001,230946,4
113,0Yli2JJiyVXMOLjgjXWDf8,Low,Dayce Williams,40,2022-10-14,0.759,0.906,8,-7.547,0,0.0283,5.17e-05,0.376,0.682,123.026,160610,4
114,2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,77,2019-07-26,0.88,0.751,7,-4.258,0,0.177,6.43e-05,0.106,0.884,117.948,157606,4
115,6EKDwBiaWneJQyqch9vUym,Daddy,The Poser Party,33,2023-02-24,0.813,0.848,10,-4.378,0,0.00445,0.731,0.0816,0.628,128.004,164250,4
116,4VdHK58HuiYEnWor64LTUH,Midnight City,Player1,0,2020-06-19,0.564,0.795,7,-5.969,1,0.0239,0.000435,0.159,0.41,140.049,158143,4
117,1olCzMxaeiQKNO64ssWVGr,Talk About,DJ Craig Gorman,63,2021-05-14,0.814,0.874,6,-5.316,1,0.000222,0.522,0.276,0.434,123.992,161041,4
118,3EvG9DpfqplKE1tgnqEoCh,Pepas,Jordan Rys,44,2021-10-06,0.736,0.918,7,-4.912,1,0.00392,0.0,0.187,0.199,126.088,171939,4
119,4CVOUJki8YUWol3jhLphgs,Power,KSHMR,57,2017-09-22,0.49,0.907,5,-4.063,0,0.000427,0.0,0.116,0.21,132.057,148837,4
120,4kKkUSAvAoea2fQxKUMphm,The Power (feat. Snap!),SNAP!,45,2019-07-26,0.661,0.991,2,-2.942,1,0.00232,0.737,0.303,0.817,128.059,172452,4
121,7arsXR8AtExnOFN3v3HiJI,Going Dumb,CORSAK,58,2021-03-19,0.834,0.678,6,-6.242,0,0.0546,0.263,0.103,0.551,121.995,168601,4
122,7CTdh15dTO5HqoeqRPHFha,Good Luck,Galantis,58,2022-03-18,0.696,0.792,0,-5.659,1,0.113,0.0,0.0564,0.445,121.962,235418,4
123,4laAKIq9ZxBCwf99rauPYb,Remember,David Guetta,76,2021-06-18,0.612,0.862,8,-2.903,1,0.041,0.0,0.0907,0.354,123.849,160766,4
124,14dcIXaPBu1I4CGVjpagVA,Everything I Wanted,Ni/Co,0,2021-01-20,0.704,0.922,6,-5.246,0,0.0039,0.0321,0.193,0.0642,127.084,175748,4
125,3J5Wcm5gvOl15F79FUy6Zy,Sideways,Jean Juan,52,2022-11-24,0.72,0.8,4,-6.01,0,0.0354,0.00666,0.128,0.736,125.007,135006,4
126,7anFS4WuqBD7UubZeA0woc,Bodywork,Majestic,41,2020-04-17,0.748,0.913,0,-4.472,1,0.0408,0.000222,0.244,0.812,124.992,159091,4
127,2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),David Guetta,77,2021-06-11,0.621,0.989,10,-4.225,0,0.015,0.357,0.184,0.0348,126.002,158095,4
128,6VBLbFCArFuTTEXFlQFZZs,Alien,ILIRA,55,2021-12-10,0.676,0.731,8,-5.325,0,0.0162,0.0,0.126,0.753,123.993,165859,4
129,3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,Felix Samuel,70,2020-08-21,0.669,0.687,0,-4.753,1,0.152,1.6e-05,0.308,0.386,123.903,145161,4
130,2IL2OsHC29dlszciTnOw3m,Born To Love (feat. SHELLS),SHELLS,0,2020-02-14,0.722,0.856,1,-6.392,0,0.0305,0.0597,0.231,0.826,121.989,162295,4
131,0wOx3pICvsNIwobd0XnUxb,Anthem,Fabian Mazur,43,2022-01-14,0.45,0.96,9,-5.479,1,0.00317,0.000708,0.13,0.159,149.685,135600,4
132,27ITlhgZIx0ZYwaLYYDBsi,LOVELIFE (with Jeremih),Jeremih,47,2020-11-06,0.795,0.783,6,-4.715,0,0.239,2.93e-06,0.0488,0.864,122.98,151475,4
133,2YUVIkvZ2tPEZYTepX6oT9,Move It,Dillon Francis,61,2022-04-22,0.796,0.894,0,-1.883,1,0.000671,0.859,0.0685,0.619,127.009,201260,4
134,6B7jm2IJsh3DYXO7RgwVnx,Prisoner (feat. Dua Lipa) - Jax Jones Remix,Jax Jones,55,2021-02-05,0.844,0.619,6,-7.555,1,0.174,1.05e-06,0.0831,0.386,128.008,226267,4
135,6txvQu0zUbiqG24A8XMLnK,Miracle Maker,Clementine Douglas,66,2022-07-14,0.609,0.94,10,-6.097,1,0.00124,0.269,0.15,0.238,128.001,188592,4
136,5YdnOm5990Kfq1Jodws98B,Call It Love,Ray Dalton,80,2022-09-16,0.616,0.841,5,-4.779,0,0.0559,0.00217,0.417,0.714,110.029,154561,4
137,4crczEC1PpoD8TsDsmoWNI,Goodbye,Goodboys,66,2020-12-18,0.741,0.931,10,-3.447,0,0.0225,0.000102,0.191,0.517,125.011,144000,4
138,4Jpho4fzBgUkg5uEYPNHdu,Children,Mabryx,34,2021-04-09,0.674,0.848,8,-5.28,0,0.00811,0.138,0.464,0.106,125.971,224762,4
139,5vaOdnTldKw74qWjezLfRO,Lipstick,Kungs,57,2021-10-28,0.777,0.9,9,-4.806,0,0.0382,0.0,0.0408,0.939,126.033,180978,4
140,6FzjJPwf5JzzFOei7h6Qrp,Great Spirit,Hilight Tribe,51,2017-05-13,0.591,0.911,9,-7.975,1,0.00609,0.0123,0.223,0.211,103.517,215773,3
141,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),MNEK,77,2022-02-04,0.763,0.782,7,-4.541,0,0.182,7.08e-06,0.293,0.502,127.034,177689,4
142,6WK7h2WfMmnX7zOZnfzoYo,I Like It - Dillon Francis Remix,Dillon Francis,53,2018-06-22,0.731,0.854,5,-4.635,0,0.00256,1.49e-05,0.386,0.651,150.163,219200,4
143,7dDLAQ1y0qOq3E4DhNh8FS,Talamanca,BURNS,60,2021-06-25,0.683,0.77,11,-6.641,0,0.0988,0.896,0.379,0.527,126.006,186727,4
144,56ET5Y4tRh48QgQ51VZdZK,What You've Always Wanted,Alessa,34,2022-09-16,0.483,0.763,10,-3.715,1,0.035,2.08e-06,0.975,0.162,128.01,203872,4
145,4xMbBESczlHPUO8QeYi56p,My Heart Goes (La Di Da) (feat. Topic),Topic,70,2021-08-24,0.695,0.781,7,-5.578,0,0.0185,3.12e-05,0.295,0.456,124.04,148960,4
146,6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Saweetie,76,2021-08-13,0.787,0.833,8,-4.403,1,0.018,0.00747,0.0374,0.796,123.97,162604,4
147,6kTbfWwWaq2VsDLV1eOi1Y,And Then We Die,ZANA,49,2023-02-16,0.672,0.779,0,-5.329,1,0.00385,1.83e-05,0.674,0.44,124.951,151920,4
