,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
25,39CyGsoGoW4yayA731IP4s,We'll Be Dancing Soon,Angemi,48,2021-04-23,0.763,0.853,9,-4.538,0,0.0565,2.62e-06,0.149,0.501,119.958,158312,4
26,6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,79,2020-09-16,0.798,0.62,8,-7.079,0,0.414,0.0192,0.112,0.235,120.031,164000,4
27,7g7OshelYRRnOSEMmisJVI,Clap Your Hands,Kungs,66,2022-02-18,0.878,0.875,1,-4.923,1,0.0507,3.42e-05,0.356,0.84,124.006,189880,4
28,1biP2TOTHFcTJfU2CawrSS,Catch Me,Neon Giants,49,2022-08-12,0.578,0.878,4,-4.958,1,0.00382,2.39e-05,0.578,0.234,128.009,152462,4
29,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),MNEK,76,2020-07-03,0.734,0.874,8,-3.158,1,0.168,1.14e-05,0.0489,0.905,122.953,166028,4
30,0PoZibVGbZGNI9zyFQ8N2U,Drop It Like It's Hot,Justtjokay,51,2022-02-04,0.713,0.955,2,-2.646,1,0.054,2.32e-06,0.4,0.535,96.001,203770,4
31,4S2qrsdY4BF0T5UFQLtqoU,Boom Boom Pow,AFROJACK,54,2021-03-12,0.787,0.897,1,-2.648,1,0.101,0.0196,0.0875,0.514,102.015,185413,4
32,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Ludacris,80,2004-03-23,0.894,0.791,2,-4.699,1,0.0183,0.0,0.0388,0.583,105.018,250373,4
33,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),JAY-Z,76,2003-06-24,0.646,0.77,2,-6.596,0,0.00249,0.0,0.0715,0.681,99.165,236133,4
34,4gJH3feBOPM6CJYxPUF8xw,IDFC,The FifthGuys,41,2022-06-10,0.65,0.854,3,-7.696,0,0.00892,0.000735,0.466,0.118,125.987,201429,4
35,2aOK6TRYn4DneIBHJOAQ4r,One More Dance (with Alida),Alida,54,2020-11-13,0.726,0.759,9,-5.107,0,0.164,0.000448,0.0891,0.56,123.923,145320,3
36,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,HVME,77,2021-01-15,0.841,0.593,1,-7.846,1,0.418,0.0,0.124,0.808,124.917,162803,4
37,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,72,2012-03-12,0.649,0.815,3,-3.796,0,0.00125,4.31e-05,0.671,0.765,126.03,230747,4
38,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,Colby O'Donis,78,2008-01-01,0.822,0.739,1,-4.541,0,0.0264,4.26e-05,0.181,0.745,118.992,241933,4
39,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),Ne-Yo,64,2012-10-29,0.71,0.882,4,-2.932,0,0.00777,0.00771,0.294,0.875,128.016,232800,4
40,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,Britney Spears,75,2013-01-01,0.772,0.685,5,-6.849,1,0.019,8.96e-05,0.131,0.501,130.033,283400,4
41,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Avicii,78,2011-10-28,0.584,0.889,1,-5.941,0,0.0462,0.828,0.309,0.464,126.04,199907,4
42,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,79,2003,0.727,0.974,4,-2.261,0,0.103,0.000532,0.174,0.965,79.526,235213,4
43,3mLLlN1ZdHmlJHkvNON7ou,Threnody (Bombs Away Remix),Naeleck,56,2016-12-26,0.836,0.926,2,-3.728,1,0.000389,0.32,0.203,0.148,127.977,247309,4
44,2sEre21C8wsUbiP5vLcyvI,NO SLEEP,Ya Rick,38,2023-03-03,0.636,0.91,2,-3.895,0,0.0729,3.68e-06,0.255,0.313,104.014,160000,4
45,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,80,2015-10-02,0.579,0.736,6,-3.863,0,0.31,0.0,0.198,0.613,127.999,230613,4
46,16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,Ne-Yo,62,2013-03-15,0.723,0.87,8,-3.013,0,0.035,0.0,0.656,0.678,129.952,208845,4
47,1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,71,2011-01-01,0.747,0.716,11,-2.457,0,0.135,0.0,0.251,0.751,125.008,210627,4
48,3U1fwI0EVrHjbP5DEXRiqv,I'm Not Alright,Bedwetters,56,2022-07-08,0.612,0.96,9,-2.848,1,0.00304,0.0656,0.0765,0.365,144.997,211862,4
49,6qn9YLKt13AGvpq9jfO8py,We Found Love,Calvin Harris,82,2011-11-18,0.734,0.766,1,-4.485,1,0.025,0.00138,0.108,0.6,127.986,215227,4
50,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Kesha,79,2012,0.581,0.963,11,-4.087,1,0.0295,0.0,0.139,0.788,129.992,204160,4
51,2D7Ucb8NrAH01A7UhMlFlQ,Hallucination,EchoStorms,53,2023-01-20,0.735,0.941,10,-4.393,0,0.0278,0.0496,0.111,0.741,125.999,169020,4
52,0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,83,2014-01-01,0.527,0.835,6,-5.298,1,0.0166,0.0,0.249,0.654,125.983,176658,4
53,3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,75,2012-06-22,0.747,0.937,0,-5.746,1,0.0208,0.0,0.29,0.739,103.976,224653,4
54,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Rihanna,81,2016-04-29,0.631,0.927,9,-2.787,0,0.199,0.119,0.148,0.465,123.962,222160,4
55,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,79,2008-06-02,0.835,0.669,6,-5.582,0,0.0336,6.92e-05,0.0535,0.542,122.668,267080,4
56,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Post Malone,69,2018-05-18,0.747,0.834,3,-2.867,0,0.374,0.0,0.0586,0.687,128.005,215760,4
57,0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,74,2001-03-12,0.613,0.697,2,-8.618,1,0.0194,0.0,0.332,0.476,122.746,320357,4
58,4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),Hurts,71,2014-10-31,0.544,0.915,8,-3.405,1,0.129,0.000914,0.115,0.51,126.094,184280,4
59,4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,2,2013-09-13,0.545,0.78,7,-4.867,0,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4
60,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,79,2010-01-01,0.755,0.837,2,-2.718,0,0.0991,0.0,0.289,0.714,120.028,199693,4
61,6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,79,2003-11-13,0.774,0.838,5,-3.914,0,0.0249,0.025,0.242,0.924,143.04,198800,4
62,4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,68,2012-03-12,0.638,0.826,8,-4.968,1,0.139,0.0,0.0803,0.649,124.072,227880,4
63,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,78,2010-01-01,0.751,0.783,4,-3.724,1,0.00379,0.0,0.036,0.816,119.975,202613,4
64,2fzPBckHAmLskEw875gyCP,Move On,EchoStorms,53,2022-04-29,0.545,0.988,5,-3.125,0,0.0039,0.878,0.141,0.614,126.021,192024,4
65,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,80,2009-01-01,0.652,0.698,10,-4.667,0,0.00112,0.000115,0.0886,0.47,96.021,202067,4
66,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Bruno Mars,80,2015-01-12,0.856,0.609,0,-7.223,1,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
67,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,78,2014-03-03,0.647,0.822,5,-4.662,0,0.219,0.0,0.0908,0.962,160.019,232720,4
68,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Nile Rodgers,79,2013-04-19,0.794,0.811,6,-8.966,0,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
69,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,3,2013-09-13,0.532,0.783,2,-5.697,1,0.0038,0.0012,0.161,0.643,124.08,247427,4
70,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),Sia,78,2012-12-07,0.604,0.787,0,-3.674,0,0.0679,0.15,0.127,0.301,126.062,245040,4
71,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,John Martin,79,2012-09-14,0.612,0.84,11,-3.145,0,0.112,0.0,0.116,0.438,129.042,212862,4
72,3MOECVkNshqHYTPt5DZcdN,Five More Hours,Chris Brown,68,2017-03-31,0.699,0.883,5,-3.226,0,0.0288,0.0,0.817,0.499,127.961,211975,4
73,5jrdCoLpJSvHHorevXBATy,Dark Horse,Juicy J,75,2013-10-18,0.645,0.585,6,-6.122,1,0.00314,0.0,0.165,0.353,131.931,215672,4
74,0gb1J5UrTpzaU1s3nupgCd,No Money,Galantis,65,2016-04-01,0.671,0.916,6,-4.014,0,0.0282,0.00762,0.24,0.803,126.01,189127,4
75,6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,Seeb,65,2016-03-25,0.565,0.849,0,-3.516,0,0.00868,4.68e-06,0.12,0.427,102.034,212647,4
76,61dCUoMCg28qEBzrW6htYM,Rather Be (feat. Jess Glynne),Jess Glynne,70,2014-06-02,0.799,0.586,11,-6.735,1,0.162,2.03e-06,0.193,0.549,120.97,227833,4
77,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,78,2014-10-31,0.596,0.856,4,-3.556,0,0.0211,0.0178,0.141,0.743,127.949,222533,4
78,0LAndpXSw7yysRYzQS1o3O,Miami (Paul Woolford Remix) [feat. Nile Rodgers],Paul Woolford,48,2022-11-04,0.647,0.741,3,-8.689,0,0.0153,2.78e-05,0.367,0.743,126.01,200000,4
79,2ER8U276TzWAisMwePjoHp,All My Heroes - Curbi Remix,Curbi,53,2022-02-18,0.684,0.946,1,-2.657,1,0.00507,0.146,0.192,0.114,127.98,182432,4
80,1tIYojRdYjbagwALUrT390,Runaway,DDDISKO,43,2022-07-29,0.694,0.733,4,-6.018,0,0.00489,0.0015,0.0704,0.552,113.989,164395,4
81,2GNg6nXe7UM7bOuwTGgnEc,Bring It Back to Me,The Poser Party,40,2023-01-20,0.82,0.859,9,-6.979,0,0.127,0.00768,0.243,0.687,129.982,180461,4
82,2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),DJ Snake,73,2015-11-27,0.723,0.809,7,-3.081,0,0.00346,0.00123,0.565,0.274,98.007,176561,4
83,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,73,2015-06-05,0.506,0.805,1,-4.119,1,0.00711,0.00193,0.0856,0.383,126.008,227074,4
84,6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,74,2011-10-17,0.507,0.729,11,-5.399,0,0.0182,1.4e-06,0.0658,0.272,105.013,243960,4
85,1JDIArrcepzWDTAWXdGYmP,I Want You To Know,Selena Gomez,64,2015-05-18,0.58,0.846,9,-2.876,0,0.00537,6.62e-06,0.145,0.366,129.998,240000,4
86,3Yqsx1OFZqPbULxXPLHlpq,Cold Water (feat. Justin Bieber & MØ),MØ,47,2018-10-19,0.608,0.798,6,-5.092,0,0.0736,0.0,0.156,0.501,92.943,185352,4
87,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,77,2012-10-29,0.707,0.924,7,-2.842,1,0.000972,0.00703,0.204,0.919,127.937,206413,4
88,1pKYYY0dkg23sQQXi0Q5zN,Around the World,Daft Punk,71,1997-01-17,0.956,0.795,7,-5.311,1,0.00356,0.889,0.0906,0.841,121.294,429533,4
89,3hWfKBt3n7j1xqIy6LA5ve,Astronomia,Tony Igy,64,2016-09-16,0.653,0.945,5,-2.634,1,0.00561,0.915,0.439,0.326,126.093,198095,4
90,2cc8Sw1OnCuA5bV8nqWqpE,You,Tate McRae,70,2021-04-16,0.691,0.695,0,-5.6,1,0.0592,0.0,0.0647,0.514,106.064,233386,4
91,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Dopamine,78,2021-01-15,0.824,0.862,2,-3.424,1,0.0076,0.000132,0.303,0.801,122.98,169153,4
92,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),Ellie Goulding,67,2023-03-10,0.636,0.869,9,-5.289,1,0.0378,0.0446,0.0808,0.306,143.011,186496,4
93,4wteGC0HtLeZWjDcczc4Pw,RATATA,Mr. Oizo,74,2023-02-17,0.889,0.6,9,-10.603,1,0.0145,0.0,0.08,0.501,123.978,126774,4
94,5mKiwDDrwG22qKKVL6JZqF,Rhyme Dust,Dom Dolla,64,2023-02-24,0.925,0.561,3,-8.675,1,0.0659,0.0271,0.152,0.721,128.034,181365,4
95,7udjTmsTZqdB1xLOHGJ8dM,Bel Mercy,Jengi,66,2022-12-02,0.945,0.759,1,-5.971,1,0.231,0.651,0.0989,0.688,127.024,169606,4
96,4qDpLaFGf5ampf2DXD2TMA,Where You Are,Hayla,69,2023-03-03,0.56,0.832,9,-6.432,0,0.00953,0.00541,0.546,0.0818,126.0,236000,4
97,39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,Interplanetary Criminal,80,2022-08-12,0.736,0.906,0,-7.589,1,0.164,0.585,0.106,0.698,137.001,226627,4
98,5bZjb7xKqLqa58QiUBcVvl,Marianela (Que Pasa),Lirico En La Casa,71,2022-11-25,0.828,0.893,1,-3.344,1,0.033,0.00535,0.0811,0.602,124.043,145766,4
99,3q9oTSo64CrjOiPwI4DbWE,Baianá,Bakermat,61,2020-10-09,0.587,0.722,2,-6.983,0,0.000754,0.668,0.543,0.466,121.964,180843,4
100,5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,81,2021-10-22,0.874,0.869,1,-5.996,0,0.00116,0.00238,0.164,0.726,126.027,102861,4
101,2e2yKavdT6WQzzMHwNtPFa,In The Yuma (feat. Aatig),Aatig,69,2022-11-11,0.846,0.891,1,-4.902,0,0.000394,0.803,0.124,0.94,126.029,156216,4
102,0hJfuyUwtEYMlGgvr3nzz9,Serotonin Moonbeams,The Blessed Madonna,65,2022-11-11,0.817,0.876,8,-7.485,0,0.0332,0.199,0.412,0.671,131.022,289472,4
103,7Bg90Jhm3Dhtu7m2YCpo6C,Children - Radio Edit,Robert Miles,64,2022-07-15,0.553,0.948,1,-9.628,1,0.00881,0.818,0.102,0.0389,134.996,206222,4
104,0hjRzBuGh9qGGzcbW7xK12,The Sign,Anyma,65,2022-10-28,0.714,0.782,7,-7.316,0,0.0756,0.64,0.256,0.0663,121.969,213496,4
105,2c3KCGq6UojB2c8UAFrRON,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Bootie Brown,70,2022-11-18,0.716,0.897,4,-7.185,0,0.012,0.262,0.325,0.358,127.03,274142,4
106,22quZFeltYbo325rn3ktTe,What You Say?,Young Marco,69,2023-01-13,0.693,0.791,6,-7.902,0,0.0284,0.00111,0.117,0.293,136.02,204730,4
107,5Hp4xFihdOE2dmDzxWcBFb,All By Myself,Ellie Goulding,77,2022-10-07,0.662,0.848,0,-4.338,0,0.0932,7.62e-06,0.241,0.773,123.041,171778,4
108,73vIOb4Q7YN6HeJTbscRx5,Miss You,Robin Schulz,88,2022-08-05,0.587,0.742,6,-6.64,0,0.0128,0.00107,0.146,0.199,145.007,206000,4
109,4zN21mbAuaD0WqtmaTZZeP,Ferrari,Miggy Dela Rosa,83,2022-04-01,0.847,0.69,1,-7.877,0,0.0127,6e-05,0.0526,0.692,125.004,186662,4
110,0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,Mau P,75,2022-09-16,0.683,0.932,8,-10.402,1,0.0389,0.605,0.0615,0.553,125.002,235786,4
111,2YDOjCfkGciEXxSutB6LJR,World Hold On - FISHER Rework,Steve Edwards,70,2022-07-08,0.771,0.883,1,-5.243,0,0.00596,0.00607,0.135,0.895,127.008,178305,4
112,6BePGk3eCan4FqaW2X8Qy3,10:35,Tate McRae,88,2022-11-03,0.696,0.793,8,-5.733,1,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
113,15cYjzRUBRrDHn76GdxWiv,Twin Flame,Anderson .Paak,59,2022-08-01,0.61,0.709,7,-7.143,1,0.00707,1.61e-05,0.273,0.33,100.489,232122,4
114,1GfBLbAhZUWdseuDqhocmn,Rumble,Flowdan,77,2023-01-04,0.81,0.836,1,-7.721,0,0.0515,0.229,0.0598,0.0585,139.979,146571,4
115,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),Bebe Rexha,93,2022-08-26,0.561,0.965,7,-3.673,0,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
116,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),FAST BOY,83,2022-07-22,0.607,0.767,5,-6.069,0,0.118,0.0,0.122,0.662,123.998,148629,3
117,0C9P00gKzHroC3Et2SQylA,Like Wooh Wooh - Radio Edit,Rnbstylerz,71,2019-07-30,0.833,0.86,1,-5.331,1,0.155,0.773,0.103,0.606,124.987,136189,4
118,1kwHrBWAlucOE57lWugotk,Do It Better (feat. Zoe Wees),Zoe Wees,69,2022-05-27,0.677,0.804,1,-5.337,0,0.0818,1.92e-05,0.158,0.41,122.111,170046,4
119,3kcKlOkQQEPVwxwljbGJ5p,Kernkraft 400 (A Better Day),A7S,75,2022-06-17,0.623,0.727,11,-5.57,0,0.184,2.02e-05,0.309,0.4,125.975,165800,4
120,2UwgoIMAYT0pDOxUFTjEVJ,Chill Like That,PiCKUPLiNES,70,2022-09-16,0.889,0.871,11,-5.349,0,0.00176,0.586,0.279,0.491,124.008,178909,4
121,7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Never Dull,78,2022-06-17,0.687,0.818,0,-4.221,1,0.0112,0.0,0.248,0.886,125.952,165753,4
122,6gdDu39yYqPcaTgCwYEW8i,Turn On The Lights again.. (feat. Future),Future,73,2022-07-29,0.683,0.887,6,-4.944,0,0.0125,0.446,0.318,0.551,132.007,267947,4
123,5CE0k1VmTXgCtaa5L288LP,KILL DEM,Jamie xx,62,2022-09-20,0.788,0.873,2,-6.188,1,0.00344,0.311,0.332,0.291,128.004,223537,4
124,5RobAV5ROH5KARimi7n3cO,messy in heaven,goddard.,76,2022-09-23,0.62,0.837,8,-4.356,0,0.128,0.000242,0.242,0.433,172.081,170438,4
125,2fmtrXfvbN8xkHwE0zgTTc,on & on,piri & tommy,66,2022-07-28,0.609,0.765,4,-7.65,0,0.149,0.017,0.0815,0.819,173.993,135013,4
126,2MdoVJfbVNOsZx9AQ7Eqjh,Black Mascara.,RAYE,58,2022-08-24,0.713,0.738,1,-7.851,0,0.435,0.000681,0.137,0.0808,121.005,241265,4
127,1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Ella Henderson,78,2022-04-29,0.621,0.785,6,-4.499,1,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4
128,1GL7vwDnPqCnJ2xGNxNLwG,These Nights,KIDDO,68,2022-07-08,0.643,0.714,2,-5.504,0,0.00444,2.85e-06,0.146,0.205,120.027,132417,4
129,15223sfwoQj4IAJL8GSnfO,Ritmo,Raffa Fl,68,2021-08-13,0.777,0.869,7,-5.159,0,0.00083,0.000653,0.375,0.681,124.007,183810,4
130,40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,78,2022-05-02,0.578,0.912,1,-3.929,1,0.0166,0.00362,0.273,0.68,127.87,177525,4
131,2FEUloDXMvRnyfLcsrCfkw,La Danza,John Summit,66,2022-03-11,0.797,0.88,6,-5.722,0,0.00298,0.574,0.183,0.357,125.996,157619,4
132,6GomT970rCOkKAyyrwJeZi,Move Your Body,Sevek,77,2021-10-29,0.848,0.821,2,-5.408,0,0.0169,0.000403,0.0962,0.249,125.051,157445,4
133,651YhrvzeVfOa8yIifIhUM,I FEEL LIKE DANCING,Hardwell,61,2022-08-12,0.554,0.966,6,-3.745,1,0.00109,0.838,0.415,0.193,132.035,225682,4
134,1Yqe3VYgjOhhJLtqkla2zc,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),EVAN GIIA,64,2022-07-08,0.469,0.724,9,-4.711,1,0.0399,0.0,0.148,0.399,145.943,205479,4
135,7jrMFjEq0t09f7m3HnnWXl,Tell Me Why - MEDUZA Remix,MEDUZA,73,2022-09-02,0.561,0.928,6,-5.812,0,0.087,0.894,0.332,0.182,125.988,171429,4
136,3WBRfkOozHEsG0hbrBzwlm,Everything Goes On,League of Legends,67,2022-07-14,0.55,0.648,7,-6.542,1,0.0191,0.0,0.0999,0.323,156.957,202821,4
137,4qXjXZPGtVNhQq1z9QDRFn,People Ain't Dancing (feat. Kah-Lo),Kah-Lo,61,2022-08-12,0.877,0.665,5,-6.597,0,0.0586,0.012,0.0685,0.786,125.017,154860,4
138,1LIvdWNdKmHvU0FJvw2diN,Big City Life,Mattafix,72,2022-06-16,0.615,0.902,3,-4.316,1,0.0176,3.91e-05,0.103,0.298,87.03,146712,4
139,1M8t1j3Kv2qp97bdq5q4Vl,Rainfall (Praise You),Tom Santa,72,2022-02-18,0.767,0.862,5,-5.464,0,0.14,0.0092,0.252,0.509,128.039,166570,4
140,7grzdNt3eQRiBC70GksRp1,Worlds On Fire (with R3HAB & Au/Ra),Au/Ra,63,2022-07-15,0.621,0.756,5,-5.623,1,0.0752,1.17e-06,0.65,0.265,124.039,174194,4
141,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),Zara Larsson,79,2022-04-22,0.739,0.586,10,-5.079,0,0.0245,0.000252,0.308,0.444,124.026,142677,4
142,013PVeWEFQio3XHFH9rIC6,The Drop,Azteck,66,2022-06-24,0.869,0.838,0,-4.515,0,0.0113,0.269,0.0583,0.717,122.018,121987,4
143,4qtdkdTY1t3RmlmSbWykzR,Stay the Night,Talia Mar,70,2022-05-20,0.636,0.936,7,-2.65,0,0.177,0.0,0.0879,0.415,124.034,171955,4
144,11SEKnYpFCFRXnUap3Cso2,All In A Dream,Joseph Ashworth,60,2022-06-29,0.705,0.524,2,-9.776,0,0.112,0.26,0.109,0.219,119.987,230016,4
145,21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,Calum Scott,72,2022-09-09,0.643,0.585,2,-5.994,1,0.225,0.0,0.0927,0.188,106.015,216873,4
