,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
13,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,79,2020-01-10,0.488,0.343,4,-8.985,1,0.556,0.0,0.21,0.0978,102.819,206459,4
14,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Justin Bieber,79,2020-05-08,0.597,0.45,8,-6.658,1,0.223,0.0,0.382,0.537,178.765,228482,3
15,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,80,2005-06-07,0.209,0.417,3,-8.74,1,0.164,0.00196,0.113,0.124,138.178,295533,4
16,4JBiO7wRnE6ueszEUpo347,Pointless,Lewis Capaldi,79,2022-12-02,0.325,0.59,4,-3.943,1,0.0686,0.0,0.104,0.278,180.449,235752,3
17,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,78,1972-05-19,0.601,0.532,10,-9.119,1,0.432,6.25e-06,0.0925,0.341,136.571,281613,4
18,5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Snow Patrol,78,2006-01-01,0.56,0.595,9,-4.53,1,0.199,6.47e-05,0.132,0.144,104.011,267960,4
19,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,78,2003-12-02,0.609,0.444,7,-9.129,1,0.603,6.86e-06,0.104,0.166,118.402,228707,3
20,6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,78,2020-05-15,0.708,0.186,9,-8.953,0,0.868,0.0,0.0779,0.322,72.541,156106,4
21,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,77,2008-05-12,0.703,0.444,11,-9.331,1,0.559,0.0,0.0973,0.712,150.96,242947,4
22,1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,Sasha Alex Sloan,77,2019-06-28,0.629,0.328,11,-8.284,1,0.768,2.5e-05,0.103,0.389,74.953,197732,4
23,38zsOOcu31XbbYj9BIPUF1,Your Song,Elton John,77,1970-04-10,0.554,0.315,3,-11.028,1,0.828,5.53e-06,0.101,0.325,128.157,241787,4
24,4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,78,2019-05-17,0.736,0.308,4,-7.83,1,0.946,0.0,0.186,0.361,111.202,220492,4
25,3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,77,1962-08-20,0.65,0.306,9,-9.443,1,0.57,7.07e-06,0.0707,0.605,118.068,180056,4
26,1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,77,2011-01-24,0.556,0.319,9,-8.251,1,0.893,0.0,0.0996,0.294,135.187,285240,4
27,0qvzXomUDJVaUboy2wMfiS,This Town,Niall Horan,77,2017-10-20,0.677,0.401,9,-8.467,1,0.712,0.0,0.116,0.195,111.825,232852,4
28,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,77,1987-04-13,0.73,0.487,4,-10.991,1,0.258,0.01,0.0852,0.731,114.965,226653,4
29,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,77,2005-09-13,0.64,0.743,10,-4.08,1,0.269,0.0,0.101,0.361,122.035,262533,4
30,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,77,2002,0.651,0.663,0,-5.569,0,0.228,0.0,0.0994,0.465,102.0,259453,4
31,57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,77,1997-09-29,0.356,0.917,9,-6.006,1,0.0335,0.0,0.406,0.518,171.176,357267,4
32,2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,77,2014-06-30,0.717,0.455,5,-8.303,1,0.0846,0.0,0.11,0.389,127.812,200733,4
33,6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,76,1987-03-03,0.54,0.429,2,-11.822,1,0.000202,0.355,0.141,0.113,110.171,295516,4
34,3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,76,2008-06-02,0.697,0.467,9,-7.536,1,0.248,0.0,0.0941,0.572,82.082,229413,4
35,1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,76,1984-12-12,0.477,0.471,6,-10.036,1,0.193,1.76e-06,0.131,0.423,81.204,304787,4
36,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),Bon Iver,76,2020-07-24,0.298,0.38,6,-8.426,1,0.778,5.62e-05,0.11,0.152,75.602,285634,4
37,7w5AOd6HrDIHewHfpABEss,Wicked Game,Chris Isaak,76,1989-06-13,0.663,0.296,9,-18.09,1,0.68,0.00837,0.0879,0.359,112.306,289067,4
38,6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,76,1977,0.475,0.322,7,-10.687,1,0.367,0.00056,0.11,0.387,93.503,206267,4
39,0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,75,2015-04-07,0.545,0.366,2,-9.51,1,0.969,0.267,0.641,0.1,86.997,208212,3
40,754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None The Richer,75,1997-11-22,0.526,0.749,3,-6.964,1,0.023,1.76e-06,0.0692,0.421,99.982,208680,4
41,6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,75,2007-11-09,0.644,0.549,1,-5.415,0,0.0209,8.85e-06,0.134,0.167,90.04,253813,4
42,7Ewz6bJ97vUqk5HdkvguFQ,Heaven,Bryan Adams,75,1984-11-05,0.382,0.589,9,-7.315,0,0.0465,0.0,0.122,0.335,140.059,243360,4
43,1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,75,1966-12-05,0.653,0.519,2,-10.164,1,0.406,0.0209,0.101,0.822,98.883,153693,4
44,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,75,2006-01-01,0.739,0.511,9,-7.844,1,0.167,1.34e-06,0.133,0.542,96.038,215360,4
45,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),Julia Michaels,75,2019-10-17,0.464,0.473,1,-10.086,1,0.866,0.0,0.109,0.604,75.801,208687,4
46,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,75,2018-09-28,0.795,0.178,0,-11.991,1,0.607,0.0,0.623,0.608,93.982,181613,4
47,0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,75,2020-12-11,0.392,0.574,7,-9.195,1,0.833,0.00179,0.145,0.529,81.112,214707,4
48,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,Bonnie Tyler,74,2009-03-26,0.431,0.723,8,-5.887,1,0.145,0.0,0.374,0.19,130.141,267360,4
49,7ygpwy2qP3NbrxVkHvUhXY,Wonderwall - Remastered,Oasis,74,1995,0.375,0.893,2,-4.097,1,0.000509,0.0,0.187,0.434,174.323,258773,4
50,0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,Ms. Lauryn Hill,74,1996-02-13,0.765,0.29,4,-17.117,0,0.0279,0.0,0.571,0.506,92.409,298773,4
51,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,74,1989-01-01,0.623,0.449,5,-13.333,1,0.212,0.0,0.0613,0.572,84.383,256000,4
52,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,74,1971-11-05,0.414,0.428,0,-11.097,1,0.382,0.000243,0.148,0.282,145.075,377093,4
53,29U7stRjqHU6rMiS8BfaI9,What A Wonderful World,Louis Armstrong,74,1968-01-01,0.271,0.165,5,-20.652,1,0.729,1.6e-06,0.118,0.203,77.082,139227,4
54,70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,73,1973-11-07,0.331,0.55,0,-6.483,1,0.605,3.96e-06,0.192,0.429,177.734,339000,3
55,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Emilee,73,2019-11-26,0.674,0.774,11,-7.567,0,0.0686,0.00188,0.393,0.33,112.05,176547,4
56,4T6FWA703h6H7zk1FoSARw,New Light,John Mayer,73,2021-07-16,0.826,0.694,7,-7.862,1,0.316,0.0285,0.074,0.852,123.932,217427,4
57,1KxwZYyzWNyZSRyErj2ojT,Let Her Go,Passenger,73,2012-08-28,0.479,0.545,7,-7.346,1,0.365,0.0,0.0963,0.243,74.897,252733,4
58,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,73,2005-08-08,0.675,0.479,0,-9.87,0,0.633,1.76e-05,0.088,0.454,81.998,209493,4
59,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Normani,73,2019-01-11,0.741,0.52,8,-7.513,1,0.45,1.97e-06,0.222,0.347,102.998,171030,4
60,789CxjEOtO76BVD1A9yJQH,Stay,Mikky Ekko,73,2012-01-01,0.621,0.31,9,-10.164,0,0.945,6.12e-05,0.117,0.125,111.893,240707,4
61,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Halsey,73,2020-05-01,0.63,0.633,4,-7.088,1,0.00776,0.0,0.0541,0.452,93.995,172762,4
62,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Cardi B,73,2019-07-12,0.857,0.621,9,-6.376,0,0.148,0.0,0.0865,0.668,97.989,204467,4
63,4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,73,2008-11-17,0.508,0.72,11,-5.908,0,0.272,0.0,0.0563,0.472,79.983,261640,4
64,2cOUlop2ZakjOKe4WinesN,Slow Hands,Niall Horan,73,2017-10-20,0.735,0.425,0,-6.648,1,0.011,0.0,0.055,0.848,85.896,188174,4
65,0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,73,2005-02-22,0.599,0.785,3,-4.013,1,0.448,0.00336,0.151,0.52,140.046,233640,4
66,7LpMG3AEaIJgs62HQhAa91,i'm so tired...,Troye Sivan,72,2020-03-06,0.548,0.735,11,-7.572,1,0.173,0.0,0.195,0.498,101.252,162587,4
67,7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,72,2017-07-28,0.728,0.415,8,-6.852,1,0.401,0.0,0.0616,0.455,114.145,176320,4
68,7GgWAITsYJaRM3r50rfh5w,When We Were Young,Adele,72,2015-11-20,0.376,0.595,3,-5.936,1,0.303,0.0,0.095,0.265,144.361,290900,4
69,63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,72,2017-06-30,0.6,0.688,5,-8.339,0,0.159,1.29e-05,0.409,0.0793,99.977,156600,4
70,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Florida Georgia Line,72,2017-08-11,0.643,0.783,10,-6.458,1,0.047,0.0,0.083,0.579,154.084,163870,4
71,1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,72,2011-09-09,0.642,0.289,9,-9.918,1,0.669,0.0,0.18,0.407,84.996,258373,4
72,6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,R.E.M.,72,1992-10-05,0.467,0.324,2,-10.451,1,0.615,0.0248,0.118,0.166,94.301,320267,3
73,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,72,2018-05-25,0.622,0.712,5,-7.321,1,0.0573,0.0,0.13,0.487,140.025,211360,4
74,4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),NEIMY,71,2018-06-22,0.659,0.615,11,-5.865,0,0.27,0.0,0.187,0.193,119.843,164010,4
75,0aJrYfARfCKzv6gXjhs4SZ,Upside Down,Jack Johnson,71,2006-02-24,0.792,0.647,4,-8.314,1,0.255,0.000223,0.132,0.694,102.477,209547,4
76,5FgPwJ7Nh2FVmIXviKl2VF,Make You Feel My Love,Adele,72,2008-01-28,0.317,0.172,10,-10.636,1,0.907,0.000383,0.105,0.0963,65.18,212040,3
77,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Khalid,71,2019-06-28,0.64,0.648,5,-8.113,0,0.124,0.0,0.0802,0.548,92.977,197867,4
78,6vrUTGn5p8IrfTZ0J6sIVM,Iris,The Goo Goo Dolls,71,2007-11-06,0.291,0.79,11,-5.683,0,0.00133,5.61e-06,0.0811,0.513,155.667,289907,3
79,3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,Seal,71,1994-05-31,0.584,0.533,10,-7.11,0,0.684,0.0,0.306,0.224,131.745,288427,3
80,1M2nd8jNUkkwrc1dgBPTJz,Angels,Robbie Williams,71,1997-01-01,0.429,0.594,4,-6.251,1,0.156,4.95e-06,0.1,0.236,150.22,265000,4
81,62PaSfnXSMyLshYJrlTuL3,Hello,Adele,71,2015-11-20,0.578,0.43,5,-6.134,0,0.33,0.0,0.0854,0.288,78.991,295502,4
82,7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,71,2019-03-08,0.612,0.57,11,-6.642,0,0.278,0.0,0.0963,0.334,77.004,197293,4
83,476V2d6iA2tWXgQboKmTtA,Father And Son,Yusuf / Cat Stevens,71,1970-11-23,0.495,0.326,7,-12.29,1,0.541,8.85e-05,0.0996,0.371,136.243,221120,4
84,7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,John Mayer,71,2001-08-16,0.647,0.729,5,-6.251,1,0.0206,0.0489,0.134,0.687,94.01,249627,4
85,15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,71,1999-01-01,0.497,0.719,6,-9.397,1,0.0613,0.0,0.411,0.547,95.769,255733,4
86,3yUcJwYu7fXAfqMj9krY6l,Thank You,Dido,71,1999,0.725,0.583,1,-9.942,0,0.3,0.000238,0.0665,0.762,79.984,218360,4
87,6CKoWCWAqEVWVjpeoJXyNH,Shape Of My Heart,Sting,71,1993-03-09,0.537,0.373,6,-10.081,0,0.691,0.000915,0.083,0.244,83.936,279227,4
88,7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,71,2019-11-19,0.459,0.575,3,-4.858,1,0.604,0.0,0.0885,0.183,111.881,215107,4
89,6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,Bradley Cooper,70,2018-10-05,0.575,0.33,7,-6.557,1,0.416,0.0,0.0872,0.277,95.801,217213,4
90,5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,KT Tunstall,70,2005-01-01,0.587,0.767,0,-5.713,1,0.225,0.0,0.112,0.664,100.38,201707,4
91,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,70,1972-12-01,0.575,0.318,0,-16.729,1,0.683,0.000202,0.0934,0.385,104.522,254173,4
92,0I1DJdLt9BKOb7GWmWxCjo,Fields Of Gold,Sting,70,1993-03-09,0.651,0.339,2,-11.917,1,0.372,0.0141,0.0739,0.32,103.996,222120,4
93,5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,John Mayer,71,2006-09-11,0.578,0.756,2,-5.82,1,0.157,0.000232,0.249,0.663,176.739,201173,4
94,4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,Fleetwood Mac,70,1987-04-13,0.64,0.649,2,-10.345,1,0.216,8.3e-05,0.0551,0.865,124.825,221053,4
95,5GHY1DFWKz3Prg2V0Iodqo,Nothing Compares 2 U,Sinéad O'Connor,70,1990-07-01,0.512,0.574,5,-7.016,1,0.0425,2.31e-05,0.105,0.161,119.917,280040,4
96,1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,R.E.M.,70,1991-03-12,0.452,0.909,9,-3.977,1,0.0313,0.0603,0.23,0.805,124.623,225787,4
97,23khhseCLQqVMCIT1WMAns,Magic,Coldplay,70,2014-05-19,0.738,0.482,6,-8.917,0,0.0266,0.621,0.106,0.352,93.457,285014,4
98,0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,70,2000-01-01,0.461,0.448,7,-10.665,1,0.161,1.18e-06,0.0811,0.418,173.86,256827,4
99,2SWyPUuh4xfYkH7EUH5qgZ,Torn,Paris Blu,63,2021-06-04,0.707,0.382,9,-12.62,1,0.419,0.0,0.108,0.372,101.942,122494,4
100,5MnMS8DIB4oIdbaFRqgiC6,In the Dark,CLOSR,52,2022-11-18,0.779,0.499,7,-10.039,0,0.421,0.000255,0.34,0.283,115.039,131478,4
101,1DCTUID28mJuPybdseYbyz,You Got Me,Fella Sleep,52,2021-09-10,0.714,0.263,11,-19.76,1,0.667,0.161,0.13,0.368,118.028,105763,4
102,2gOZen8zPpGCJSFqdsHpJQ,Take Me Home,Zephyr,53,2022-11-25,0.604,0.53,7,-10.365,0,0.559,0.0,0.157,0.425,121.703,132541,4
103,3qTRQaYlWIfbGSu9qpHJGm,Quicksand,Unora,46,2023-03-03,0.679,0.427,7,-9.723,1,0.653,0.0,0.378,0.382,116.79,119359,3
104,4rLVsInGwwMytBFC1hCmT1,Let Us Drive,Linus Bruhn,55,2021-09-03,0.756,0.478,0,-10.306,1,0.335,5.95e-05,0.366,0.566,115.0,120506,4
105,7j5IEblPv4Q15WE667AlGb,Before the Sun Sets,RED,57,2022-07-15,0.655,0.611,7,-7.325,1,0.649,0.000685,0.369,0.419,115.887,120776,4
106,5QBSUwkRrgbcdAx1SDL9Th,Live a Life You Will Remember,Mauve,53,2023-01-20,0.618,0.567,3,-11.827,0,0.297,2.78e-05,0.471,0.265,117.15,150256,4
107,7zMHxNIw0M00Bqfg7zwjxj,Into the Blue,Aurila,51,2022-11-25,0.691,0.33,0,-9.534,0,0.869,0.000238,0.293,0.231,114.839,137739,4
108,2mKVViSvCCrm6dzBCuLWyd,When It Rains,CLOSR,53,2021-06-04,0.778,0.382,10,-13.58,0,0.531,0.000517,0.245,0.372,112.984,117743,4
109,4NXyx7lOlbdgXEkQS1G867,Only Thing,ikaosi,48,2022-09-30,0.481,0.521,11,-8.958,0,0.656,0.000703,0.462,0.242,112.896,121062,4
110,5AVfX7NjTn8UbzgFqjTCmU,Somebody Like Me,WAVO X,46,2023-02-17,0.609,0.575,5,-12.033,0,0.303,0.000116,0.229,0.508,113.913,115263,4
111,1Ik8e3jklNYguREjAai4kb,On Repeat,Zoe Maxwell,49,2022-10-14,0.783,0.431,0,-14.444,1,0.871,0.112,0.119,0.22,111.938,129643,4
112,2TL5DbAuGmtLS0V6IlszFO,One Track Mind,LIZ LUNE,54,2022-08-19,0.854,0.597,11,-7.613,1,0.507,0.0028,0.364,0.61,114.953,135893,4
113,6hxdw7ZDj7dmhpEo1TB0Fh,Alaska,Nina Young,54,2021-04-30,0.687,0.354,8,-17.794,1,0.822,0.343,0.111,0.21,110.013,108545,4
114,0R6iI9Z9Zj0h6BvHO4o2P9,9 PM,COLIN,55,2021-11-12,0.702,0.33,0,-16.431,1,0.663,0.786,0.111,0.115,107.977,120000,4
115,3aHVQC1g6ArGNy3VLL4Pz7,London,RANE,59,2022-12-16,0.737,0.651,7,-8.727,1,0.348,0.0136,0.111,0.0871,106.977,137103,4
116,1vrFjapAsAdYA2Xmtry5de,Existe El Amor,Ladina Viva,50,2022-07-22,0.66,0.44,7,-8.416,1,0.49,8.44e-05,0.53,0.301,105.956,125094,4
117,7ll59VGYZaAru6rpQjyt5O,Seaside,Sole Sole,39,2023-03-03,0.792,0.515,11,-9.145,1,0.48,0.44,0.462,0.395,106.019,125566,4
118,1hF7lbb1oFwWJKcJlziywN,Tomorrow's on The Way,Lapsi,50,2022-05-20,0.834,0.582,2,-8.062,0,0.408,7.14e-05,0.128,0.441,104.957,111429,4
119,4jZ9jTZGCd0pi2MDd01rAi,Holds the Light,Aurila,52,2022-10-21,0.601,0.607,9,-6.886,1,0.262,0.000101,0.108,0.386,105.022,140571,4
120,63lDzy6ceZgfzkmpIrkmoC,Malibu,WAVO X,53,2022-01-14,0.533,0.407,3,-14.223,0,0.348,1.36e-05,0.234,0.31,105.132,100571,4
121,2fQcm1vT4hCJVhKOEy1p0S,Letter to Myself,Nina Young,51,2021-04-30,0.632,0.415,2,-14.505,0,0.374,0.782,0.107,0.064,103.941,115385,4
122,5irDsMKJAVAMTbTC8NChLy,Dancing with The Moon,Aurila,51,2022-12-09,0.699,0.517,5,-9.097,1,0.466,1.06e-05,0.168,0.33,104.926,128000,4
123,6xJnWw2JoaQq6x07zRQScT,Sunset in Rio,Nina Young,46,2022-12-16,0.688,0.264,0,-16.063,1,0.803,0.000105,0.0864,0.275,99.977,120750,4
124,7eC4yTQFVjBcpgGZvnKM7I,Whole Again,Unora,51,2023-02-03,0.506,0.642,2,-6.152,1,0.687,0.0,0.158,0.194,100.161,129600,4
125,2Kz5VfjMtgbvEOfUc0RU2F,Almost a Lover,scanta rose,57,2021-06-04,0.453,0.422,5,-13.732,0,0.783,6.26e-06,0.14,0.448,102.123,121471,4
126,3lTwoQPiDlJqn6dRoE0Adl,Ocean View,Noile,56,2021-07-02,0.572,0.293,1,-14.133,1,0.862,0.0479,0.124,0.381,106.96,110888,4
127,7qHfaAlihkWeA4Xu60v3Pi,Swim,COLIN,59,2020-11-20,0.687,0.453,6,-11.823,1,0.154,0.63,0.363,0.0872,92.949,127097,4
128,4l7gfaL2EDvuJWEuLcNpvA,Ocean Eyes,NOVUM,50,2021-08-20,0.612,0.626,2,-10.925,0,0.0672,0.00112,0.275,0.548,102.013,105882,4
129,1RuxVeNflSBKHfPiejlnu0,Moonlight,Jam Patong,50,2022-04-29,0.739,0.282,0,-16.588,1,0.926,6.14e-06,0.108,0.28,101.952,95882,4
130,0oflTn1bxRy8HLcB2TLxQ8,I'll Be Alright,VELMA,50,2022-10-28,0.652,0.653,1,-8.454,1,0.281,0.253,0.173,0.201,100.028,127500,4
131,0hdwByRwt345Z5nbtkFZc5,Monument Valley,Leviro,54,2020-12-11,0.694,0.419,7,-12.079,1,0.486,1.06e-05,0.122,0.165,96.964,121490,4
132,6YLthiS7dxeABA8sEkJfU8,Close to You,CLOSR,53,2023-02-17,0.73,0.555,0,-10.294,0,0.76,0.000553,0.128,0.253,120.031,134031,4
133,311xHkveXLppO3QQyLOpqt,Quickly,COLIN,38,2023-02-24,0.636,0.442,8,-14.377,0,0.421,0.0638,0.0842,0.152,117.003,169744,4
134,2wk7mBr6JlorYMwESY7lyi,Stay by My Side,CLOSR,58,2022-11-04,0.599,0.469,9,-8.369,1,0.725,0.000101,0.0903,0.283,120.114,111167,4
135,72swvLCB5CIcNniL0vfdBR,Breathing,Katata,49,2022-10-07,0.813,0.453,0,-10.749,0,0.612,9.41e-05,0.109,0.351,117.036,124103,4
136,5H4s0E08rg6xIOl4hELDVr,Joshua Tree,Leviro,55,2021-03-19,0.705,0.5,7,-9.477,0,0.0199,1.38e-05,0.509,0.291,113.955,120746,4
137,1XtbzoLsODGIgBue1oXbMG,Memory Lane,Nokyo,51,2022-11-25,0.653,0.618,11,-11.783,0,0.312,0.0249,0.23,0.476,114.988,144261,4
138,18AOpZrJFIiFz946LFUXiB,When the Sun Goes Down,Mauve,56,2022-03-25,0.769,0.463,2,-14.993,1,0.555,0.0657,0.312,0.269,117.07,134231,4
139,1j2uOajBXtB0dV7gmaUIwG,Key,Aurila,54,2022-11-04,0.619,0.512,1,-7.57,1,0.549,0.0,0.417,0.204,109.934,115636,4
140,5xy8yHtC2E9mbVT45Z1VpO,The Sun,Mauve,58,2021-09-24,0.452,0.352,11,-17.66,1,0.733,0.00578,0.155,0.0761,110.867,157838,4
141,3tsb6NqVhQ0PqR8viUwOXz,Just Fine,S:NE,48,2023-03-03,0.697,0.603,2,-7.122,1,0.609,0.0233,0.102,0.191,117.018,106154,4
142,3djwGcSC2YIagLorz2iP4f,Control,Chris Crone,50,2023-02-17,0.541,0.533,5,-7.631,1,0.0991,4.22e-06,0.789,0.298,118.175,126356,4
143,5w6aGaLoE1WT3i4Gtb6fzg,Aurora,Pool Blue,53,2022-02-25,0.607,0.367,11,-15.221,0,0.165,0.645,0.233,0.254,110.035,126000,4
144,2euCLKbDdCVZ879kHSAAeH,Thunder,kaii,47,2023-02-24,0.712,0.55,4,-7.723,1,0.533,0.0,0.138,0.503,109.925,128727,4
145,0cntcDIqNANngv4ZUg38nY,In My Mind,Aurila,52,2021-04-23,0.646,0.436,11,-13.975,0,0.815,0.0131,0.177,0.377,109.975,124636,4
146,4Hh6lJfX2pOVPqdfJ8GmZv,Looking for You,Novino,54,2021-01-29,0.555,0.582,1,-9.124,0,0.61,0.00107,0.239,0.266,106.026,115189,4
147,10ZlVbYYBmboSglKD0VDGS,Sunset High,LIZ LUNE,52,2023-02-10,0.747,0.534,0,-8.038,0,0.721,0.0,0.213,0.345,112.066,113036,4
148,7lDyDUl4JSlFLoSb8mJLdf,Stay,Jeremy Shayne,51,2022-12-09,0.766,0.762,1,-6.718,0,0.586,0.00384,0.112,0.406,110.01,129273,4
149,4mTNWhVEX4IY7BbsjHeDxK,My Favourite One,Ladina Viva,52,2022-06-10,0.582,0.365,0,-13.711,1,0.475,0.000964,0.295,0.285,114.014,104737,4
150,2IqVjW9nDvikkepCln1mCr,Dive,Willy Jules,49,2023-02-10,0.621,0.622,7,-7.206,1,0.607,0.0,0.121,0.277,108.008,120000,4
